parameter,value,CV
L_goes_down_False_mab_virus_Clinical VRC01|PVO.4,0.0232010371544043,
L_goes_down_False_mab_virus_PGDM1400|1176,0.0232010384100249,
L_goes_down_False_mab_virus_PGDM1400|1798,0.02320102356159,
L_goes_down_False_mab_virus_PGDM1400|2944,0.0232010577214748,
L_goes_down_False_mab_virus_PGDM1400|2946,0.0232010359960258,
L_goes_down_False_mab_virus_PGDM1400|3430,1.48926204478695e-10,
L_goes_down_False_mab_virus_PGDM1400|4166,0.023201094276656,
L_goes_down_False_mab_virus_PGDM1400|4168,0.0232010063165824,
L_goes_down_False_mab_virus_PGDM1400|Ce1176_A3,0.0232010078441602,
L_goes_down_False_mab_virus_PGDM1400|PVO.4,0.0479645615055757,
L_goes_down_False_mab_virus_PGDM1400|RHPA4259.7,0.0232008881259792,
L_goes_down_False_mab_virus_PGDM1400|TRO.11,0.0232010411848606,
L_goes_down_False_mab_virus_PGT121|1176,0.156994564425154,
L_goes_down_False_mab_virus_PGT121|1798,1.11861143949718e-11,
L_goes_down_False_mab_virus_PGT121|2944,4.88359301464982e-10,
L_goes_down_False_mab_virus_PGT121|2946,0.0232010415893628,
L_goes_down_False_mab_virus_PGT121|3430,0.0232010281289842,
L_goes_down_False_mab_virus_PGT121|4166,0.0232010375110521,
L_goes_down_False_mab_virus_PGT121|4168,0.0232010309556624,
L_goes_down_False_mab_virus_PGT121|Ce1176_A3,0.0232010257025436,
L_goes_down_False_mab_virus_PGT121|PVO.4,0.0232009288511334,
L_goes_down_False_mab_virus_PGT121|RHPA4259.7,0.0232011900294907,
L_goes_down_False_mab_virus_PGT121|TRO.11,0.0232010807541314,
L_goes_down_False_mab_virus_VRC07-523LS|1176,0.0232011344440384,
L_goes_down_False_mab_virus_VRC07-523LS|1798,0.0232007003655084,
L_goes_down_False_mab_virus_VRC07-523LS|2944,0.023201036641549,
L_goes_down_False_mab_virus_VRC07-523LS|2946,0.0231998918804408,
L_goes_down_False_mab_virus_VRC07-523LS|3430,0.0232010114584662,
L_goes_down_False_mab_virus_VRC07-523LS|4166,0.0232010741119587,
L_goes_down_False_mab_virus_VRC07-523LS|4168,0.0232010338803004,
L_goes_down_False_mab_virus_VRC07-523LS|Ce1176_A3,0.0232010283219752,
L_goes_down_False_mab_virus_VRC07-523LS|PVO.4,0.023201078019735,
L_goes_down_False_mab_virus_VRC07-523LS|RHPA4259.7,0.0232010586604426,
L_goes_down_False_mab_virus_VRC07-523LS|TRO.11,1.8461286932793e-10,
L_goes_down_False_mab_virus_nan|1176,0.0232009481059272,
L_goes_down_False_mab_virus_nan|1798,0.0232010109396792,
L_goes_down_False_mab_virus_nan|2944,0.0232009975968052,
L_goes_down_False_mab_virus_nan|2946,0.0232010452407215,
L_goes_down_False_mab_virus_nan|3430,0.0232010326709258,
L_goes_down_False_mab_virus_nan|4166,0.0232010376151861,
L_goes_down_False_mab_virus_nan|4168,0.0232010317533808,
L_goes_down_False_mab_virus_nan|Ce1176_A3,0.0232010133980756,
L_goes_down_False_mab_virus_nan|PVO.4,0.0232009718523878,
L_goes_down_False_mab_virus_nan|RHPA4259.7,0.023201037445648,
L_goes_down_False_mab_virus_nan|TRO.11,0.0232010388314696,
L_goes_down_True_mab_virus_Clinical VRC01|PVO.4,0.0232059455686686,
L_goes_down_True_mab_virus_PGDM1400|1176,0.0232059468245549,
L_goes_down_True_mab_virus_PGDM1400|1798,0.0232059319729786,
L_goes_down_True_mab_virus_PGDM1400|2944,0.0232059661400903,
L_goes_down_True_mab_virus_PGDM1400|2946,0.023205944410045,
L_goes_down_True_mab_virus_PGDM1400|3430,1.4895771132477e-10,
L_goes_down_True_mab_virus_PGDM1400|4166,0.0232060027030051,
L_goes_down_True_mab_virus_PGDM1400|4168,0.0232059147243226,
L_goes_down_True_mab_virus_PGDM1400|Ce1176_A3,0.0232059162522236,
L_goes_down_True_mab_virus_PGDM1400|PVO.4,0.0479747088940872,
L_goes_down_True_mab_virus_PGDM1400|RHPA4259.7,0.023205796508715,
L_goes_down_True_mab_virus_PGDM1400|TRO.11,0.0232059495999776,
L_goes_down_True_mab_virus_PGT121|1176,0.157027778214448,
L_goes_down_True_mab_virus_PGT121|1798,1.11884809307044e-11,
L_goes_down_True_mab_virus_PGT121|2944,4.88462618818662e-10,
L_goes_down_True_mab_virus_PGT121|2946,0.0232059500045654,
L_goes_down_True_mab_virus_PGT121|3430,0.0232059365413391,
L_goes_down_True_mab_virus_PGT121|4166,0.0232059459253919,
L_goes_down_True_mab_virus_PGT121|4168,0.0232059393686153,
L_goes_down_True_mab_virus_PGT121|Ce1176_A3,0.0232059341143852,
L_goes_down_True_mab_virus_PGT121|PVO.4,0.0232058372424851,
L_goes_down_True_mab_virus_PGT121|RHPA4259.7,0.0232060984760973,
L_goes_down_True_mab_virus_PGT121|TRO.11,0.0232059891776197,
L_goes_down_True_mab_virus_VRC07-523LS|1176,0.0232060428788853,
L_goes_down_True_mab_virus_VRC07-523LS|1798,0.0232056087085216,
L_goes_down_True_mab_virus_VRC07-523LS|2944,0.0232059450557048,
L_goes_down_True_mab_virus_VRC07-523LS|2946,0.0232048000524108,
L_goes_down_True_mab_virus_VRC07-523LS|3430,0.0232059198672943,
L_goes_down_True_mab_virus_VRC07-523LS|4166,0.0232059825340417,
L_goes_down_True_mab_virus_VRC07-523LS|4168,0.023205942293872,
L_goes_down_True_mab_virus_VRC07-523LS|Ce1176_A3,0.0232059367343709,
L_goes_down_True_mab_virus_VRC07-523LS|PVO.4,0.0232059864426447,
L_goes_down_True_mab_virus_VRC07-523LS|RHPA4259.7,0.0232059670792568,
L_goes_down_True_mab_virus_VRC07-523LS|TRO.11,1.84651926049195e-10,
L_goes_down_True_mab_virus_nan|1176,0.0232058565013524,
L_goes_down_True_mab_virus_nan|1798,0.0232059193483975,
L_goes_down_True_mab_virus_nan|2944,0.0232059060027007,
L_goes_down_True_mab_virus_nan|2946,0.0232059536566965,
L_goes_down_True_mab_virus_nan|3430,0.0232059410842416,
L_goes_down_True_mab_virus_nan|4166,0.0232059460295479,
L_goes_down_True_mab_virus_nan|4168,0.0232059401665024,
L_goes_down_True_mab_virus_nan|Ce1176_A3,0.023205921807314,
L_goes_down_True_mab_virus_nan|PVO.4,0.0232058802528368,
L_goes_down_True_mab_virus_nan|RHPA4259.7,0.0232059458599739,
L_goes_down_True_mab_virus_nan|TRO.11,0.0232059472460887,
m_goes_down_False_mab_virus_Clinical VRC01|PVO.4,1.25574296619029,
m_goes_down_False_mab_virus_PGDM1400|1176,0.358012084115229,
m_goes_down_False_mab_virus_PGDM1400|1798,0.89807130661991,
m_goes_down_False_mab_virus_PGDM1400|2944,0.144332395183311,
m_goes_down_False_mab_virus_PGDM1400|2946,3.35949625361429,
m_goes_down_False_mab_virus_PGDM1400|3430,0.220843416503015,
m_goes_down_False_mab_virus_PGDM1400|4166,0.254021727041948,
m_goes_down_False_mab_virus_PGDM1400|4168,6.18515571456763,
m_goes_down_False_mab_virus_PGDM1400|Ce1176_A3,2.54918342206381,
m_goes_down_False_mab_virus_PGDM1400|PVO.4,3.44110527592328,
m_goes_down_False_mab_virus_PGDM1400|RHPA4259.7,1.23781372014417,
m_goes_down_False_mab_virus_PGDM1400|TRO.11,1.40348718049864,
m_goes_down_False_mab_virus_PGT121|1176,2.11653493908408,
