rep,id,U,L,m,e,alpha,k,goes_down,mab_virus,run_id
1,130_bNAb_Combinations|1313842|cc|1|1|nan|2946,0.98874,1.21133e-08,0.575966,23.3242,0.123666,3.12679e-16,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|2|1|nan|2946,0.98874,1.21133e-08,0.575966,23.3242,0.123666,3.12679e-16,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|3|1|nan|2946,0.98874,1.21133e-08,0.575966,23.3242,0.123666,3.12679e-16,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|4|1|nan|2946,0.98874,1.21133e-08,0.575966,23.3242,0.123666,3.12679e-16,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|5|1|nan|2946,0.98874,1.21133e-08,0.575966,23.3242,0.123666,3.12679e-16,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|6|1|nan|2946,0.98874,1.21133e-08,0.575966,23.3242,0.123666,3.12679e-16,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|7|1|nan|2946,0.98874,1.21133e-08,0.575966,23.3242,0.123666,3.12679e-16,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|8|1|nan|2946,0.98874,1.21133e-08,0.575966,23.3242,0.123666,3.12679e-16,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|sample|10|nan|2946,0.976691,4.08847e-08,1.53335,2.41824,0.123666,3.12679e-16,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|sample|11|nan|2946,0.852114,4.50003e-07,1.59144,1.50368,0.123666,3.12679e-16,True,VRC07-523LS|2946,1313842
1,130_bNAb_Combinations|1313842|sample|12|nan|2946,0.852114,4.50003e-07,1.59144,1.50368,0.123666,3.12679e-16,True,VRC07-523LS|2946,1313842
1,130_bNAb_Combinations|1313842|sample|3|nan|2946,1.04877,8.7872e-08,0.795487,1.06502,0.123666,3.12679e-16,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|4|nan|2946,1.04877,8.7872e-08,0.795487,1.06502,0.123666,3.12679e-16,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|5|nan|2946,1.04877,8.7872e-08,0.795487,1.06502,0.123666,3.12679e-16,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|6|nan|2946,1.04877,8.7872e-08,0.795487,1.06502,0.123666,3.12679e-16,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|7|nan|2946,0.976691,4.08847e-08,1.53335,2.41824,0.123666,3.12679e-16,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|sample|8|nan|2946,0.976691,4.08847e-08,1.53335,2.41824,0.123666,3.12679e-16,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|sample|9|nan|2946,0.976691,4.08847e-08,1.53335,2.41824,0.123666,3.12679e-16,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|vc|1|2|nan|2946,0.98874,1.21133e-08,0.575966,23.3242,0.123666,3.12679e-16,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|2|2|nan|2946,0.98874,1.21133e-08,0.575966,23.3242,0.123666,3.12679e-16,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|3|2|nan|2946,0.98874,1.21133e-08,0.575966,23.3242,0.123666,3.12679e-16,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|4|2|nan|2946,0.98874,1.21133e-08,0.575966,23.3242,0.123666,3.12679e-16,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|5|2|nan|2946,0.98874,1.21133e-08,0.575966,23.3242,0.123666,3.12679e-16,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|6|2|nan|2946,0.98874,1.21133e-08,0.575966,23.3242,0.123666,3.12679e-16,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|7|2|nan|2946,0.98874,1.21133e-08,0.575966,23.3242,0.123666,3.12679e-16,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|8|2|nan|2946,0.98874,1.21133e-08,0.575966,23.3242,0.123666,3.12679e-16,False,nan|2946,1313842
1,130_bNAb_Combinations|1313860|cc|1|1|PVO.4|5024,0.974244,8.00511e-08,0.429799,43.6271,0.113882,3.12681e-16,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|2|1|PVO.4|5024,0.974244,8.00511e-08,0.429799,43.6271,0.113882,3.12681e-16,False,nan|PVO.4,1313860
