rep,id,eta_U,eta_L,eta_m,eta_e,eta_s,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,130_bNAb_Combinations|1313842|cc|1|1|nan|2946,0,0.739032,6.78832e-08,1.56493,-3.8591,0,0,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|2|1|nan|2946,0,3.24095,-4.52113e-08,0.534758,0.702173,0,0,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|3|1|nan|2946,0,1.64483,8.55102e-08,-1.15534,-9.60839,0,0,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|4|1|nan|2946,0,11.6283,2.57278e-08,-0.854469,-0.239856,0,0,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|5|1|nan|2946,0,1.48291,1.16034e-08,1.31979,1.07481,0,0,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|6|1|nan|2946,0,-13.6273,-2.36949e-08,-0.818232,-11.0902,0,0,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|7|1|nan|2946,0,3.15898,-4.64452e-08,0.384902,-5.52377,0,0,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|8|1|nan|2946,0,-12.6047,7.3544e-08,-1.31662,8.00833,0,0,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|sample|10|nan|2946,0,-14.04,-1.14109e-08,-0.976577,4.00596,0,0,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|sample|11|nan|2946,0,-16.2267,-1.04183e-07,-2.92501,12.9231,0,0,True,VRC07-523LS|2946,1313842
1,130_bNAb_Combinations|1313842|sample|12|nan|2946,0,-19.4449,2.12359e-08,-1.34754,4.75881,0,0,True,VRC07-523LS|2946,1313842
1,130_bNAb_Combinations|1313842|sample|3|nan|2946,0,-1.58361,4.42237e-08,-0.946601,8.65942,0,0,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|4|nan|2946,0,-1.7857,7.44388e-08,-0.741556,9.88276,0,0,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|5|nan|2946,0,-2.32144,-4.86453e-08,-1.46109,17.1663,0,0,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|6|nan|2946,0,-2.02941,-8.82983e-08,-1.57717,20.415,0,0,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|7|nan|2946,0,-11.3231,3.82861e-08,-1.82556,6.90794,0,0,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|sample|8|nan|2946,0,-9.13158,-5.05031e-08,-2.94208,11.6592,0,0,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|sample|9|nan|2946,0,-10.6638,-4.06246e-08,-2.70058,12.2496,0,0,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|vc|1|2|nan|2946,0,2.99927,3.09922e-08,1.32165,-2.82445,0,0,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|2|2|nan|2946,0,-5.50191,8.96264e-09,-0.279729,-4.02412,0,0,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|3|2|nan|2946,0,1.14166,-6.58328e-08,1.53713,12.7393,0,0,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|4|2|nan|2946,0,19.6276,-4.34835e-08,-1.09519,-9.0167,0,0,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|5|2|nan|2946,0,7.48265,-7.82238e-08,-2.4791,-3.03463,0,0,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|6|2|nan|2946,0,-13.4283,7.82534e-09,0.854925,-4.70347,0,0,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|7|2|nan|2946,0,-3.46939,2.46396e-08,5.24157,3.18966,0,0,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|8|2|nan|2946,0,8.23218,-5.25487e-08,2.94813,-1.81902,0,0,False,nan|2946,1313842
1,130_bNAb_Combinations|1313860|cc|1|1|PVO.4|5024,0,0.916193,-2.80453e-08,-0.306106,-4.44047,0,0,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|2|1|PVO.4|5024,0,2.63652,2.99582e-08,-0.472558,-20.8048,0,0,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|3|1|PVO.4|5024,0,10.016,3.65137e-09,0.126216,-7.13853,0,0,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|4|1|PVO.4|5024,0,4.62399,9.77445e-09,-0.239747,4.8177,0,0,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|5|1|PVO.4|5024,0,-7.00144,6.95027e-08,-0.0188094,-4.00894,0,0,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|6|1|PVO.4|5024,0,-3.38856,-1.50635e-08,-1.93994,-1.39762,0,0,False,nan|PVO.4,1313860
