parameter,value,CV
L_goes_down_False,1.05758920449519,
L_goes_down_True,0.16250491534381,
m_goes_down_False_mab_virus_Clinical VRC01|PVO.4,1.05164669410675,
m_goes_down_False_mab_virus_PGDM1400|1176,0.495199520744752,
m_goes_down_False_mab_virus_PGDM1400|1798,0.832549004457479,
m_goes_down_False_mab_virus_PGDM1400|2944,-0.810799945721401,
m_goes_down_False_mab_virus_PGDM1400|2946,1.27670711480968,
m_goes_down_False_mab_virus_PGDM1400|3430,-4.7088879987554,
m_goes_down_False_mab_virus_PGDM1400|4166,-0.748963640149903,
m_goes_down_False_mab_virus_PGDM1400|4168,1.41883084475367,
m_goes_down_False_mab_virus_PGDM1400|Ce1176_A3,-0.0926186365706414,
m_goes_down_False_mab_virus_PGDM1400|PVO.4,1.24855886390722,
m_goes_down_False_mab_virus_PGDM1400|RHPA4259.7,0.440205041630867,
m_goes_down_False_mab_virus_PGDM1400|TRO.11,0.187319384489035,
m_goes_down_False_mab_virus_PGT121|1176,1.2501578087761,
m_goes_down_False_mab_virus_PGT121|1798,-2.60867846491907,
m_goes_down_False_mab_virus_PGT121|2944,-0.371064020866264,
m_goes_down_False_mab_virus_PGT121|2946,0.49740656045046,
m_goes_down_False_mab_virus_PGT121|3430,0.815487694216589,
m_goes_down_False_mab_virus_PGT121|4166,0.287043154188378,
m_goes_down_False_mab_virus_PGT121|4168,0.0929966107605913,
m_goes_down_False_mab_virus_PGT121|Ce1176_A3,-6.04228006564069,
m_goes_down_False_mab_virus_PGT121|PVO.4,0.482185406917548,
m_goes_down_False_mab_virus_PGT121|RHPA4259.7,-4.10061687899338,
m_goes_down_False_mab_virus_PGT121|TRO.11,-0.456961713842014,
m_goes_down_False_mab_virus_VRC07-523LS|1176,0.111018273492832,
m_goes_down_False_mab_virus_VRC07-523LS|1798,0.0916094414860267,
m_goes_down_False_mab_virus_VRC07-523LS|2944,-3.84213303681804,
m_goes_down_False_mab_virus_VRC07-523LS|2946,-0.338496750761217,
m_goes_down_False_mab_virus_VRC07-523LS|3430,0.02830711748502,
m_goes_down_False_mab_virus_VRC07-523LS|4166,-0.390422673041508,
m_goes_down_False_mab_virus_VRC07-523LS|4168,-0.0685996673670768,
m_goes_down_False_mab_virus_VRC07-523LS|Ce1176_A3,-0.201015407503262,
m_goes_down_False_mab_virus_VRC07-523LS|PVO.4,-0.600704269241305,
m_goes_down_False_mab_virus_VRC07-523LS|RHPA4259.7,-0.577376305440518,
m_goes_down_False_mab_virus_VRC07-523LS|TRO.11,1.64779312558675,
m_goes_down_False_mab_virus_nan|1176,0.615621520359435,
m_goes_down_False_mab_virus_nan|1798,0.633450191954613,
m_goes_down_False_mab_virus_nan|2944,1.13002552353119,
m_goes_down_False_mab_virus_nan|2946,0.58972473258248,
m_goes_down_False_mab_virus_nan|3430,0.693615861648581,
m_goes_down_False_mab_virus_nan|4166,2.1855219612533,
m_goes_down_False_mab_virus_nan|4168,0.105718384583796,
m_goes_down_False_mab_virus_nan|Ce1176_A3,-0.0668697911519804,
m_goes_down_False_mab_virus_nan|PVO.4,1.54261741464354,
m_goes_down_False_mab_virus_nan|RHPA4259.7,1.57761768584534,
m_goes_down_False_mab_virus_nan|TRO.11,1.85549506939502,
m_goes_down_True_mab_virus_Clinical VRC01|PVO.4,2.80886846874534,
m_goes_down_True_mab_virus_PGDM1400|1176,2.25242129538334,
m_goes_down_True_mab_virus_PGDM1400|1798,2.58977077909607,
m_goes_down_True_mab_virus_PGDM1400|2944,0.946421828917191,
m_goes_down_True_mab_virus_PGDM1400|2946,3.03392888944827,
m_goes_down_True_mab_virus_PGDM1400|3430,-2.95166622411681,
m_goes_down_True_mab_virus_PGDM1400|4166,1.00825813448869,
m_goes_down_True_mab_virus_PGDM1400|4168,3.17605261939226,
m_goes_down_True_mab_virus_PGDM1400|Ce1176_A3,1.66460313806795,
m_goes_down_True_mab_virus_PGDM1400|PVO.4,3.00578063854581,
m_goes_down_True_mab_virus_PGDM1400|RHPA4259.7,2.19742681626946,
m_goes_down_True_mab_virus_PGDM1400|TRO.11,1.94454115912763,
m_goes_down_True_mab_virus_PGT121|1176,3.00737958341469,
m_goes_down_True_mab_virus_PGT121|1798,-0.851456690280473,
m_goes_down_True_mab_virus_PGT121|2944,1.38615775377233,
m_goes_down_True_mab_virus_PGT121|2946,2.25462833508905,
m_goes_down_True_mab_virus_PGT121|3430,2.57270946885518,
m_goes_down_True_mab_virus_PGT121|4166,2.04426492882697,
m_goes_down_True_mab_virus_PGT121|4168,1.85021838539918,
m_goes_down_True_mab_virus_PGT121|Ce1176_A3,-4.2850582910021,
m_goes_down_True_mab_virus_PGT121|PVO.4,2.23940718155614,
m_goes_down_True_mab_virus_PGT121|RHPA4259.7,-2.34339510435479,
m_goes_down_True_mab_virus_PGT121|TRO.11,1.30026006079658,
m_goes_down_True_mab_virus_VRC07-523LS|1176,1.86824004813142,
m_goes_down_True_mab_virus_VRC07-523LS|1798,1.84883121612462,
m_goes_down_True_mab_virus_VRC07-523LS|2944,-2.08491126217944,
m_goes_down_True_mab_virus_VRC07-523LS|2946,1.41872502387737,
m_goes_down_True_mab_virus_VRC07-523LS|3430,1.78552889212361,
m_goes_down_True_mab_virus_VRC07-523LS|4166,1.36679910159708,
m_goes_down_True_mab_virus_VRC07-523LS|4168,1.68862210727152,
m_goes_down_True_mab_virus_VRC07-523LS|Ce1176_A3,1.55620636713533,
m_goes_down_True_mab_virus_VRC07-523LS|PVO.4,1.15651750539729,
m_goes_down_True_mab_virus_VRC07-523LS|RHPA4259.7,1.17984546919807,
m_goes_down_True_mab_virus_VRC07-523LS|TRO.11,3.40501490022534,
m_goes_down_True_mab_virus_nan|1176,2.37284329499803,
m_goes_down_True_mab_virus_nan|1798,2.39067196659321,
m_goes_down_True_mab_virus_nan|2944,2.88724729816978,
m_goes_down_True_mab_virus_nan|2946,2.34694650722107,
m_goes_down_True_mab_virus_nan|3430,2.45083763628717,
m_goes_down_True_mab_virus_nan|4166,3.94274373589189,
m_goes_down_True_mab_virus_nan|4168,1.86294015922239,
m_goes_down_True_mab_virus_nan|Ce1176_A3,1.69035198348661,
m_goes_down_True_mab_virus_nan|PVO.4,3.29983918928214,
m_goes_down_True_mab_virus_nan|RHPA4259.7,3.33483946048394,
m_goes_down_True_mab_virus_nan|TRO.11,3.61271684403361,
e_goes_down_False_mab_virus_Clinical VRC01|PVO.4,0.0305057271182742,
e_goes_down_False_mab_virus_PGDM1400|1176,0.276493723748038,
e_goes_down_False_mab_virus_PGDM1400|1798,0.0566416601863913,
e_goes_down_False_mab_virus_PGDM1400|2944,0.010883886354281,
e_goes_down_False_mab_virus_PGDM1400|2946,0.0160626618171211,
e_goes_down_False_mab_virus_PGDM1400|3430,0.00411917009064733,
e_goes_down_False_mab_virus_PGDM1400|4166,0.00366209201389849,
e_goes_down_False_mab_virus_PGDM1400|4168,0.00660997318236698,
e_goes_down_False_mab_virus_PGDM1400|Ce1176_A3,0.00315859335974095,
e_goes_down_False_mab_virus_PGDM1400|PVO.4,0.0143478480709315,
