rep,id,U,L,m,e,s,alpha,k,goes_down,mab_virus,run_id
1,130_bNAb_Combinations|1313842|cc|1|1|nan|2946,1,0.00324834,1.83503,2.73531,10.5266,0.101044,3.31948e-14,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|2|1|nan|2946,1,0.00324834,1.83503,29.4316,10.5266,0.101044,3.31948e-14,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|3|1|nan|2946,1,0.00324834,1.83503,0.0447043,10.5266,0.101044,3.31948e-14,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|4|1|nan|2946,1,0.00324834,1.83503,0.411149,10.5266,0.101044,3.31948e-14,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|5|1|nan|2946,1,0.00324834,1.83503,3.68349,10.5266,0.101044,3.31948e-14,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|6|1|nan|2946,1,0.00324834,1.83503,0.194262,10.5266,0.101044,3.31948e-14,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|7|1|nan|2946,1,0.00324834,1.83503,0.298708,10.5266,0.101044,3.31948e-14,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|8|1|nan|2946,1,0.00324834,1.83503,8.28507,10.5266,0.101044,3.31948e-14,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|sample|10|nan|2946,1,0.00324834,0.71394,0.0573442,11.5887,0.101044,3.31948e-14,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|sample|11|nan|2946,1,0.00324834,0.831206,0.107115,10.0678,0.101044,3.31948e-14,True,VRC07-523LS|2946,1313842
1,130_bNAb_Combinations|1313842|sample|12|nan|2946,1,0.00324834,0.831206,0.0971805,10.0678,0.101044,3.31948e-14,True,VRC07-523LS|2946,1313842
1,130_bNAb_Combinations|1313842|sample|3|nan|2946,1,0.00324834,0.506733,0.00970865,7.88151,0.101044,3.31948e-14,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|4|nan|2946,1,0.00324834,0.506733,0.0145933,7.88151,0.101044,3.31948e-14,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|5|nan|2946,1,0.00324834,0.506733,0.00529672,7.88151,0.101044,3.31948e-14,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|6|nan|2946,1,0.00324834,0.506733,0.00616444,7.88151,0.101044,3.31948e-14,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|7|nan|2946,1,0.00324834,0.71394,0.0516281,11.5887,0.101044,3.31948e-14,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|sample|8|nan|2946,1,0.00324834,0.71394,0.0563122,11.5887,0.101044,3.31948e-14,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|sample|9|nan|2946,1,0.00324834,0.71394,0.0519909,11.5887,0.101044,3.31948e-14,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|vc|1|2|nan|2946,1,0.00324834,1.83503,2340.1,10.5266,0.101044,3.31948e-14,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|2|2|nan|2946,1,0.00324834,1.83503,17.907,10.5266,0.101044,3.31948e-14,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|3|2|nan|2946,1,0.00324834,1.83503,3.61081,10.5266,0.101044,3.31948e-14,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|4|2|nan|2946,1,0.00324834,1.83503,10.7545,10.5266,0.101044,3.31948e-14,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|5|2|nan|2946,1,0.00324834,1.83503,7.87938,10.5266,0.101044,3.31948e-14,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|6|2|nan|2946,1,0.00324834,1.83503,0.0423999,10.5266,0.101044,3.31948e-14,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|7|2|nan|2946,1,0.00324834,1.83503,300.46,10.5266,0.101044,3.31948e-14,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|8|2|nan|2946,1,0.00324834,1.83503,0.000741734,10.5266,0.101044,3.31948e-14,False,nan|2946,1313842
1,130_bNAb_Combinations|1313860|cc|1|1|PVO.4|5024,1,0.00324834,0.945155,0.342576,11.8074,0.101043,3.31948e-14,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|2|1|PVO.4|5024,1,0.00324834,0.945155,0.813074,11.8074,0.101043,3.31948e-14,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|3|1|PVO.4|5024,1,0.00324834,0.945155,10.0199,11.8074,0.101043,3.31948e-14,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|4|1|PVO.4|5024,1,0.00324834,0.945155,0.268694,11.8074,0.101043,3.31948e-14,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|5|1|PVO.4|5024,1,0.00324834,0.945155,0.223609,11.8074,0.101043,3.31948e-14,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|6|1|PVO.4|5024,1,0.00324834,0.945155,1.47485,11.8074,0.101043,3.31948e-14,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|7|1|PVO.4|5024,1,0.00324834,0.945155,23.3256,11.8074,0.101043,3.31948e-14,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|8|1|PVO.4|5024,1,0.00324834,0.945155,2.14148,11.8074,0.101043,3.31948e-14,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|sample|10|PVO.4|5024,1,0.00324834,0.714708,0.110788,14.2311,0.101043,3.31948e-14,True,PGT121|PVO.4,1313860
1,130_bNAb_Combinations|1313860|sample|11|PVO.4|5024,1,0.00324834,0.801851,0.207908,15.5377,0.101043,3.31948e-14,True,VRC07-523LS|PVO.4,1313860
1,130_bNAb_Combinations|1313860|sample|12|PVO.4|5024,1,0.00324834,0.801851,0.235969,15.5377,0.101043,3.31948e-14,True,VRC07-523LS|PVO.4,1313860
1,130_bNAb_Combinations|1313860|sample|3|PVO.4|5024,1,0.00324834,3.9893,0.139161,11.7513,0.101043,3.31948e-14,True,PGDM1400|PVO.4,1313860
1,130_bNAb_Combinations|1313860|sample|4|PVO.4|5024,1,0.00324834,3.9893,0.131101,11.7513,0.101043,3.31948e-14,True,PGDM1400|PVO.4,1313860
1,130_bNAb_Combinations|1313860|sample|5|PVO.4|5024,1,0.00324834,3.9893,0.077108,11.7513,0.101043,3.31948e-14,True,PGDM1400|PVO.4,1313860
1,130_bNAb_Combinations|1313860|sample|6|PVO.4|5024,1,0.00324834,3.9893,0.0810978,11.7513,0.101043,3.31948e-14,True,PGDM1400|PVO.4,1313860
1,130_bNAb_Combinations|1313860|sample|7|PVO.4|5024,1,0.00324834,0.714708,0.118789,14.2311,0.101043,3.31948e-14,True,PGT121|PVO.4,1313860
1,130_bNAb_Combinations|1313860|sample|8|PVO.4|5024,1,0.00324834,0.714708,0.122767,14.2311,0.101043,3.31948e-14,True,PGT121|PVO.4,1313860
1,130_bNAb_Combinations|1313860|sample|9|PVO.4|5024,1,0.00324834,0.714708,0.14226,14.2311,0.101043,3.31948e-14,True,PGT121|PVO.4,1313860
1,130_bNAb_Combinations|1313860|vc|1|2|PVO.4|5024,1,0.00324834,0.945155,9.0705,11.8074,0.101043,3.31948e-14,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|vc|2|2|PVO.4|5024,1,0.00324834,0.945155,0.517746,11.8074,0.101043,3.31948e-14,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|vc|3|2|PVO.4|5024,1,0.00324834,0.945155,0.123892,11.8074,0.101043,3.31948e-14,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|vc|4|2|PVO.4|5024,1,0.00324834,0.945155,0.0155762,11.8074,0.101043,3.31948e-14,False,nan|PVO.4,1313860
