"id","U","L","m","e","alpha","k"
"130_bNAb_Combinations|1313842|cc|1|1|nan|2946",1,0.00137073914029767,0.392723510385145,6.20404147349303,0.436651322981044,0.423448437702455
"130_bNAb_Combinations|1313842|cc|2|1|nan|2946",1,0.00137073914029767,0.386131950167938,6.20404147349303,0.436651322981044,0.423448437702455
"130_bNAb_Combinations|1313842|cc|3|1|nan|2946",1,0.00137073914029767,0.396644388187464,6.20404147349303,0.436651322981044,0.423448437702455
"130_bNAb_Combinations|1313842|cc|4|1|nan|2946",1,0.00137073914029767,0.500651457752162,6.20404147349303,0.436651322981044,0.423448437702455
"130_bNAb_Combinations|1313842|cc|5|1|nan|2946",1,0.00137073914029767,0.39181091707789,6.20404147349303,0.436651322981044,0.423448437702455
"130_bNAb_Combinations|1313842|cc|6|1|nan|2946",1,0.00137073914029767,0.386218988855763,6.20404147349303,0.436651322981044,0.423448437702455
"130_bNAb_Combinations|1313842|cc|7|1|nan|2946",1,0.00137073914029767,0.499186081983105,6.20404147349303,0.436651322981044,0.423448437702455
"130_bNAb_Combinations|1313842|cc|8|1|nan|2946",1,0.00137073914029767,0.375845752482816,6.20404147349303,0.436651322981044,0.423448437702455
"130_bNAb_Combinations|1313842|sample|10|nan|2946",1,0.0013706176366673,1.6048821652199,2.69821552091807,0.436651322981044,0.423448437702455
"130_bNAb_Combinations|1313842|sample|11|nan|2946",1,0.0013706176366673,0.827738712316376,6.20442532237114,0.436651322981044,0.423448437702455
"130_bNAb_Combinations|1313842|sample|12|nan|2946",1,0.0013706176366673,0.906608352018817,6.20442532237114,0.436651322981044,0.423448437702455
"130_bNAb_Combinations|1313842|sample|3|nan|2946",1,0.0013706176366673,0.780242501113309,1.08457795110243,0.436651322981044,0.423448437702455
"130_bNAb_Combinations|1313842|sample|4|nan|2946",1,0.0013706176366673,0.767293761207399,1.08457795110243,0.436651322981044,0.423448437702455
"130_bNAb_Combinations|1313842|sample|5|nan|2946",1,0.0013706176366673,0.695667463374956,1.08457795110243,0.436651322981044,0.423448437702455
"130_bNAb_Combinations|1313842|sample|6|nan|2946",1,0.0013706176366673,0.719957307600539,1.08457795110243,0.436651322981044,0.423448437702455
"130_bNAb_Combinations|1313842|sample|7|nan|2946",1,0.0013706176366673,1.3710909887746,2.69821552091807,0.436651322981044,0.423448437702455
"130_bNAb_Combinations|1313842|sample|8|nan|2946",1,0.0013706176366673,1.34893502885503,2.69821552091807,0.436651322981044,0.423448437702455
"130_bNAb_Combinations|1313842|sample|9|nan|2946",1,0.0013706176366673,1.60832748807991,2.69821552091807,0.436651322981044,0.423448437702455
"130_bNAb_Combinations|1313842|vc|1|2|nan|2946",1,0.00137073914029767,0.445399304402699,6.20404147349303,0.436651322981044,0.423448437702455
"130_bNAb_Combinations|1313842|vc|2|2|nan|2946",1,0.00137073914029767,0.359872670195517,6.20404147349303,0.436651322981044,0.423448437702455
"130_bNAb_Combinations|1313842|vc|3|2|nan|2946",1,0.00137073914029767,0.44373900766264,6.20404147349303,0.436651322981044,0.423448437702455
"130_bNAb_Combinations|1313842|vc|4|2|nan|2946",1,0.00137073914029767,0.41720591723908,6.20404147349303,0.436651322981044,0.423448437702455
"130_bNAb_Combinations|1313842|vc|5|2|nan|2946",1,0.00137073914029767,0.461502528865069,6.20404147349303,0.436651322981044,0.423448437702455
"130_bNAb_Combinations|1313842|vc|6|2|nan|2946",1,0.00137073914029767,0.384992690922358,6.20404147349303,0.436651322981044,0.423448437702455
"130_bNAb_Combinations|1313842|vc|7|2|nan|2946",1,0.00137073914029767,0.605898711214532,6.20404147349303,0.436651322981044,0.423448437702455
"130_bNAb_Combinations|1313842|vc|8|2|nan|2946",1,0.00137073914029767,0.470741840662356,6.20404147349303,0.436651322981044,0.423448437702455
"130_bNAb_Combinations|1313860|cc|1|1|PVO.4|5024",1,0.00137073914029767,0.408570728333236,6.20348710690316,0.436572214827932,0.423417680257437
"130_bNAb_Combinations|1313860|cc|2|1|PVO.4|5024",1,0.00137073914029767,0.365647055920859,6.20348710690316,0.436572214827932,0.423417680257437
"130_bNAb_Combinations|1313860|cc|3|1|PVO.4|5024",1,0.00137073914029767,0.450708388935272,6.20348710690316,0.436572214827932,0.423417680257437
"130_bNAb_Combinations|1313860|cc|4|1|PVO.4|5024",1,0.00137073914029767,0.309422707484068,6.20348710690316,0.436572214827932,0.423417680257437
"130_bNAb_Combinations|1313860|cc|5|1|PVO.4|5024",1,0.00137073914029767,0.384408817738108,6.20348710690316,0.436572214827932,0.423417680257437
"130_bNAb_Combinations|1313860|cc|6|1|PVO.4|5024",1,0.00137073914029767,0.359691354999674,6.20348710690316,0.436572214827932,0.423417680257437
"130_bNAb_Combinations|1313860|cc|7|1|PVO.4|5024",1,0.00137073914029767,0.442095353241423,6.20348710690316,0.436572214827932,0.423417680257437
"130_bNAb_Combinations|1313860|cc|8|1|PVO.4|5024",1,0.00137073914029767,0.455711520942931,6.20348710690316,0.436572214827932,0.423417680257437
"130_bNAb_Combinations|1313860|sample|10|PVO.4|5024",1,0.0013706176366673,1.73228784687492,6.20433446232047,0.436572214827932,0.423417680257437
"130_bNAb_Combinations|1313860|sample|11|PVO.4|5024",1,0.0013706176366673,2.04624298590838,6.20407336499249,0.436572214827932,0.423417680257437
"130_bNAb_Combinations|1313860|sample|12|PVO.4|5024",1,0.0013706176366673,2.27787978698948,6.20407336499249,0.436572214827932,0.423417680257437
"130_bNAb_Combinations|1313860|sample|3|PVO.4|5024",1,0.0013706176366673,0.389993496612643,6.20459610422985,0.436572214827932,0.423417680257437
"130_bNAb_Combinations|1313860|sample|4|PVO.4|5024",1,0.0013706176366673,0.363938353384495,6.20459610422985,0.436572214827932,0.423417680257437
"130_bNAb_Combinations|1313860|sample|5|PVO.4|5024",1,0.0013706176366673,0.589956367863826,6.20459610422985,0.436572214827932,0.423417680257437
"130_bNAb_Combinations|1313860|sample|6|PVO.4|5024",1,0.0013706176366673,0.614332077888902,6.20459610422985,0.436572214827932,0.423417680257437
"130_bNAb_Combinations|1313860|sample|7|PVO.4|5024",1,0.0013706176366673,1.67128133756626,6.20433446232047,0.436572214827932,0.423417680257437
"130_bNAb_Combinations|1313860|sample|8|PVO.4|5024",1,0.0013706176366673,1.61751120282206,6.20433446232047,0.436572214827932,0.423417680257437
"130_bNAb_Combinations|1313860|sample|9|PVO.4|5024",1,0.0013706176366673,1.75747436618312,6.20433446232047,0.436572214827932,0.423417680257437
"130_bNAb_Combinations|1313860|vc|1|2|PVO.4|5024",1,0.00137073914029767,0.388931900756918,6.20348710690316,0.436572214827932,0.423417680257437
"130_bNAb_Combinations|1313860|vc|2|2|PVO.4|5024",1,0.00137073914029767,0.371993862820466,6.20348710690316,0.436572214827932,0.423417680257437
"130_bNAb_Combinations|1313860|vc|3|2|PVO.4|5024",1,0.00137073914029767,0.462101406089207,6.20348710690316,0.436572214827932,0.423417680257437
"130_bNAb_Combinations|1313860|vc|4|2|PVO.4|5024",1,0.00137073914029767,0.437800228450318,6.20348710690316,0.436572214827932,0.423417680257437
"130_bNAb_Combinations|1313860|vc|5|2|PVO.4|5024",1,0.00137073914029767,0.354424632492601,6.20348710690316,0.436572214827932,0.423417680257437
"130_bNAb_Combinations|1313860|vc|6|2|PVO.4|5024",1,0.00137073914029767,0.390239908769971,6.20348710690316,0.436572214827932,0.423417680257437
"130_bNAb_Combinations|1313860|vc|7|2|PVO.4|5024",1,0.00137073914029767,0.384063748515627,6.20348710690316,0.436572214827932,0.423417680257437
"130_bNAb_Combinations|1313860|vc|8|2|PVO.4|5024",1,0.00137073914029767,0.45620198992237,6.20348710690316,0.436572214827932,0.423417680257437
"130_bNAb_Combinations|1313884|cc|1|1|nan|4168",1,0.00137073914029767,0.388277761428202,6.20490770744617,0.436576076487325,1.05786076180648
"130_bNAb_Combinations|1313884|cc|2|1|nan|4168",1,0.00137073914029767,0.447651045128434,6.20490770744617,0.436576076487325,1.05786076180648
"130_bNAb_Combinations|1313884|cc|3|1|nan|4168",1,0.00137073914029767,0.538064311251146,6.20490770744617,0.436576076487325,1.05786076180648
"130_bNAb_Combinations|1313884|cc|4|1|nan|4168",1,0.00137073914029767,0.454567898074423,6.20490770744617,0.436576076487325,1.05786076180648
"130_bNAb_Combinations|1313884|cc|5|1|nan|4168",1,0.00137073914029767,0.385284557214607,6.20490770744617,0.436576076487325,1.05786076180648
"130_bNAb_Combinations|1313884|cc|6|1|nan|4168",1,0.00137073914029767,0.394467346467521,6.20490770744617,0.436576076487325,1.05786076180648
"130_bNAb_Combinations|1313884|cc|7|1|nan|4168",1,0.00137073914029767,0.461079157360222,6.20490770744617,0.436576076487325,1.05786076180648
"130_bNAb_Combinations|1313884|cc|8|1|nan|4168",1,0.00137073914029767,0.339431715081669,6.20490770744617,0.436576076487325,1.05786076180648
