parameter,value,CV
L_goes_down_False,1,
L_goes_down_True,1,
m_goes_down_False_mab_virus_Clinical VRC01|PVO.4,0.664494610388647,
m_goes_down_False_mab_virus_PGDM1400|1176,0.66449460605367,
m_goes_down_False_mab_virus_PGDM1400|1798,0.664513674605593,
m_goes_down_False_mab_virus_PGDM1400|2944,0.664494618867335,
m_goes_down_False_mab_virus_PGDM1400|2946,0.664540893817194,
m_goes_down_False_mab_virus_PGDM1400|3430,0.664494607618917,
m_goes_down_False_mab_virus_PGDM1400|4166,0.664494094823143,
m_goes_down_False_mab_virus_PGDM1400|4168,0.688647716984048,
m_goes_down_False_mab_virus_PGDM1400|Ce1176_A3,0.664537513952544,
m_goes_down_False_mab_virus_PGDM1400|PVO.4,0.664446753937804,
m_goes_down_False_mab_virus_PGDM1400|RHPA4259.7,0.66449463770898,
m_goes_down_False_mab_virus_PGDM1400|TRO.11,0.656909783941802,
m_goes_down_False_mab_virus_PGT121|1176,0.664520778067098,
m_goes_down_False_mab_virus_PGT121|1798,0.662743835426742,
m_goes_down_False_mab_virus_PGT121|2944,0.664444356002683,
m_goes_down_False_mab_virus_PGT121|2946,0.664543422225465,
m_goes_down_False_mab_virus_PGT121|3430,0.664494608142944,
m_goes_down_False_mab_virus_PGT121|4166,0.707850227163811,
m_goes_down_False_mab_virus_PGT121|4168,0.664494607618717,
m_goes_down_False_mab_virus_PGT121|Ce1176_A3,0.664488775663846,
m_goes_down_False_mab_virus_PGT121|PVO.4,0.664530320478762,
m_goes_down_False_mab_virus_PGT121|RHPA4259.7,0.666257630118215,
m_goes_down_False_mab_virus_PGT121|TRO.11,0.664494612906911,
m_goes_down_False_mab_virus_VRC07-523LS|1176,0.657246903153842,
m_goes_down_False_mab_virus_VRC07-523LS|1798,0.664474504818839,
m_goes_down_False_mab_virus_VRC07-523LS|2944,0.664494603700688,
m_goes_down_False_mab_virus_VRC07-523LS|2946,0.715122442863153,
m_goes_down_False_mab_virus_VRC07-523LS|3430,0.664494377319168,
m_goes_down_False_mab_virus_VRC07-523LS|4166,0.664467217303217,
m_goes_down_False_mab_virus_VRC07-523LS|4168,0.656182557582326,
m_goes_down_False_mab_virus_VRC07-523LS|Ce1176_A3,0.675290187045291,
m_goes_down_False_mab_virus_VRC07-523LS|PVO.4,0.664494617448742,
m_goes_down_False_mab_virus_VRC07-523LS|RHPA4259.7,0.664406851549439,
m_goes_down_False_mab_virus_VRC07-523LS|TRO.11,0.700481115904288,
m_goes_down_False_mab_virus_nan|1176,0.664494650032454,
m_goes_down_False_mab_virus_nan|1798,0.664498724308964,
