id,eta_U_SAEM,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_U_mode,eta_L_mode,eta_m_mode,eta_e_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
130_bNAb_Combinations|1313842|cc|1|1|nan|2946,0,1.41964e-09,-1.18813e-10,0,0,0,0,-5.54223e-12,-1.31375e-11,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|2|1|nan|2946,0,1.74888e-09,4.33404e-09,0,0,0,0,-3.28555e-11,1.77042e-11,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|3|1|nan|2946,0,-9.20482e-09,2.358e-09,0,0,0,0,-1.83604e-11,-9.16445e-12,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|4|1|nan|2946,0,-7.68381e-10,-8.44975e-10,0,0,0,0,6.68123e-11,1.10727e-11,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|5|1|nan|2946,0,4.60733e-09,2.44552e-09,0,0,0,0,-1.60725e-11,7.24598e-12,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|6|1|nan|2946,0,5.07104e-10,-7.8403e-10,0,0,0,0,-5.39444e-11,5.25591e-12,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|7|1|nan|2946,0,7.06287e-09,3.68601e-09,0,0,0,0,3.64402e-11,-8.07487e-12,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|8|1|nan|2946,0,1.66429e-09,-4.41808e-09,0,0,0,0,-1.12621e-12,9.55569e-12,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|sample|10|nan|2946,0,2.336e-09,-6.12636e-10,0,0,0,0,-1.32836e-11,-1.84637e-11,0,0,0,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|11|nan|2946,0,2.74808e-09,6.13282e-10,0,0,0,0,-4.29861e-11,-2.87261e-11,0,0,0,True,VRC07-523LS|2946,1313842
130_bNAb_Combinations|1313842|sample|12|nan|2946,0,-1.13728e-08,1.44275e-09,0,0,0,0,-1.35323e-11,2.15778e-11,0,0,0,True,VRC07-523LS|2946,1313842
130_bNAb_Combinations|1313842|sample|3|nan|2946,0,1.73973e-09,1.60281e-09,0,0,0,0,-6.82121e-12,-1.91462e-11,0,0,0,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|4|nan|2946,0,-3.41289e-09,4.13858e-10,0,0,0,0,-1.30225e-11,-1.80472e-11,0,0,0,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|5|nan|2946,0,-1.63839e-09,-1.71965e-09,0,0,0,0,2.29967e-11,1.29338e-11,0,0,0,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|6|nan|2946,0,6.71968e-09,-2.69046e-11,0,0,0,0,2.57998e-11,-2.27884e-11,0,0,0,True,PGDM1400|2946,1313842
