id,eta_U_SAEM,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_U_mode,eta_L_mode,eta_m_mode,eta_e_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
130_bNAb_Combinations|1313842|cc|1|1|nan|2946,0,-3.1618e-10,-5.33136e-10,0,0,0,0,-1.62359e-11,-2.2333e-11,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|2|1|nan|2946,0,-2.63388e-09,6.81343e-12,0,0,0,0,-9.27258e-13,-1.59688e-11,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|3|1|nan|2946,0,-9.1673e-10,-1.49764e-10,0,0,0,0,2.03286e-11,-1.44784e-12,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|4|1|nan|2946,0,-3.13676e-09,-3.05987e-09,0,0,0,0,7.81597e-13,3.43134e-11,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|5|1|nan|2946,0,8.64244e-09,3.11265e-09,0,0,0,0,-2.52456e-11,-2.14879e-11,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|6|1|nan|2946,0,2.1566e-09,-4.95753e-09,0,0,0,0,-8.60041e-11,9.11682e-12,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|7|1|nan|2946,0,3.86376e-09,1.14216e-10,0,0,0,0,3.72076e-11,-2.76374e-11,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|8|1|nan|2946,0,-5.24242e-09,-4.2874e-09,0,0,0,0,7.02727e-11,2.13809e-11,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|sample|10|nan|2946,0,1.69615e-10,-1.39142e-09,0,0,0,0,5.2637e-11,-5.56753e-11,0,0,0,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|11|nan|2946,0,-1.75011e-09,5.59642e-09,0,0,0,0,-1.40084e-11,-2.64785e-11,0,0,0,True,VRC07-523LS|2946,1313842
130_bNAb_Combinations|1313842|sample|12|nan|2946,0,5.02552e-09,-5.19929e-11,0,0,0,0,-9.67724e-11,-1.87884e-12,0,0,0,True,VRC07-523LS|2946,1313842
130_bNAb_Combinations|1313842|sample|3|nan|2946,0,-2.53746e-09,-2.96892e-09,0,0,0,0,6.31495e-12,-2.73337e-11,0,0,0,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|4|nan|2946,0,1.31591e-09,7.37603e-10,0,0,0,0,4.18368e-11,1.07623e-11,0,0,0,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|5|nan|2946,0,2.33731e-10,3.62296e-09,0,0,0,0,1.84563e-11,-2.43463e-11,0,0,0,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|6|nan|2946,0,1.39491e-09,-4.33157e-09,0,0,0,0,-4.69473e-11,5.81044e-11,0,0,0,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|7|nan|2946,0,-4.65876e-10,-1.38511e-09,0,0,0,0,-4.189e-11,-1.00194e-11,0,0,0,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|8|nan|2946,0,-4.81967e-09,3.79026e-09,0,0,0,0,-1.52376e-11,2.36803e-11,0,0,0,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|9|nan|2946,0,3.1963e-09,-3.11031e-09,0,0,0,0,1.9476e-11,-2.12053e-11,0,0,0,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|vc|1|2|nan|2946,0,3.38693e-09,-4.7844e-09,0,0,0,0,-4.86722e-12,-3.67093e-11,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|2|2|nan|2946,0,-3.04959e-10,-1.09551e-09,0,0,0,0,8.43414e-12,-1.05488e-11,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|3|2|nan|2946,0,-1.49743e-09,6.75044e-10,0,0,0,0,3.18465e-11,5.79004e-12,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|4|2|nan|2946,0,-3.29224e-10,-6.46338e-09,0,0,0,0,2.01688e-11,1.9775e-11,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|5|2|nan|2946,0,2.62473e-09,2.83839e-09,0,0,0,0,-1.56319e-13,-2.4827e-11,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|6|2|nan|2946,0,3.07645e-09,2.9306e-09,0,0,0,0,5.4726e-11,7.9124e-11,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|7|2|nan|2946,0,-6.50183e-09,-2.24925e-11,0,0,0,0,4.42455e-11,1.72333e-11,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|8|2|nan|2946,0,-1.65064e-09,-9.43954e-09,0,0,0,0,5.53513e-12,-2.82792e-11,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313860|cc|1|1|PVO.4|5024,0,3.10308e-09,-2.57187e-09,0,0,0,0,-9.35785e-12,2.74241e-11,0,0,0,False,nan|PVO.4,1313860
