id,U_SAEM,L_SAEM,m_SAEM,e_SAEM,s_SAEM,alpha_SAEM,k_SAEM,U_mode,L_mode,m_mode,e_mode,s_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
130_bNAb_Combinations|1313842|cc|1|1|nan|2946,1,0.00337812,0.782718,0.179673,-1.50869,0.229351,0.000561671,1,0.00339022,0.782718,0.179287,-3.70237e-08,0.228051,0.000561455,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|2|1|nan|2946,1,0.00337812,0.782718,0.179673,0.122651,0.229351,0.000561671,1,0.00339022,0.782718,0.179287,-6.88146e-07,0.228051,0.000561455,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|3|1|nan|2946,1,0.00337812,0.782718,0.179673,-0.955326,0.229351,0.000561671,1,0.00339022,0.782718,0.179287,1.73006e-09,0.228051,0.000561455,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|4|1|nan|2946,1,0.00337812,0.782718,0.179673,-0.881705,0.229351,0.000561671,1,0.00339022,0.782718,0.179287,2.56602e-07,0.228051,0.000561455,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|5|1|nan|2946,1,0.00337812,0.782718,0.179673,-0.970642,0.229351,0.000561671,1,0.00339022,0.782718,0.179287,-8.34206e-07,0.228051,0.000561455,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|6|1|nan|2946,1,0.00337812,0.782718,0.179673,-0.385911,0.229351,0.000561671,1,0.00339022,0.782718,0.179287,7.26399e-07,0.228051,0.000561455,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|7|1|nan|2946,1,0.00337812,0.782718,0.179673,1.4177,0.229351,0.000561671,1,0.00339022,0.782718,0.179287,3.9401e-07,0.228051,0.000561455,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|8|1|nan|2946,1,0.00337812,0.782718,0.179673,-0.665619,0.229351,0.000561671,1,0.00339022,0.782718,0.179287,-5.34044e-07,0.228051,0.000561455,False,nan|2946,1313842
130_bNAb_Combinations|1313842|sample|10|nan|2946,1,0.00337807,1.39186,0.179673,6.61287,0.229351,0.000561671,1,0.00339017,1.39186,0.179287,6.34275,0.228051,0.000561455,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|11|nan|2946,1,0.00337814,3.94055,0.179673,5.81367,0.229351,0.000561671,1,0.00339024,3.94055,0.179287,5.48469,0.228051,0.000561455,True,VRC07-523LS|2946,1313842
130_bNAb_Combinations|1313842|sample|12|nan|2946,1,0.00337814,3.94055,0.179673,14.6079,0.229351,0.000561671,1,0.00339024,3.94055,0.179287,6.18796,0.228051,0.000561455,True,VRC07-523LS|2946,1313842
130_bNAb_Combinations|1313842|sample|3|nan|2946,1,0.0033789,2.7185,0.179673,2.54457,0.229351,0.000561671,1,0.00339099,2.7185,0.179287,3.07325,0.228051,0.000561455,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|4|nan|2946,1,0.0033789,2.7185,0.179673,2.67569,0.229351,0.000561671,1,0.00339099,2.7185,0.179287,3.20948,0.228051,0.000561455,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|5|nan|2946,1,0.0033789,2.7185,0.179673,0.50342,0.229351,0.000561671,1,0.00339099,2.7185,0.179287,0.507532,0.228051,0.000561455,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|6|nan|2946,1,0.0033789,2.7185,0.179673,0.567043,0.229351,0.000561671,1,0.00339099,2.7185,0.179287,0.539318,0.228051,0.000561455,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|7|nan|2946,1,0.00337807,1.39186,0.179673,8.71755,0.229351,0.000561671,1,0.00339017,1.39186,0.179287,6.46015,0.228051,0.000561455,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|8|nan|2946,1,0.00337807,1.39186,0.179673,6.05275,0.229351,0.000561671,1,0.00339017,1.39186,0.179287,6.02672,0.228051,0.000561455,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|9|nan|2946,1,0.00337807,1.39186,0.179673,12.8023,0.229351,0.000561671,1,0.00339017,1.39186,0.179287,16.092,0.228051,0.000561455,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|vc|1|2|nan|2946,1,0.00337812,0.782718,0.179673,2.10522,0.229351,0.000561671,1,0.00339022,0.782718,0.179287,-6.54323e-08,0.228051,0.000561455,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|2|2|nan|2946,1,0.00337812,0.782718,0.179673,-0.535636,0.229351,0.000561671,1,0.00339022,0.782718,0.179287,-3.94085e-08,0.228051,0.000561455,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|3|2|nan|2946,1,0.00337812,0.782718,0.179673,-1.34237,0.229351,0.000561671,1,0.00339022,0.782718,0.179287,-6.96286e-07,0.228051,0.000561455,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|4|2|nan|2946,1,0.00337812,0.782718,0.179673,-0.325666,0.229351,0.000561671,1,0.00339022,0.782718,0.179287,-5.83257e-07,0.228051,0.000561455,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|5|2|nan|2946,1,0.00337812,0.782718,0.179673,2.28082,0.229351,0.000561671,1,0.00339022,0.782718,0.179287,-1.49127e-07,0.228051,0.000561455,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|6|2|nan|2946,1,0.00337812,0.782718,0.179673,-4.0537,0.229351,0.000561671,1,0.00339022,0.782718,0.179287,3.70029e-07,0.228051,0.000561455,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|7|2|nan|2946,1,0.00337812,0.782718,0.179673,4.74745,0.229351,0.000561671,1,0.00339022,0.782718,0.179287,7.64134e-07,0.228051,0.000561455,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|8|2|nan|2946,1,0.00337812,0.782718,0.179673,1.74263,0.229351,0.000561671,1,0.00339022,0.782718,0.179287,-1.71971e-07,0.228051,0.000561455,False,nan|2946,1313842
130_bNAb_Combinations|1313860|cc|1|1|PVO.4|5024,1,0.00337812,1.43506,0.179673,0.387416,0.186238,0.000561676,1,0.00339022,1.43506,0.179287,-7.41163e-07,0.186014,0.00056146,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|2|1|PVO.4|5024,1,0.00337812,1.43506,0.179673,1.9003,0.186238,0.000561676,1,0.00339022,1.43506,0.179287,-8.1158e-07,0.186014,0.00056146,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|3|1|PVO.4|5024,1,0.00337812,1.43506,0.179673,-1.34654,0.186238,0.000561676,1,0.00339022,1.43506,0.179287,-1.29127e-06,0.186014,0.00056146,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|4|1|PVO.4|5024,1,0.00337812,1.43506,0.179673,1.40888,0.186238,0.000561676,1,0.00339022,1.43506,0.179287,-8.60354e-07,0.186014,0.00056146,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|5|1|PVO.4|5024,1,0.00337812,1.43506,0.179673,0.826996,0.186238,0.000561676,1,0.00339022,1.43506,0.179287,4.39985e-07,0.186014,0.00056146,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|6|1|PVO.4|5024,1,0.00337812,1.43506,0.179673,0.218665,0.186238,0.000561676,1,0.00339022,1.43506,0.179287,-5.6678e-07,0.186014,0.00056146,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|7|1|PVO.4|5024,1,0.00337812,1.43506,0.179673,-1.41391,0.186238,0.000561676,1,0.00339022,1.43506,0.179287,-6.13855e-08,0.186014,0.00056146,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|8|1|PVO.4|5024,1,0.00337812,1.43506,0.179673,1.67886,0.186238,0.000561676,1,0.00339022,1.43506,0.179287,-6.42316e-07,0.186014,0.00056146,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|sample|10|PVO.4|5024,1,0.00337807,0.98996,0.179673,17.2363,0.186238,0.000561676,1,0.00339016,0.98996,0.179287,17.5488,0.186014,0.00056146,True,PGT121|PVO.4,1313860
130_bNAb_Combinations|1313860|sample|11|PVO.4|5024,1,0.00337805,0.898588,0.179673,19.217,0.186238,0.000561676,1,0.00339015,0.898588,0.179287,19.094,0.186014,0.00056146,True,VRC07-523LS|PVO.4,1313860
130_bNAb_Combinations|1313860|sample|12|PVO.4|5024,1,0.00337805,0.898588,0.179673,23.25,0.186238,0.000561676,1,0.00339015,0.898588,0.179287,22.6501,0.186014,0.00056146,True,VRC07-523LS|PVO.4,1313860
130_bNAb_Combinations|1313860|sample|3|PVO.4|5024,1,0.00337751,3.44995,0.179673,3.99384,0.186238,0.000561676,1,0.0033896,3.44995,0.179287,4.31216,0.186014,0.00056146,True,PGDM1400|PVO.4,1313860
130_bNAb_Combinations|1313860|sample|4|PVO.4|5024,1,0.00337751,3.44995,0.179673,4.18317,0.186238,0.000561676,1,0.0033896,3.44995,0.179287,4.21976,0.186014,0.00056146,True,PGDM1400|PVO.4,1313860
130_bNAb_Combinations|1313860|sample|5|PVO.4|5024,1,0.00337751,3.44995,0.179673,1.53701,0.186238,0.000561676,1,0.0033896,3.44995,0.179287,1.51989,0.186014,0.00056146,True,PGDM1400|PVO.4,1313860
130_bNAb_Combinations|1313860|sample|6|PVO.4|5024,1,0.00337751,3.44995,0.179673,1.74395,0.186238,0.000561676,1,0.0033896,3.44995,0.179287,1.7384,0.186014,0.00056146,True,PGDM1400|PVO.4,1313860
130_bNAb_Combinations|1313860|sample|7|PVO.4|5024,1,0.00337807,0.98996,0.179673,16.8923,0.186238,0.000561676,1,0.00339016,0.98996,0.179287,16.8466,0.186014,0.00056146,True,PGT121|PVO.4,1313860
130_bNAb_Combinations|1313860|sample|8|PVO.4|5024,1,0.00337807,0.98996,0.179673,16.9013,0.186238,0.000561676,1,0.00339016,0.98996,0.179287,16.9739,0.186014,0.00056146,True,PGT121|PVO.4,1313860
130_bNAb_Combinations|1313860|sample|9|PVO.4|5024,1,0.00337807,0.98996,0.179673,18.0951,0.186238,0.000561676,1,0.00339016,0.98996,0.179287,17.8352,0.186014,0.00056146,True,PGT121|PVO.4,1313860
130_bNAb_Combinations|1313860|vc|1|2|PVO.4|5024,1,0.00337812,1.43506,0.179673,-1.21875,0.186238,0.000561676,1,0.00339022,1.43506,0.179287,-4.02973e-07,0.186014,0.00056146,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|vc|2|2|PVO.4|5024,1,0.00337812,1.43506,0.179673,-1.17538,0.186238,0.000561676,1,0.00339022,1.43506,0.179287,2.66751e-07,0.186014,0.00056146,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|vc|3|2|PVO.4|5024,1,0.00337812,1.43506,0.179673,-0.305713,0.186238,0.000561676,1,0.00339022,1.43506,0.179287,-1.53059e-07,0.186014,0.00056146,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|vc|4|2|PVO.4|5024,1,0.00337812,1.43506,0.179673,-1.67356,0.186238,0.000561676,1,0.00339022,1.43506,0.179287,-1.43924e-07,0.186014,0.00056146,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|vc|5|2|PVO.4|5024,1,0.00337812,1.43506,0.179673,-1.7511,0.186238,0.000561676,1,0.00339022,1.43506,0.179287,-5.28314e-08,0.186014,0.00056146,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|vc|6|2|PVO.4|5024,1,0.00337812,1.43506,0.179673,1.79665,0.186238,0.000561676,1,0.00339022,1.43506,0.179287,1.33774e-07,0.186014,0.00056146,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|vc|7|2|PVO.4|5024,1,0.00337812,1.43506,0.179673,-1.82628,0.186238,0.000561676,1,0.00339022,1.43506,0.179287,-2.32256e-07,0.186014,0.00056146,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|vc|8|2|PVO.4|5024,1,0.00337812,1.43506,0.179673,-1.15624,0.186238,0.000561676,1,0.00339022,1.43506,0.179287,2.4528e-07,0.186014,0.00056146,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313884|cc|1|1|nan|4168,1,0.00337812,0.879585,0.179673,-0.363218,0.186236,0.000561693,1,0.00339021,0.879585,0.179287,1.63699e-07,0.186012,0.000561477,False,nan|4168,1313884
130_bNAb_Combinations|1313884|cc|2|1|nan|4168,1,0.00337812,0.879585,0.179673,-4.58176,0.186236,0.000561693,1,0.00339021,0.879585,0.179287,-7.09639e-07,0.186012,0.000561477,False,nan|4168,1313884
130_bNAb_Combinations|1313884|cc|3|1|nan|4168,1,0.00337812,0.879585,0.179673,0.319615,0.186236,0.000561693,1,0.00339021,0.879585,0.179287,4.20343e-07,0.186012,0.000561477,False,nan|4168,1313884
130_bNAb_Combinations|1313884|cc|4|1|nan|4168,1,0.00337812,0.879585,0.179673,0.249197,0.186236,0.000561693,1,0.00339021,0.879585,0.179287,-9.28241e-07,0.186012,0.000561477,False,nan|4168,1313884
130_bNAb_Combinations|1313884|cc|5|1|nan|4168,1,0.00337812,0.879585,0.179673,2.11977,0.186236,0.000561693,1,0.00339021,0.879585,0.179287,2.61519e-07,0.186012,0.000561477,False,nan|4168,1313884
130_bNAb_Combinations|1313884|cc|6|1|nan|4168,1,0.00337812,0.879585,0.179673,0.623501,0.186236,0.000561693,1,0.00339021,0.879585,0.179287,4.23883e-07,0.186012,0.000561477,False,nan|4168,1313884
130_bNAb_Combinations|1313884|cc|7|1|nan|4168,1,0.00337812,0.879585,0.179673,-0.140774,0.186236,0.000561693,1,0.00339021,0.879585,0.179287,-6.6326e-07,0.186012,0.000561477,False,nan|4168,1313884
130_bNAb_Combinations|1313884|cc|8|1|nan|4168,1,0.00337812,0.879585,0.179673,-0.833626,0.186236,0.000561693,1,0.00339021,0.879585,0.179287,-2.30089e-07,0.186012,0.000561477,False,nan|4168,1313884
130_bNAb_Combinations|1313884|sample|10|nan|4168,1,0.00337813,0.665351,0.179673,2.31263,0.186236,0.000561693,1,0.00339023,0.665351,0.179287,2.39483,0.186012,0.000561477,True,PGT121|4168,1313884
130_bNAb_Combinations|1313884|sample|11|nan|4168,1,0.00772512,0.908263,0.179673,12.871,0.186236,0.000561693,1,0.00791648,0.908263,0.179287,12.5281,0.186012,0.000561477,True,VRC07-523LS|4168,1313884
130_bNAb_Combinations|1313884|sample|12|nan|4168,1,0.00772512,0.908263,0.179673,13.8318,0.186236,0.000561693,1,0.00791648,0.908263,0.179287,13.8949,0.186012,0.000561477,True,VRC07-523LS|4168,1313884
130_bNAb_Combinations|1313884|sample|3|nan|4168,1,0.00337813,4.74431,0.179673,2.07142,0.186236,0.000561693,1,0.00339023,4.74431,0.179287,2.17086,0.186012,0.000561477,True,PGDM1400|4168,1313884
130_bNAb_Combinations|1313884|sample|4|nan|4168,1,0.00337813,4.74431,0.179673,2.07862,0.186236,0.000561693,1,0.00339023,4.74431,0.179287,1.99938,0.186012,0.000561477,True,PGDM1400|4168,1313884
130_bNAb_Combinations|1313884|sample|5|nan|4168,1,0.00337813,4.74431,0.179673,0.317458,0.186236,0.000561693,1,0.00339023,4.74431,0.179287,0.321042,0.186012,0.000561477,True,PGDM1400|4168,1313884
130_bNAb_Combinations|1313884|sample|6|nan|4168,1,0.00337813,4.74431,0.179673,0.328227,0.186236,0.000561693,1,0.00339023,4.74431,0.179287,0.3146,0.186012,0.000561477,True,PGDM1400|4168,1313884
130_bNAb_Combinations|1313884|sample|7|nan|4168,1,0.00337813,0.665351,0.179673,3.39371,0.186236,0.000561693,1,0.00339023,0.665351,0.179287,3.41783,0.186012,0.000561477,True,PGT121|4168,1313884
130_bNAb_Combinations|1313884|sample|8|nan|4168,1,0.00337813,0.665351,0.179673,3.14172,0.186236,0.000561693,1,0.00339023,0.665351,0.179287,3.41688,0.186012,0.000561477,True,PGT121|4168,1313884
130_bNAb_Combinations|1313884|sample|9|nan|4168,1,0.00337813,0.665351,0.179673,2.08861,0.186236,0.000561693,1,0.00339023,0.665351,0.179287,2.34816,0.186012,0.000561477,True,PGT121|4168,1313884
130_bNAb_Combinations|1313884|vc|1|2|nan|4168,1,0.00337812,0.879585,0.179673,-1.79879,0.186236,0.000561693,1,0.00339021,0.879585,0.179287,4.05088e-07,0.186012,0.000561477,False,nan|4168,1313884
130_bNAb_Combinations|1313884|vc|2|2|nan|4168,1,0.00337812,0.879585,0.179673,1.10193,0.186236,0.000561693,1,0.00339021,0.879585,0.179287,6.72104e-07,0.186012,0.000561477,False,nan|4168,1313884
130_bNAb_Combinations|1313884|vc|3|2|nan|4168,1,0.00337812,0.879585,0.179673,-1.49092,0.186236,0.000561693,1,0.00339021,0.879585,0.179287,6.10051e-07,0.186012,0.000561477,False,nan|4168,1313884
130_bNAb_Combinations|1313884|vc|4|2|nan|4168,1,0.00337812,0.879585,0.179673,2.08535,0.186236,0.000561693,1,0.00339021,0.879585,0.179287,-1.26303e-06,0.186012,0.000561477,False,nan|4168,1313884
130_bNAb_Combinations|1313884|vc|5|2|nan|4168,1,0.00337812,0.879585,0.179673,-0.314661,0.186236,0.000561693,1,0.00339021,0.879585,0.179287,7.7257e-07,0.186012,0.000561477,False,nan|4168,1313884
130_bNAb_Combinations|1313884|vc|6|2|nan|4168,1,0.00337812,0.879585,0.179673,-1.5427,0.186236,0.000561693,1,0.00339021,0.879585,0.179287,1.397e-07,0.186012,0.000561477,False,nan|4168,1313884
130_bNAb_Combinations|1313884|vc|7|2|nan|4168,1,0.00337812,0.879585,0.179673,0.291458,0.186236,0.000561693,1,0.00339021,0.879585,0.179287,2.87519e-07,0.186012,0.000561477,False,nan|4168,1313884
130_bNAb_Combinations|1313884|vc|8|2|nan|4168,1,0.00337812,0.879585,0.179673,-0.707109,0.186236,0.000561693,1,0.00339021,0.879585,0.179287,5.24978e-07,0.186012,0.000561477,False,nan|4168,1313884
130_bNAb_Combinations|1313920|cc|1|1|nan|1798,1,0.00337814,1.18996,0.179673,-0.0500728,0.186232,0.00056128,1,0.00339023,1.18996,0.179287,4.02902e-07,0.186009,0.000561068,False,nan|1798,1313920
130_bNAb_Combinations|1313920|cc|2|1|nan|1798,1,0.00337814,1.18996,0.179673,-0.674431,0.186232,0.00056128,1,0.00339023,1.18996,0.179287,8.98588e-07,0.186009,0.000561068,False,nan|1798,1313920
130_bNAb_Combinations|1313920|cc|3|1|nan|1798,1,0.00337814,1.18996,0.179673,-5.2353,0.186232,0.00056128,1,0.00339023,1.18996,0.179287,-4.68307e-08,0.186009,0.000561068,False,nan|1798,1313920
130_bNAb_Combinations|1313920|cc|4|1|nan|1798,1,0.00337814,1.18996,0.179673,1.12129,0.186232,0.00056128,1,0.00339023,1.18996,0.179287,-1.13472e-06,0.186009,0.000561068,False,nan|1798,1313920
130_bNAb_Combinations|1313920|cc|5|1|nan|1798,1,0.00337814,1.18996,0.179673,-1.20648,0.186232,0.00056128,1,0.00339023,1.18996,0.179287,1.35869e-06,0.186009,0.000561068,False,nan|1798,1313920
