id,eta_U_SAEM,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_U_mode,eta_L_mode,eta_m_mode,eta_e_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
130_bNAb_Combinations|1313842|cc|1|1|nan|2946,0,0.000156407,0.0663719,0,0,0,0,3.40771e-08,-3.29523e-07,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|2|1|nan|2946,0,0.268618,0.0949266,0,0,0,0,-2.45158e-07,-3.6233e-07,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|3|1|nan|2946,0,-0.0836845,0.0854704,0,0,0,0,4.84182e-07,1.03579e-07,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|4|1|nan|2946,0,0.233925,-0.083518,0,0,0,0,1.21516e-07,1.14679e-07,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|5|1|nan|2946,0,-0.0631188,-0.0636706,0,0,0,0,-3.06048e-07,2.25426e-07,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|6|1|nan|2946,0,-0.204273,-0.0420173,0,0,0,0,3.19489e-08,-1.85385e-07,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|7|1|nan|2946,0,0.399725,-0.110738,0,0,0,0,2.88974e-07,6.89378e-08,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|8|1|nan|2946,0,0.211551,-0.279231,0,0,0,0,1.01841e-07,1.11131e-07,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|sample|10|nan|2946,0,-0.267552,-0.521553,0,0,0,0,-0.000225479,-0.466185,0,0,0,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|11|nan|2946,0,-0.46448,-0.700542,0,0,0,0,-0.000173953,-0.628657,0,0,0,True,VRC07-523LS|2946,1313842
130_bNAb_Combinations|1313842|sample|12|nan|2946,0,0.138506,-0.558032,0,0,0,0,-0.000209656,-0.503283,0,0,0,True,VRC07-523LS|2946,1313842
130_bNAb_Combinations|1313842|sample|3|nan|2946,0,-0.0440932,-1.52912,0,0,0,0,7.03193e-06,-1.36691,0,0,0,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|4|nan|2946,0,-0.180153,-1.60301,0,0,0,0,5.47579e-06,-1.30982,0,0,0,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|5|nan|2946,0,-0.0682752,-1.26402,0,0,0,0,2.98838e-06,-1.24367,0,0,0,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|6|nan|2946,0,0.347263,-1.34869,0,0,0,0,-3.20543e-06,-1.30469,0,0,0,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|7|nan|2946,0,0.391941,-0.729951,0,0,0,0,-3.52127e-05,-0.605504,0,0,0,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|8|nan|2946,0,-0.360582,-0.67106,0,0,0,0,-3.62207e-05,-0.555894,0,0,0,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|9|nan|2946,0,-0.226396,-0.468742,0,0,0,0,-0.000235474,-0.456083,0,0,0,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|vc|1|2|nan|2946,0,0.226899,-0.183863,0,0,0,0,3.42543e-07,-2.26591e-07,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|2|2|nan|2946,0,0.0345241,0.117794,0,0,0,0,1.83708e-07,3.20867e-08,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|3|2|nan|2946,0,0.000623131,0.0169699,0,0,0,0,3.32984e-07,3.02947e-07,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|4|2|nan|2946,0,-0.141502,-0.0371182,0,0,0,0,-1.12891e-07,1.60037e-07,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|5|2|nan|2946,0,0.0994426,-0.040956,0,0,0,0,-1.96177e-07,7.97708e-08,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|6|2|nan|2946,0,0.197948,0.0988351,0,0,0,0,3.2713e-07,1.04407e-07,0,0,0,False,nan|2946,1313842
