id,U_SAEM,L_SAEM,m_SAEM,e_SAEM,s_SAEM,alpha_SAEM,k_SAEM,U_mode,L_mode,m_mode,e_mode,s_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
130_bNAb_Combinations|1313842|cc|1|1|nan|2946,1,0.0649842,1.03966,0.473481,89.8081,0.27446,0.311514,1,0.0650806,1.03966,0.473535,89.7683,0.274445,0.311462,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|2|1|nan|2946,1,0.0649842,1.03966,0.473481,89.8081,0.27446,0.311514,1,0.0650806,1.03966,0.473535,89.7683,0.274445,0.311462,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|3|1|nan|2946,1,0.0649842,1.03966,0.473481,89.8081,0.27446,0.311514,1,0.0650806,1.03966,0.473535,89.7683,0.274445,0.311462,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|4|1|nan|2946,1,0.0649842,1.03966,0.473481,89.8081,0.27446,0.311514,1,0.0650806,1.03966,0.473535,89.7683,0.274445,0.311462,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|5|1|nan|2946,1,0.0649842,1.03966,0.473481,89.8081,0.27446,0.311514,1,0.0650806,1.03966,0.473535,89.7683,0.274445,0.311462,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|6|1|nan|2946,1,0.0649842,1.03966,0.473481,89.8081,0.27446,0.311514,1,0.0650806,1.03966,0.473535,89.7683,0.274445,0.311462,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|7|1|nan|2946,1,0.0649842,1.03966,0.473481,89.8081,0.27446,0.311514,1,0.0650806,1.03966,0.473535,89.7683,0.274445,0.311462,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|8|1|nan|2946,1,0.0649842,1.03966,0.473481,89.8081,0.27446,0.311514,1,0.0650806,1.03966,0.473535,89.7683,0.274445,0.311462,False,nan|2946,1313842
130_bNAb_Combinations|1313842|sample|10|nan|2946,1,0.0816353,2.35832,0.473411,89.8081,0.27446,0.311514,1,0.081647,2.35832,0.473465,89.7683,0.274445,0.311462,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|11|nan|2946,1,0.064982,2.63307,0.473411,89.8081,0.27446,0.311514,1,0.0650784,2.63307,0.473465,89.7683,0.274445,0.311462,True,VRC07-523LS|2946,1313842
