parameter,value,CV
L_goes_down_False_mab_virus_Clinical VRC01|PVO.4,0.0144408070344517,
L_goes_down_False_mab_virus_PGDM1400|1176,0.177649772290953,
L_goes_down_False_mab_virus_PGDM1400|1798,0.733977933930185,
L_goes_down_False_mab_virus_PGDM1400|2944,0.0342777765044379,
L_goes_down_False_mab_virus_PGDM1400|2946,0.343588801769898,
L_goes_down_False_mab_virus_PGDM1400|3430,0.0654500003302647,
L_goes_down_False_mab_virus_PGDM1400|4166,0.0610293590567942,
L_goes_down_False_mab_virus_PGDM1400|4168,0.0644334209137907,
L_goes_down_False_mab_virus_PGDM1400|Ce1176_A3,1.18885712422098,
L_goes_down_False_mab_virus_PGDM1400|PVO.4,0.0273274343512377,
L_goes_down_False_mab_virus_PGDM1400|RHPA4259.7,0.0166301517515608,
L_goes_down_False_mab_virus_PGDM1400|TRO.11,0.0451939292486122,
L_goes_down_False_mab_virus_PGT121|1176,0.511332198074288,
L_goes_down_False_mab_virus_PGT121|1798,0.00241176592556294,
L_goes_down_False_mab_virus_PGT121|2944,0.0137513901148219,
L_goes_down_False_mab_virus_PGT121|2946,0.0401880801286799,
L_goes_down_False_mab_virus_PGT121|3430,0.101828695982009,
L_goes_down_False_mab_virus_PGT121|4166,0.00555519166704072,
L_goes_down_False_mab_virus_PGT121|4168,0.634693453052015,
L_goes_down_False_mab_virus_PGT121|Ce1176_A3,0.0031274768618054,
L_goes_down_False_mab_virus_PGT121|PVO.4,0.00654143717753605,
L_goes_down_False_mab_virus_PGT121|RHPA4259.7,0.00471296568833138,
L_goes_down_False_mab_virus_PGT121|TRO.11,0.00113040046491773,
L_goes_down_False_mab_virus_VRC07-523LS|1176,0.0365717146788492,
L_goes_down_False_mab_virus_VRC07-523LS|1798,0.00693102465446318,
L_goes_down_False_mab_virus_VRC07-523LS|2944,0.00291183714662642,
L_goes_down_False_mab_virus_VRC07-523LS|2946,0.00790027416105175,
L_goes_down_False_mab_virus_VRC07-523LS|3430,0.00639043030011303,
L_goes_down_False_mab_virus_VRC07-523LS|4166,0.00465155605165557,
L_goes_down_False_mab_virus_VRC07-523LS|4168,0.0531053463964176,
L_goes_down_False_mab_virus_VRC07-523LS|Ce1176_A3,0.00740948562554628,
L_goes_down_False_mab_virus_VRC07-523LS|PVO.4,0.00359430074256253,
L_goes_down_False_mab_virus_VRC07-523LS|RHPA4259.7,0.00619869369935426,
L_goes_down_False_mab_virus_VRC07-523LS|TRO.11,0.00272713400423395,
L_goes_down_False_mab_virus_nan|1176,0.00401070704344245,
L_goes_down_False_mab_virus_nan|1798,0.00971360707572255,
L_goes_down_False_mab_virus_nan|2944,0.00821063398233963,
L_goes_down_False_mab_virus_nan|2946,0.0165247937459778,
L_goes_down_False_mab_virus_nan|3430,0.011822043625829,
L_goes_down_False_mab_virus_nan|4166,0.054895158842985,
L_goes_down_False_mab_virus_nan|4168,0.00265506540779405,
L_goes_down_False_mab_virus_nan|Ce1176_A3,0.0285401914487644,
L_goes_down_False_mab_virus_nan|PVO.4,0.00442074863877623,
L_goes_down_False_mab_virus_nan|RHPA4259.7,0.013303368300952,
L_goes_down_False_mab_virus_nan|TRO.11,0.0295446958718019,
L_goes_down_True_mab_virus_Clinical VRC01|PVO.4,0.0026295362295979,
L_goes_down_True_mab_virus_PGDM1400|1176,0.0323483660784625,
L_goes_down_True_mab_virus_PGDM1400|1798,0.133650533823377,
L_goes_down_True_mab_virus_PGDM1400|2944,0.00624166329301705,
L_goes_down_True_mab_virus_PGDM1400|2946,0.0625643151509909,
L_goes_down_True_mab_virus_PGDM1400|3430,0.0119178344177743,
L_goes_down_True_mab_virus_PGDM1400|4166,0.011112876886044,
L_goes_down_True_mab_virus_PGDM1400|4168,0.0117327247906251,
L_goes_down_True_mab_virus_PGDM1400|Ce1176_A3,0.216479790395133,
L_goes_down_True_mab_virus_PGDM1400|PVO.4,0.00497607083295994,
L_goes_down_True_mab_virus_PGDM1400|RHPA4259.7,0.00302819547620252,
L_goes_down_True_mab_virus_PGDM1400|TRO.11,0.00822939286104952,
L_goes_down_True_mab_virus_PGT121|1176,0.0931088225878593,
L_goes_down_True_mab_virus_PGT121|1798,0.00043916007349504,
