rep,id,U,L,m,e,alpha,k,goes_down,mab_virus,run_id
1,130_bNAb_Combinations|1313842|cc|1|1|nan|2946,1,0.00149161,1.43277,0.077405,0.187359,0.0710837,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|2|1|nan|2946,1,0.00149161,1.43277,0.56574,0.187359,0.0710837,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|3|1|nan|2946,1,0.00149161,1.43277,6.29961,0.187359,0.0710837,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|4|1|nan|2946,1,0.00149161,1.43277,1.19659,0.187359,0.0710837,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|5|1|nan|2946,1,0.00149161,1.43277,1.76381,0.187359,0.0710837,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|6|1|nan|2946,1,0.00149161,1.43277,12.036,0.187359,0.0710837,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|7|1|nan|2946,1,0.00149161,1.43277,0.531347,0.187359,0.0710837,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|8|1|nan|2946,1,0.00149161,1.43277,4.29021,0.187359,0.0710837,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|sample|10|nan|2946,1,0.00149159,1.43276,2.37566,0.187359,0.0710837,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|sample|11|nan|2946,1,0.00149161,1.43276,1.9103,0.187359,0.0710837,True,VRC07-523LS|2946,1313842
1,130_bNAb_Combinations|1313842|sample|12|nan|2946,1,0.00149161,1.43276,2.80135,0.187359,0.0710837,True,VRC07-523LS|2946,1313842
1,130_bNAb_Combinations|1313842|sample|3|nan|2946,1,0.00149161,1.43276,0.456886,0.187359,0.0710837,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|4|nan|2946,1,0.00149161,1.43276,0.80043,0.187359,0.0710837,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|5|nan|2946,1,0.00149161,1.43276,0.159937,0.187359,0.0710837,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|6|nan|2946,1,0.00149161,1.43276,0.306074,0.187359,0.0710837,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|7|nan|2946,1,0.00149159,1.43276,2.0558,0.187359,0.0710837,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|sample|8|nan|2946,1,0.00149159,1.43276,3.19052,0.187359,0.0710837,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|sample|9|nan|2946,1,0.00149159,1.43276,2.61671,0.187359,0.0710837,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|vc|1|2|nan|2946,1,0.00149161,1.43277,0.201672,0.187359,0.0710837,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|2|2|nan|2946,1,0.00149161,1.43277,14.6529,0.187359,0.0710837,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|3|2|nan|2946,1,0.00149161,1.43277,1.48445,0.187359,0.0710837,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|4|2|nan|2946,1,0.00149161,1.43277,3.35373,0.187359,0.0710837,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|5|2|nan|2946,1,0.00149161,1.43277,0.785141,0.187359,0.0710837,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|6|2|nan|2946,1,0.00149161,1.43277,9.83478,0.187359,0.0710837,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|7|2|nan|2946,1,0.00149161,1.43277,0.307912,0.187359,0.0710837,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|8|2|nan|2946,1,0.00149161,1.43277,27.3757,0.187359,0.0710837,False,nan|2946,1313842
1,130_bNAb_Combinations|1313860|cc|1|1|PVO.4|5024,1,0.00149173,1.43277,0.0737413,0.180221,0.0710877,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|2|1|PVO.4|5024,1,0.00149173,1.43277,0.313594,0.180221,0.0710877,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|3|1|PVO.4|5024,1,0.00149173,1.43277,14.1575,0.180221,0.0710877,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|4|1|PVO.4|5024,1,0.00149173,1.43277,22.9469,0.180221,0.0710877,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|5|1|PVO.4|5024,1,0.00149173,1.43277,0.11024,0.180221,0.0710877,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|6|1|PVO.4|5024,1,0.00149173,1.43277,19.5006,0.180221,0.0710877,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|7|1|PVO.4|5024,1,0.00149173,1.43277,0.601722,0.180221,0.0710877,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|8|1|PVO.4|5024,1,0.00149173,1.43277,2.16305,0.180221,0.0710877,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|sample|10|PVO.4|5024,1,0.00148952,1.43276,7.32388,0.180221,0.0710877,True,PGT121|PVO.4,1313860
1,130_bNAb_Combinations|1313860|sample|11|PVO.4|5024,1,0.00149172,1.43276,9.51124,0.180221,0.0710877,True,VRC07-523LS|PVO.4,1313860
