rep,id,eta_U,eta_L,eta_m,eta_e,eta_s,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,130_bNAb_Combinations|1313842|cc|1|1|nan|2946,0,8.47725e-08,0.735841,7.2234e-08,-5.77276e-09,0,0,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|2|1|nan|2946,0,5.26373e-09,0.488943,-1.28987e-08,-3.52613e-09,0,0,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|3|1|nan|2946,0,-2.13981e-08,1.73496,3.14124e-08,2.87277e-09,0,0,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|4|1|nan|2946,0,-2.74398e-08,-1.22657,-1.88055e-08,-8.32164e-09,0,0,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|5|1|nan|2946,0,9.33117e-08,-0.070235,-1.42219e-07,1.33561e-08,0,0,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|6|1|nan|2946,0,5.90303e-08,1.14224,1.09525e-07,-6.32349e-10,0,0,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|7|1|nan|2946,0,1.12836e-08,0.436119,-1.03278e-07,1.97452e-08,0,0,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|8|1|nan|2946,0,2.18765e-08,0.0426587,-3.08179e-08,-1.97416e-08,0,0,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|sample|10|nan|2946,0,6.45964e-08,0.695843,-3.78205e-08,-1.89608e-08,0,0,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|sample|11|nan|2946,0,-3.02456e-08,0.722316,2.34371e-08,-4.37276e-08,0,0,True,VRC07-523LS|2946,1313842
1,130_bNAb_Combinations|1313842|sample|12|nan|2946,0,2.76737e-08,0.657856,1.23113e-07,-4.21869e-08,0,0,True,VRC07-523LS|2946,1313842
1,130_bNAb_Combinations|1313842|sample|3|nan|2946,0,-4.95987e-09,0.749711,7.05022e-08,-3.4986e-08,0,0,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|4|nan|2946,0,-1.68053e-08,0.656016,-1.25541e-08,-3.7834e-09,0,0,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|5|nan|2946,0,4.09682e-08,0.626154,1.16396e-07,4.11728e-08,0,0,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|6|nan|2946,0,7.25459e-08,0.761159,-1.38119e-07,-6.39655e-09,0,0,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|7|nan|2946,0,-2.2505e-08,0.780216,1.94406e-07,3.53772e-08,0,0,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|sample|8|nan|2946,0,-1.11101e-08,0.761982,-2.35236e-08,6.88677e-09,0,0,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|sample|9|nan|2946,0,4.52209e-08,0.742823,8.70564e-08,-1.90813e-08,0,0,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|vc|1|2|nan|2946,0,2.72515e-08,0.591078,-4.78109e-08,-1.85248e-08,0,0,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|2|2|nan|2946,0,-1.66305e-07,2.90965,9.41321e-08,-2.50542e-08,0,0,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|3|2|nan|2946,0,8.78406e-09,0.906049,-6.57759e-08,2.69017e-08,0,0,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|4|2|nan|2946,0,5.42236e-08,0.570377,-3.83276e-08,1.79465e-08,0,0,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|5|2|nan|2946,0,3.47622e-08,0.163812,9.00459e-08,-1.0198e-08,0,0,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|6|2|nan|2946,0,8.26409e-08,0.377654,4.59027e-08,3.88225e-08,0,0,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|7|2|nan|2946,0,-6.03493e-08,0.385446,-1.1761e-07,-1.77521e-08,0,0,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|8|2|nan|2946,0,-6.74016e-08,0.800845,5.45252e-08,-4.18203e-08,0,0,False,nan|2946,1313842
1,130_bNAb_Combinations|1313860|cc|1|1|PVO.4|5024,0,4.68498e-08,-0.115552,5.88651e-08,-3.42062e-08,0,0,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|2|1|PVO.4|5024,0,2.14458e-08,-0.192936,-1.94623e-08,-1.63377e-08,0,0,False,nan|PVO.4,1313860
