id,U_SAEM,L_SAEM,m_SAEM,e_SAEM,alpha_SAEM,k_SAEM,U_mode,L_mode,m_mode,e_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
130_bNAb_Combinations|1313842|cc|1|1|nan|2946,1,0.00256266,0.750117,5.30366,0.496672,0.954373,1,0.00253807,0.189716,5.30696,0.499067,0.965939,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|2|1|nan|2946,1,0.00256266,0.817547,5.30366,0.496672,0.954373,1,0.00253807,0.189716,5.30696,0.499067,0.965939,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|3|1|nan|2946,1,0.00256266,0.687798,5.30366,0.496672,0.954373,1,0.00253807,0.189716,5.30696,0.499067,0.965939,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|4|1|nan|2946,1,0.00256266,0.469437,5.30366,0.496672,0.954373,1,0.00253807,0.189716,5.30696,0.499067,0.965939,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|5|1|nan|2946,1,0.00256266,0.462077,5.30366,0.496672,0.954373,1,0.00253807,0.189716,5.30696,0.499067,0.965939,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|6|1|nan|2946,1,0.00256266,0.622841,5.30366,0.496672,0.954373,1,0.00253807,0.189716,5.30696,0.499067,0.965939,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|7|1|nan|2946,1,0.00256266,0.907813,5.30366,0.496672,0.954373,1,0.00253807,0.189716,5.30696,0.499067,0.965939,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|8|1|nan|2946,1,0.00256266,0.496396,5.30366,0.496672,0.954373,1,0.00253807,0.189716,5.30696,0.499067,0.965939,False,nan|2946,1313842
130_bNAb_Combinations|1313842|sample|10|nan|2946,1,0.00256203,1.14797,5.30428,0.496672,0.954373,1,0.00253744,1.21105,5.30757,0.499067,0.965939,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|11|nan|2946,1,0.00256306,0.987693,5.30452,0.496672,0.954373,1,0.00253846,0.988046,5.30781,0.499067,0.965939,True,VRC07-523LS|2946,1313842
130_bNAb_Combinations|1313842|sample|12|nan|2946,1,0.00256306,1.04248,5.30452,0.496672,0.954373,1,0.00253846,1.07629,5.30781,0.499067,0.965939,True,VRC07-523LS|2946,1313842
