id,U_SAEM,L_SAEM,m_SAEM,e_SAEM,alpha_SAEM,k_SAEM,U_mode,L_mode,m_mode,e_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
130_bNAb_Combinations|1313842|cc|1|1|nan|2946,1,1.30283e+14,1.57825,30.6102,0.159733,5.86393e-07,1,1,1.5775,30.6102,0.159788,5.72602e-07,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|2|1|nan|2946,1,3.84269e+19,1.57825,30.6102,0.159733,5.86393e-07,1,1,1.5775,30.6102,0.159788,5.72602e-07,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|3|1|nan|2946,1,5.25528e+12,1.57825,30.6102,0.159733,5.86393e-07,1,1,1.5775,30.6102,0.159788,5.72602e-07,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|4|1|nan|2946,1,1.93714e+14,1.57825,30.6102,0.159733,5.86393e-07,1,1,1.5775,30.6102,0.159788,5.72602e-07,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|5|1|nan|2946,1,6.45295e+12,1.57825,30.6102,0.159733,5.86393e-07,1,1,1.5775,30.6102,0.159788,5.72602e-07,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|6|1|nan|2946,1,3.28541e+13,1.57825,30.6102,0.159733,5.86393e-07,1,1,1.5775,30.6102,0.159788,5.72602e-07,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|7|1|nan|2946,1,7.63922e+17,1.57825,30.6102,0.159733,5.86393e-07,1,1,1.5775,30.6102,0.159788,5.72602e-07,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|8|1|nan|2946,1,8.58642e+14,1.57825,30.6102,0.159733,5.86393e-07,1,1,1.5775,30.6102,0.159788,5.72602e-07,False,nan|2946,1313842
130_bNAb_Combinations|1313842|sample|10|nan|2946,1,0.000107104,1.57831,2.20079,0.159733,5.86393e-07,1,0.000111153,1.57756,2.20079,0.159788,5.72602e-07,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|11|nan|2946,1,0.000227995,1.57829,1.93208,0.159733,5.86393e-07,1,9.63678e-05,1.57754,1.93208,0.159788,5.72602e-07,True,VRC07-523LS|2946,1313842
130_bNAb_Combinations|1313842|sample|12|nan|2946,1,0.000149235,1.57829,1.93208,0.159733,5.86393e-07,1,0.000108277,1.57754,1.93208,0.159788,5.72602e-07,True,VRC07-523LS|2946,1313842
130_bNAb_Combinations|1313842|sample|3|nan|2946,1,0.00298658,0.941962,0.973539,0.159733,5.86393e-07,1,0.00504338,0.947326,0.973539,0.159788,5.72602e-07,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|4|nan|2946,1,0.00404556,0.941962,0.973539,0.159733,5.86393e-07,1,0.00198458,0.947326,0.973539,0.159788,5.72602e-07,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|5|nan|2946,1,0.0261625,0.941962,0.973539,0.159733,5.86393e-07,1,0.0287097,0.947326,0.973539,0.159788,5.72602e-07,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|6|nan|2946,1,0.0291154,0.941962,0.973539,0.159733,5.86393e-07,1,0.0314595,0.947326,0.973539,0.159788,5.72602e-07,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|7|nan|2946,1,0.000285726,1.57831,2.20079,0.159733,5.86393e-07,1,0.000355042,1.57756,2.20079,0.159788,5.72602e-07,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|8|nan|2946,1,0.000438985,1.57831,2.20079,0.159733,5.86393e-07,1,0.000713513,1.57756,2.20079,0.159788,5.72602e-07,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|9|nan|2946,1,0.000155536,1.57831,2.20079,0.159733,5.86393e-07,1,9.41273e-05,1.57756,2.20079,0.159788,5.72602e-07,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|vc|1|2|nan|2946,1,1.64194e+12,1.57825,30.6102,0.159733,5.86393e-07,1,1,1.5775,30.6102,0.159788,5.72602e-07,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|2|2|nan|2946,1,4.3349e+13,1.57825,30.6102,0.159733,5.86393e-07,1,1,1.5775,30.6102,0.159788,5.72602e-07,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|3|2|nan|2946,1,7.06208e+11,1.57825,30.6102,0.159733,5.86393e-07,1,1,1.5775,30.6102,0.159788,5.72602e-07,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|4|2|nan|2946,1,6.75121e+11,1.57825,30.6102,0.159733,5.86393e-07,1,1,1.5775,30.6102,0.159788,5.72602e-07,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|5|2|nan|2946,1,2.56125e+12,1.57825,30.6102,0.159733,5.86393e-07,1,1,1.5775,30.6102,0.159788,5.72602e-07,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|6|2|nan|2946,1,6.99743e+12,1.57825,30.6102,0.159733,5.86393e-07,1,1,1.5775,30.6102,0.159788,5.72602e-07,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|7|2|nan|2946,1,4.55685e+12,1.57825,30.6102,0.159733,5.86393e-07,1,1,1.5775,30.6102,0.159788,5.72602e-07,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|8|2|nan|2946,1,1.12719e+13,1.57825,30.6102,0.159733,5.86393e-07,1,1,1.5775,30.6102,0.159788,5.72602e-07,False,nan|2946,1313842
130_bNAb_Combinations|1313860|cc|1|1|PVO.4|5024,1,4.16623e+15,1.57593,29.3097,0.159734,5.86222e-07,1,1,1.5752,29.3097,0.159789,5.72439e-07,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|2|1|PVO.4|5024,1,2.45993e+15,1.57593,29.3097,0.159734,5.86222e-07,1,0.999999,1.5752,29.3097,0.159789,5.72439e-07,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|3|1|PVO.4|5024,1,3.44735e+13,1.57593,29.3097,0.159734,5.86222e-07,1,1,1.5752,29.3097,0.159789,5.72439e-07,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|4|1|PVO.4|5024,1,1.28045e+17,1.57593,29.3097,0.159734,5.86222e-07,1,1,1.5752,29.3097,0.159789,5.72439e-07,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|5|1|PVO.4|5024,1,1.89827e+15,1.57593,29.3097,0.159734,5.86222e-07,1,1,1.5752,29.3097,0.159789,5.72439e-07,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|6|1|PVO.4|5024,1,1.15618e+14,1.57593,29.3097,0.159734,5.86222e-07,1,1,1.5752,29.3097,0.159789,5.72439e-07,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|7|1|PVO.4|5024,1,9.82114e+19,1.57593,29.3097,0.159734,5.86222e-07,1,1,1.5752,29.3097,0.159789,5.72439e-07,False,nan|PVO.4,1313860
