parameter,value,CV
L_goes_down_False,0.00285059821614469,
L_goes_down_True,0.00285058917793717,
m_goes_down_False_mab_virus_Clinical VRC01|PVO.4,1.45419599489634,
m_goes_down_False_mab_virus_PGDM1400|1176,1.45419643251512,
m_goes_down_False_mab_virus_PGDM1400|1798,0.585519800207794,
m_goes_down_False_mab_virus_PGDM1400|2944,1.45419526718907,
m_goes_down_False_mab_virus_PGDM1400|2946,0.611657594321395,
m_goes_down_False_mab_virus_PGDM1400|3430,1.4541963990295,
m_goes_down_False_mab_virus_PGDM1400|4166,0.980195124632174,
m_goes_down_False_mab_virus_PGDM1400|4168,1.2209819405737,
m_goes_down_False_mab_virus_PGDM1400|Ce1176_A3,0.616638526601952,
m_goes_down_False_mab_virus_PGDM1400|PVO.4,1.45418954544419,
m_goes_down_False_mab_virus_PGDM1400|RHPA4259.7,1.45419586154055,
m_goes_down_False_mab_virus_PGDM1400|TRO.11,1.09341931399128,
m_goes_down_False_mab_virus_PGT121|1176,0.776442608578331,
m_goes_down_False_mab_virus_PGT121|1798,1.45419540052686,
m_goes_down_False_mab_virus_PGT121|2944,1.45419588428744,
m_goes_down_False_mab_virus_PGT121|2946,1.71544643604003,
m_goes_down_False_mab_virus_PGT121|3430,1.79495723715836,
m_goes_down_False_mab_virus_PGT121|4166,1.45419467390454,
m_goes_down_False_mab_virus_PGT121|4168,0.716082259181749,
m_goes_down_False_mab_virus_PGT121|Ce1176_A3,1.45419408508207,
m_goes_down_False_mab_virus_PGT121|PVO.4,1.45419521809276,
m_goes_down_False_mab_virus_PGT121|RHPA4259.7,1.45419574333224,
m_goes_down_False_mab_virus_PGT121|TRO.11,1.45419554690068,
m_goes_down_False_mab_virus_VRC07-523LS|1176,1.45419469984658,
m_goes_down_False_mab_virus_VRC07-523LS|1798,2.22777763156284,
m_goes_down_False_mab_virus_VRC07-523LS|2944,4.80910624431813,
m_goes_down_False_mab_virus_VRC07-523LS|2946,1.83713835189852,
m_goes_down_False_mab_virus_VRC07-523LS|3430,1.45419591772798,
m_goes_down_False_mab_virus_VRC07-523LS|4166,1.45419536335862,
m_goes_down_False_mab_virus_VRC07-523LS|4168,1.45419574194042,
m_goes_down_False_mab_virus_VRC07-523LS|Ce1176_A3,1.98486109290132,
m_goes_down_False_mab_virus_VRC07-523LS|PVO.4,1.4541955661588,
m_goes_down_False_mab_virus_VRC07-523LS|RHPA4259.7,1.4541956923422,
m_goes_down_False_mab_virus_VRC07-523LS|TRO.11,1.45419537059337,
m_goes_down_False_mab_virus_nan|1176,1.4541809452126,
m_goes_down_False_mab_virus_nan|1798,1.45420263354188,
m_goes_down_False_mab_virus_nan|2944,1.45419111510977,
m_goes_down_False_mab_virus_nan|2946,1.45418508131562,
m_goes_down_False_mab_virus_nan|3430,1.45425597567579,
m_goes_down_False_mab_virus_nan|4166,1.45418875461797,
m_goes_down_False_mab_virus_nan|4168,1.45417252872374,
m_goes_down_False_mab_virus_nan|Ce1176_A3,1.4541951531889,
m_goes_down_False_mab_virus_nan|PVO.4,1.45419022376806,
m_goes_down_False_mab_virus_nan|RHPA4259.7,1.45419611199373,
m_goes_down_False_mab_virus_nan|TRO.11,1.45419426398075,
m_goes_down_True_mab_virus_Clinical VRC01|PVO.4,1.45421833810108,
m_goes_down_True_mab_virus_PGDM1400|1176,1.45421877572659,
m_goes_down_True_mab_virus_PGDM1400|1798,0.585528796511474,
m_goes_down_True_mab_virus_PGDM1400|2944,1.45421761038263,
m_goes_down_True_mab_virus_PGDM1400|2946,0.611666992222994,
m_goes_down_True_mab_virus_PGDM1400|3430,1.45421874224046,
m_goes_down_True_mab_virus_PGDM1400|4166,0.980210184981975,
m_goes_down_True_mab_virus_PGDM1400|4168,1.22100070052737,
m_goes_down_True_mab_virus_PGDM1400|Ce1176_A3,0.616648001033806,
m_goes_down_True_mab_virus_PGDM1400|PVO.4,1.45421188854985,
m_goes_down_True_mab_virus_PGDM1400|RHPA4259.7,1.45421820474325,
m_goes_down_True_mab_virus_PGDM1400|TRO.11,1.09343611399052,
m_goes_down_True_mab_virus_PGT121|1176,0.776454538343122,
m_goes_down_True_mab_virus_PGT121|1798,1.45421774372248,
m_goes_down_True_mab_virus_PGT121|2944,1.45421822749049,
m_goes_down_True_mab_virus_PGT121|2946,1.71547279326498,
m_goes_down_True_mab_virus_PGT121|3430,1.79498481603851,
m_goes_down_True_mab_virus_PGT121|4166,1.45421701708899,
m_goes_down_True_mab_virus_PGT121|4168,0.716093261531219,
m_goes_down_True_mab_virus_PGT121|Ce1176_A3,1.45421642825748,
m_goes_down_True_mab_virus_PGT121|PVO.4,1.45421756128557,
m_goes_down_True_mab_virus_PGT121|RHPA4259.7,1.45421808653312,
m_goes_down_True_mab_virus_PGT121|TRO.11,1.45421789009855,
m_goes_down_True_mab_virus_VRC07-523LS|1176,1.45421704303143,
m_goes_down_True_mab_virus_VRC07-523LS|1798,2.22781186057456,
m_goes_down_True_mab_virus_VRC07-523LS|2944,4.80918013452677,
m_goes_down_True_mab_virus_VRC07-523LS|2946,1.83716657887652,
m_goes_down_True_mab_virus_VRC07-523LS|3430,1.45421826093154,
m_goes_down_True_mab_virus_VRC07-523LS|4166,1.45421770655366,
m_goes_down_True_mab_virus_VRC07-523LS|4168,1.45421808514128,
m_goes_down_True_mab_virus_VRC07-523LS|Ce1176_A3,1.98489158958674,
m_goes_down_True_mab_virus_VRC07-523LS|PVO.4,1.45421790935696,
m_goes_down_True_mab_virus_VRC07-523LS|RHPA4259.7,1.4542180355423,
m_goes_down_True_mab_virus_VRC07-523LS|TRO.11,1.45421771378853,
