parameter,value,CV
L_goes_down_False_mab_virus_Clinical VRC01|PVO.4,0.00920848852433539,
L_goes_down_False_mab_virus_PGDM1400|1176,0.0104754275937618,
L_goes_down_False_mab_virus_PGDM1400|1798,0.597999815292939,
L_goes_down_False_mab_virus_PGDM1400|2944,0.0247631237432449,
L_goes_down_False_mab_virus_PGDM1400|2946,0.284178032920868,
L_goes_down_False_mab_virus_PGDM1400|3430,0.0524469808943742,
L_goes_down_False_mab_virus_PGDM1400|4166,0.0468807653433366,
L_goes_down_False_mab_virus_PGDM1400|4168,0.136036387552654,
L_goes_down_False_mab_virus_PGDM1400|Ce1176_A3,0.0174210747197191,
L_goes_down_False_mab_virus_PGDM1400|PVO.4,0.0287921553505444,
L_goes_down_False_mab_virus_PGDM1400|RHPA4259.7,0.011683043389423,
L_goes_down_False_mab_virus_PGDM1400|TRO.11,0.0390329696735913,
L_goes_down_False_mab_virus_PGT121|1176,0.407621455281447,
L_goes_down_False_mab_virus_PGT121|1798,0.00118352498296095,
L_goes_down_False_mab_virus_PGT121|2944,0.0102336956948835,
L_goes_down_False_mab_virus_PGT121|2946,0.000826904063811283,
L_goes_down_False_mab_virus_PGT121|3430,0.0592329083809112,
L_goes_down_False_mab_virus_PGT121|4166,0.00506738555018447,
L_goes_down_False_mab_virus_PGT121|4168,0.454023865384474,
L_goes_down_False_mab_virus_PGT121|Ce1176_A3,0.000322718801401727,
L_goes_down_False_mab_virus_PGT121|PVO.4,0.00496548046824592,
L_goes_down_False_mab_virus_PGT121|RHPA4259.7,0.00622209028594613,
L_goes_down_False_mab_virus_PGT121|TRO.11,0.00340083751525883,
L_goes_down_False_mab_virus_VRC07-523LS|1176,0.0300437143738595,
L_goes_down_False_mab_virus_VRC07-523LS|1798,0.00257387439015138,
L_goes_down_False_mab_virus_VRC07-523LS|2944,0.00921266746081828,
L_goes_down_False_mab_virus_VRC07-523LS|2946,0.00419397890658483,
L_goes_down_False_mab_virus_VRC07-523LS|3430,0.0113200684656516,
L_goes_down_False_mab_virus_VRC07-523LS|4166,0.00372138491834918,
L_goes_down_False_mab_virus_VRC07-523LS|4168,0.000194004942898497,
L_goes_down_False_mab_virus_VRC07-523LS|Ce1176_A3,0.00736845260134916,
L_goes_down_False_mab_virus_VRC07-523LS|PVO.4,0.00258680687506547,
L_goes_down_False_mab_virus_VRC07-523LS|RHPA4259.7,0.00641192596572412,
L_goes_down_False_mab_virus_VRC07-523LS|TRO.11,0.00473806548189502,
L_goes_down_False_mab_virus_nan|1176,0.0134410277695309,
L_goes_down_False_mab_virus_nan|1798,0.00587335282197184,
L_goes_down_False_mab_virus_nan|2944,0.00616317214096644,
L_goes_down_False_mab_virus_nan|2946,0.0215164367436133,
L_goes_down_False_mab_virus_nan|3430,0.0148331301329008,
L_goes_down_False_mab_virus_nan|4166,0.00609429596191988,
L_goes_down_False_mab_virus_nan|4168,0.00903845431969415,
L_goes_down_False_mab_virus_nan|Ce1176_A3,0.00868543514502786,
L_goes_down_False_mab_virus_nan|PVO.4,0.00159515362436936,
L_goes_down_False_mab_virus_nan|RHPA4259.7,0.001533204116836,
L_goes_down_False_mab_virus_nan|TRO.11,0.00896228463322818,
L_goes_down_True_mab_virus_Clinical VRC01|PVO.4,0.00210228710447055,
L_goes_down_True_mab_virus_PGDM1400|1176,0.0023915278045883,
L_goes_down_True_mab_virus_PGDM1400|1798,0.136522654813956,
L_goes_down_True_mab_virus_PGDM1400|2944,0.00565339203868851,
L_goes_down_True_mab_virus_PGDM1400|2946,0.0648775108319383,
L_goes_down_True_mab_virus_PGDM1400|3430,0.0119735840807397,
L_goes_down_True_mab_virus_PGDM1400|4166,0.0107028236141631,
L_goes_down_True_mab_virus_PGDM1400|4168,0.031056947351883,
L_goes_down_True_mab_virus_PGDM1400|Ce1176_A3,0.00397721087803892,
L_goes_down_True_mab_virus_PGDM1400|PVO.4,0.00657321521804587,
L_goes_down_True_mab_virus_PGDM1400|RHPA4259.7,0.00266722507104678,
L_goes_down_True_mab_virus_PGDM1400|TRO.11,0.0089111810887448,
L_goes_down_True_mab_virus_PGT121|1176,0.0930594990349465,
L_goes_down_True_mab_virus_PGT121|1798,0.000270197362240522,
L_goes_down_True_mab_virus_PGT121|2944,0.00233634069625798,
L_goes_down_True_mab_virus_PGT121|2946,0.000188781225647476,
L_goes_down_True_mab_virus_PGT121|3430,0.0135228033482794,
L_goes_down_True_mab_virus_PGT121|4166,0.00115687816381376,
L_goes_down_True_mab_virus_PGT121|4168,0.103653114710108,
L_goes_down_True_mab_virus_PGT121|Ce1176_A3,7.36763229670214e-05,
L_goes_down_True_mab_virus_PGT121|PVO.4,0.00113361335340831,
L_goes_down_True_mab_virus_PGT121|RHPA4259.7,0.00142049589750019,
L_goes_down_True_mab_virus_PGT121|TRO.11,0.00077640720665874,
L_goes_down_True_mab_virus_VRC07-523LS|1176,0.00685894467171743,
