"id","U","L","m","e","alpha","k"
"130_bNAb_Combinations|1313842|cc|1|1|nan|2946",1,0.00137893433944646,1.26250119652821,27.8654461376909,0.289129730364068,0.376435733898635
"130_bNAb_Combinations|1313842|cc|2|1|nan|2946",1,0.00137893433944646,1.26250176956222,27.8654461376902,0.289129730364068,0.376435733898635
"130_bNAb_Combinations|1313842|cc|3|1|nan|2946",1,0.00137893433944646,1.26250160568553,27.8654461376917,0.289129730364068,0.376435733898635
"130_bNAb_Combinations|1313842|cc|4|1|nan|2946",1,0.00137893433944646,1.26250167150198,27.8654461376905,0.289129730364068,0.376435733898635
"130_bNAb_Combinations|1313842|cc|5|1|nan|2946",1,0.00137893433944646,1.26250155993471,27.8654461376906,0.289129730364068,0.376435733898635
"130_bNAb_Combinations|1313842|cc|6|1|nan|2946",1,0.00137893433944646,1.26250125709699,27.8654461376899,0.289129730364068,0.376435733898635
"130_bNAb_Combinations|1313842|cc|7|1|nan|2946",1,0.00137893433944646,1.26250164921824,27.8654461376887,0.289129730364068,0.376435733898635
"130_bNAb_Combinations|1313842|cc|8|1|nan|2946",1,0.00137893433944646,1.26250083847034,27.8654461376897,0.289129730364068,0.376435733898635
"130_bNAb_Combinations|1313842|sample|10|nan|2946",1,0.00137893433944646,1.46111566860428,2.88528814963943,0.289129730364068,0.376435733898635
"130_bNAb_Combinations|1313842|sample|11|nan|2946",1,0.00137893433944646,1.83631617995346,1.54370736550614,0.289129730364068,0.376435733898635
"130_bNAb_Combinations|1313842|sample|12|nan|2946",1,0.00137893433944646,2.03078074595686,1.54370736550664,0.289129730364068,0.376435733898635
"130_bNAb_Combinations|1313842|sample|3|nan|2946",1,0.00137893433944646,1.04989276919604,0.864173266013023,0.289129730364068,0.376435733898635
"130_bNAb_Combinations|1313842|sample|4|nan|2946",1,0.00137893433944646,1.08959258645176,0.864173266012922,0.289129730364068,0.376435733898635
"130_bNAb_Combinations|1313842|sample|5|nan|2946",1,0.00137893433944646,0.801363365513111,0.864173266013077,0.289129730364068,0.376435733898635
"130_bNAb_Combinations|1313842|sample|6|nan|2946",1,0.00137893433944646,0.802572368480953,0.864173266012947,0.289129730364068,0.376435733898635
"130_bNAb_Combinations|1313842|sample|7|nan|2946",1,0.00137893433944646,1.29318297412349,2.88528814963856,0.289129730364068,0.376435733898635
"130_bNAb_Combinations|1313842|sample|8|nan|2946",1,0.00137893433944646,1.34061753595356,2.88528814963981,0.289129730364068,0.376435733898635
"130_bNAb_Combinations|1313842|sample|9|nan|2946",1,0.00137893433944646,1.49216506365854,2.88528814963918,0.289129730364068,0.376435733898635
"130_bNAb_Combinations|1313842|vc|1|2|nan|2946",1,0.00137893433944646,1.26250188338197,27.8654461376912,0.289129730364068,0.376435733898635
"130_bNAb_Combinations|1313842|vc|2|2|nan|2946",1,0.00137893433944646,1.26250115555822,27.8654461376898,0.289129730364068,0.376435733898635
"130_bNAb_Combinations|1313842|vc|3|2|nan|2946",1,0.00137893433944646,1.26250181818967,27.8654461376891,0.289129730364068,0.376435733898635
"130_bNAb_Combinations|1313842|vc|4|2|nan|2946",1,0.00137893433944646,1.26250171183643,27.8654461376912,0.289129730364068,0.376435733898635
"130_bNAb_Combinations|1313842|vc|5|2|nan|2946",1,0.00137893433944646,1.26250152236369,27.8654461376926,0.289129730364068,0.376435733898635
"130_bNAb_Combinations|1313842|vc|6|2|nan|2946",1,0.00137893433944646,1.26250197549864,27.8654461376873,0.289129730364068,0.376435733898635
"130_bNAb_Combinations|1313842|vc|7|2|nan|2946",1,0.00137893433944646,1.26250111343243,27.8654461376891,0.289129730364068,0.376435733898635
"130_bNAb_Combinations|1313842|vc|8|2|nan|2946",1,0.00137893433944646,1.26250094389805,27.8654461376901,0.289129730364068,0.376435733898635
"130_bNAb_Combinations|1313860|cc|1|1|PVO.4|5024",1,0.00137893433944646,1.26250119478606,63.7695858212101,0.289129730364037,0.44193063936558
"130_bNAb_Combinations|1313860|cc|2|1|PVO.4|5024",1,0.00137893433944646,1.26250183190598,63.769585821211,0.289129730364037,0.44193063936558
"130_bNAb_Combinations|1313860|cc|3|1|PVO.4|5024",1,0.00137893433944646,1.26250103097739,63.7695858212175,0.289129730364037,0.44193063936558
"130_bNAb_Combinations|1313860|cc|4|1|PVO.4|5024",1,0.00137893433944646,1.26250092472859,63.769585821211,0.289129730364037,0.44193063936558
"130_bNAb_Combinations|1313860|cc|5|1|PVO.4|5024",1,0.00137893433944646,1.26250129730872,63.7695858212073,0.289129730364037,0.44193063936558
"130_bNAb_Combinations|1313860|cc|6|1|PVO.4|5024",1,0.00137893433944646,1.26250093821395,63.7695858212114,0.289129730364037,0.44193063936558
"130_bNAb_Combinations|1313860|cc|7|1|PVO.4|5024",1,0.00137893433944646,1.26250103522092,63.7695858212109,0.289129730364037,0.44193063936558
"130_bNAb_Combinations|1313860|cc|8|1|PVO.4|5024",1,0.00137893433944646,1.26250098873636,63.7695858212102,0.289129730364037,0.44193063936558
"130_bNAb_Combinations|1313860|sample|10|PVO.4|5024",1,0.00137893433944646,1.45822422996081,8.18152794529531,0.289129730364037,0.44193063936558
"130_bNAb_Combinations|1313860|sample|11|PVO.4|5024",1,0.00137893433944646,1.76367721554716,7.88761501079593,0.289129730364037,0.44193063936558
"130_bNAb_Combinations|1313860|sample|12|PVO.4|5024",1,0.00137893433944646,1.92612354808013,7.88761501079907,0.289129730364037,0.44193063936558
"130_bNAb_Combinations|1313860|sample|3|PVO.4|5024",1,0.00137893433944646,1.30287609761242,0.973706169096786,0.289129730364037,0.44193063936558
"130_bNAb_Combinations|1313860|sample|4|PVO.4|5024",1,0.00137893433944646,1.26539344743683,0.973706169096786,0.289129730364037,0.44193063936558
"130_bNAb_Combinations|1313860|sample|5|PVO.4|5024",1,0.00137893433944646,1.36808345044391,0.973706169096556,0.289129730364037,0.44193063936558
"130_bNAb_Combinations|1313860|sample|6|PVO.4|5024",1,0.00137893433944646,1.52285421233598,0.973706169096793,0.289129730364037,0.44193063936558
