id,U_SAEM,L_SAEM,m_SAEM,e_SAEM,s_SAEM,alpha_SAEM,k_SAEM,U_mode,L_mode,m_mode,e_mode,s_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
130_bNAb_Combinations|1313842|cc|1|1|nan|2946,1,0.00363062,0.822038,0.107073,-1.55721,0.207097,4.15078e-15,1,0.00364991,0.822038,0.107032,-1.09366e-06,0.206171,3.77158e-15,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|2|1|nan|2946,1,0.00363062,0.822038,0.107073,0.240937,0.207097,4.15078e-15,1,0.00364991,0.822038,0.107032,4.54738e-07,0.206171,3.77158e-15,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|3|1|nan|2946,1,0.00363062,0.822038,0.107073,-1.7481,0.207097,4.15078e-15,1,0.00364991,0.822038,0.107032,1.38543e-06,0.206171,3.77158e-15,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|4|1|nan|2946,1,0.00363062,0.822038,0.107073,-0.0714429,0.207097,4.15078e-15,1,0.00364991,0.822038,0.107032,1.53015e-06,0.206171,3.77158e-15,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|5|1|nan|2946,1,0.00363062,0.822038,0.107073,0.490174,0.207097,4.15078e-15,1,0.00364991,0.822038,0.107032,1.0536e-06,0.206171,3.77158e-15,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|6|1|nan|2946,1,0.00363062,0.822038,0.107073,-0.353718,0.207097,4.15078e-15,1,0.00364991,0.822038,0.107032,9.52158e-07,0.206171,3.77158e-15,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|7|1|nan|2946,1,0.00363062,0.822038,0.107073,0.892278,0.207097,4.15078e-15,1,0.00364991,0.822038,0.107032,-1.02108e-06,0.206171,3.77158e-15,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|8|1|nan|2946,1,0.00363062,0.822038,0.107073,-0.186085,0.207097,4.15078e-15,1,0.00364991,0.822038,0.107032,8.84341e-07,0.206171,3.77158e-15,False,nan|2946,1313842
130_bNAb_Combinations|1313842|sample|10|nan|2946,1,0.00363062,1.47278,0.107074,20.9436,0.207097,4.15078e-15,1,0.00364991,1.47278,0.107032,38.4187,0.206171,3.77158e-15,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|11|nan|2946,1,0.00363062,4.40701,0.107074,37.0984,0.207097,4.15078e-15,1,0.00364991,4.40701,0.107032,36.5194,0.206171,3.77158e-15,True,VRC07-523LS|2946,1313842
130_bNAb_Combinations|1313842|sample|12|nan|2946,1,0.00363062,4.40701,0.107074,42.5961,0.207097,4.15078e-15,1,0.00364991,4.40701,0.107032,40.6621,0.206171,3.77158e-15,True,VRC07-523LS|2946,1313842
130_bNAb_Combinations|1313842|sample|3|nan|2946,1,0.00363062,3.38092,0.107074,13.8394,0.207097,4.15078e-15,1,0.00364991,3.38092,0.107032,15.1569,0.206171,3.77158e-15,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|4|nan|2946,1,0.00363062,3.38092,0.107074,14.7721,0.207097,4.15078e-15,1,0.00364991,3.38092,0.107032,15.816,0.206171,3.77158e-15,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|5|nan|2946,1,0.00363062,3.38092,0.107074,0.457355,0.207097,4.15078e-15,1,0.00364991,3.38092,0.107032,0.532615,0.206171,3.77158e-15,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|6|nan|2946,1,0.00363062,3.38092,0.107074,0.491352,0.207097,4.15078e-15,1,0.00364991,3.38092,0.107032,0.565117,0.206171,3.77158e-15,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|7|nan|2946,1,0.00363062,1.47278,0.107074,23.8619,0.207097,4.15078e-15,1,0.00364991,1.47278,0.107032,31.3249,0.206171,3.77158e-15,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|8|nan|2946,1,0.00363062,1.47278,0.107074,14.0173,0.207097,4.15078e-15,1,0.00364991,1.47278,0.107032,10.7482,0.206171,3.77158e-15,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|9|nan|2946,1,0.00363062,1.47278,0.107074,32.6596,0.207097,4.15078e-15,1,0.00364991,1.47278,0.107032,37.8446,0.206171,3.77158e-15,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|vc|1|2|nan|2946,1,0.00363062,0.822038,0.107073,4.13557,0.207097,4.15078e-15,1,0.00364991,0.822038,0.107032,2.04855e-07,0.206171,3.77158e-15,False,nan|2946,1313842
