"x"
1
0.00138882511222415
-4.20202412470669e-08
0.735520191324596
0.660899155315161
22.2490944585711
-0.670628128364537
0.216594842679649
-1.99554975528359e-06
-2.7811669425208e-05
-5.1675540240626e-07
3.24771573035329e-09
0.000173558084757223
1.30799118296101e-05
0.469339420399716
-7.61677552792785e-07
5.33805132895408e-08
0.000443204497435647
9.4610542575895e-10
-8.21451422767593e-05
6.50094505533724e-05
-7.05634124909844e-05
-1.43525283390279e-05
-9.56928806078224e-08
0.235906245133481
0.355657724074915
0.315422286858267
0.000119563302106708
0.000157212245827493
6.76112939168751e-05
0.189334970610386
-7.75663228947948e-10
-7.12096106393662e-12
7.11956925864332e-09
9.71972080585337e-08
-0.000886846570292281
9.20159689163197e-09
-0.000282586911447868
3.35730196327051e-11
1.88369047777135e-09
6.29649079273513e-10
-1.81713030498209e-08
-1.52900375982044e-08
2.74306132951996e-05
-1.22122376875013e-09
1.23087718635375e-11
1.54695570233435e-07
-2.34493803408369e-10
-9.15922559538992e-09
-1.26097856441738e-08
-2.27609830188655e-12
-3.11101917179291e-08
-3.57512614888678e-06
0.323431913693119
1.69861986992408
0.00226841334244892
0.127975272637821
