id,importanceSampling
130_bNAb_Combinations|1313842|cc|1|1|nan|2946,-10.404650
130_bNAb_Combinations|1313842|cc|2|1|nan|2946,-10.564777
130_bNAb_Combinations|1313842|cc|3|1|nan|2946,-10.330585
130_bNAb_Combinations|1313842|cc|4|1|nan|2946,-10.239686
130_bNAb_Combinations|1313842|cc|5|1|nan|2946,-10.033899
130_bNAb_Combinations|1313842|cc|6|1|nan|2946,-10.134476
130_bNAb_Combinations|1313842|cc|7|1|nan|2946,-41.239826
130_bNAb_Combinations|1313842|cc|8|1|nan|2946,-10.544089
130_bNAb_Combinations|1313842|sample|10|nan|2946,-29.683698
130_bNAb_Combinations|1313842|sample|11|nan|2946,-30.182893
130_bNAb_Combinations|1313842|sample|12|nan|2946,-28.970860
130_bNAb_Combinations|1313842|sample|3|nan|2946,-18.321787
130_bNAb_Combinations|1313842|sample|4|nan|2946,-18.319924
130_bNAb_Combinations|1313842|sample|5|nan|2946,-17.768136
130_bNAb_Combinations|1313842|sample|6|nan|2946,-10.711706
130_bNAb_Combinations|1313842|sample|7|nan|2946,-22.174631
130_bNAb_Combinations|1313842|sample|8|nan|2946,-21.718096
130_bNAb_Combinations|1313842|sample|9|nan|2946,-31.272245
130_bNAb_Combinations|1313842|vc|1|2|nan|2946,-1.766314
130_bNAb_Combinations|1313842|vc|2|2|nan|2946,-1.465220
130_bNAb_Combinations|1313842|vc|3|2|nan|2946,-1.462797
130_bNAb_Combinations|1313842|vc|4|2|nan|2946,-32.858097
130_bNAb_Combinations|1313842|vc|5|2|nan|2946,-1.504859
130_bNAb_Combinations|1313842|vc|6|2|nan|2946,-1.481678
130_bNAb_Combinations|1313842|vc|7|2|nan|2946,-32.406713
130_bNAb_Combinations|1313842|vc|8|2|nan|2946,0.833985
130_bNAb_Combinations|1313860|cc|1|1|PVO.4|5024,-10.659793
130_bNAb_Combinations|1313860|cc|2|1|PVO.4|5024,-10.541028
130_bNAb_Combinations|1313860|cc|3|1|PVO.4|5024,-10.391238
130_bNAb_Combinations|1313860|cc|4|1|PVO.4|5024,-10.009000
130_bNAb_Combinations|1313860|cc|5|1|PVO.4|5024,-10.167338
130_bNAb_Combinations|1313860|cc|6|1|PVO.4|5024,-9.965929
130_bNAb_Combinations|1313860|cc|7|1|PVO.4|5024,-9.770320
130_bNAb_Combinations|1313860|cc|8|1|PVO.4|5024,-10.087587
130_bNAb_Combinations|1313860|sample|10|PVO.4|5024,-36.492348
130_bNAb_Combinations|1313860|sample|11|PVO.4|5024,-37.064093
130_bNAb_Combinations|1313860|sample|12|PVO.4|5024,-35.592557
130_bNAb_Combinations|1313860|sample|3|PVO.4|5024,-11.765346
130_bNAb_Combinations|1313860|sample|4|PVO.4|5024,-9.916731
130_bNAb_Combinations|1313860|sample|5|PVO.4|5024,-22.082774
130_bNAb_Combinations|1313860|sample|6|PVO.4|5024,-28.072723
130_bNAb_Combinations|1313860|sample|7|PVO.4|5024,-28.478748
130_bNAb_Combinations|1313860|sample|8|PVO.4|5024,-27.749729
130_bNAb_Combinations|1313860|sample|9|PVO.4|5024,-35.107988
130_bNAb_Combinations|1313860|vc|1|2|PVO.4|5024,-1.413529
130_bNAb_Combinations|1313860|vc|2|2|PVO.4|5024,-0.914023
130_bNAb_Combinations|1313860|vc|3|2|PVO.4|5024,-0.137384
130_bNAb_Combinations|1313860|vc|4|2|PVO.4|5024,0.368160
130_bNAb_Combinations|1313860|vc|5|2|PVO.4|5024,-0.156022
