parameter,value,CV
U_goes_down_False_mab_virus_Clinical VRC01|PVO.4,1,
m_goes_down_True_mab_virus_VRC07-523LS|Ce1176_A3,1.77544514091279,
m_goes_down_True_mab_virus_VRC07-523LS|PVO.4,1.63216433873435,
m_goes_down_True_mab_virus_VRC07-523LS|RHPA4259.7,1.78764793401915,
m_goes_down_True_mab_virus_VRC07-523LS|TRO.11,1.74368695627921,
m_goes_down_True_mab_virus_nan|1176,0.723638011473933,
m_goes_down_True_mab_virus_nan|1798,2.07552551882897,
m_goes_down_True_mab_virus_nan|2944,1.00341529897565,
m_goes_down_True_mab_virus_nan|2946,1.97052568005517,
m_goes_down_True_mab_virus_nan|3430,3.37195842420081,
m_goes_down_True_mab_virus_nan|4166,1.18806900132028,
m_goes_down_True_mab_virus_nan|4168,0.74418419527113,
m_goes_down_True_mab_virus_nan|Ce1176_A3,2.08830123223382,
m_goes_down_True_mab_virus_nan|PVO.4,1.227020622599,
m_goes_down_True_mab_virus_nan|RHPA4259.7,0.712068216416472,
m_goes_down_True_mab_virus_nan|TRO.11,1.42726343242646,
e_goes_down_False_mab_virus_Clinical VRC01|PVO.4,19.1801117957801,
e_goes_down_False_mab_virus_PGDM1400|1176,444.009575176854,
e_goes_down_False_mab_virus_PGDM1400|1798,66.4420264558101,
e_goes_down_False_mab_virus_PGDM1400|2944,5837.2738066048,
e_goes_down_False_mab_virus_PGDM1400|2946,11.3459782271932,
e_goes_down_False_mab_virus_PGDM1400|3430,762.391706933237,
e_goes_down_False_mab_virus_PGDM1400|4166,2441.10072050531,
e_goes_down_False_mab_virus_PGDM1400|4168,3.45647307264454,
e_goes_down_False_mab_virus_PGDM1400|Ce1176_A3,12.1121639193217,
e_goes_down_False_mab_virus_PGDM1400|PVO.4,10.0641524918401,
e_goes_down_False_mab_virus_PGDM1400|RHPA4259.7,23.2176737349392,
e_goes_down_False_mab_virus_PGDM1400|TRO.11,25.1489408401293,
e_goes_down_False_mab_virus_PGT121|1176,13.1569614908254,
e_goes_down_False_mab_virus_PGT121|1798,201.358665210308,
e_goes_down_False_mab_virus_PGT121|2944,670.31172289325,
e_goes_down_False_mab_virus_PGT121|2946,28.3172177258484,
e_goes_down_False_mab_virus_PGT121|3430,241.162934106122,
e_goes_down_False_mab_virus_PGT121|4166,883.632171213716,
e_goes_down_False_mab_virus_PGT121|4168,237.102301910903,
e_goes_down_False_mab_virus_PGT121|Ce1176_A3,355.014028871698,
e_goes_down_False_mab_virus_PGT121|PVO.4,74.2789261070043,
e_goes_down_False_mab_virus_PGT121|RHPA4259.7,348.435033368165,
e_goes_down_False_mab_virus_PGT121|TRO.11,563.816625401146,
e_goes_down_False_mab_virus_VRC07-523LS|1176,195.512965876149,
e_goes_down_False_mab_virus_VRC07-523LS|1798,24.0343493389654,
e_goes_down_False_mab_virus_VRC07-523LS|2944,133.258654784419,
e_goes_down_False_mab_virus_VRC07-523LS|2946,16.456978421522,
e_goes_down_False_mab_virus_VRC07-523LS|3430,227.109987011654,
e_goes_down_False_mab_virus_VRC07-523LS|4166,442.801034282858,
e_goes_down_False_mab_virus_VRC07-523LS|4168,78.9415477280133,
e_goes_down_False_mab_virus_VRC07-523LS|Ce1176_A3,31.7129735601185,
e_goes_down_False_mab_virus_VRC07-523LS|PVO.4,100.099189181861,
e_goes_down_False_mab_virus_VRC07-523LS|RHPA4259.7,351.945753619438,
e_goes_down_False_mab_virus_VRC07-523LS|TRO.11,101.228713827397,
e_goes_down_False_mab_virus_nan|1176,63.8717891868797,
e_goes_down_False_mab_virus_nan|1798,14.4344856340341,
e_goes_down_False_mab_virus_nan|2944,33.2338088954796,
e_goes_down_False_mab_virus_nan|2946,32.1520742089359,
e_goes_down_False_mab_virus_nan|3430,91.8951020615259,
e_goes_down_False_mab_virus_nan|4166,6.26771345490228,
e_goes_down_False_mab_virus_nan|4168,26.9044916662022,
e_goes_down_False_mab_virus_nan|Ce1176_A3,17.1763216151151,
e_goes_down_False_mab_virus_nan|PVO.4,39.3490544940692,
e_goes_down_False_mab_virus_nan|RHPA4259.7,62.383816218548,
e_goes_down_False_mab_virus_nan|TRO.11,45.0694085752319,
e_goes_down_True_mab_virus_Clinical VRC01|PVO.4,1.63878011625517,
e_goes_down_True_mab_virus_PGDM1400|1176,37.9369041731458,
e_goes_down_True_mab_virus_PGDM1400|1798,5.6769153902136,
e_goes_down_True_mab_virus_PGDM1400|2944,498.746219482711,
e_goes_down_True_mab_virus_PGDM1400|2946,0.969418933328592,
e_goes_down_True_mab_virus_PGDM1400|3430,65.139994147214,
e_goes_down_True_mab_virus_PGDM1400|4166,208.571637388496,
e_goes_down_True_mab_virus_PGDM1400|4168,0.295326711550635,
e_goes_down_True_mab_virus_PGDM1400|Ce1176_A3,1.03488309177504,
e_goes_down_True_mab_virus_PGDM1400|PVO.4,0.859897646384738,
e_goes_down_True_mab_virus_PGDM1400|RHPA4259.7,1.9837560107908,
e_goes_down_True_mab_virus_PGDM1400|TRO.11,2.14876663037746,
e_goes_down_True_mab_virus_PGT121|1176,1.12415230479749,
e_goes_down_True_mab_virus_PGT121|1798,17.2044136288577,
e_goes_down_True_mab_virus_PGT121|2944,57.2725297363432,
e_goes_down_True_mab_virus_PGT121|2946,2.41946938844219,
e_goes_down_True_mab_virus_PGT121|3430,20.6053554535496,
e_goes_down_True_mab_virus_PGT121|4166,75.4989776747296,
e_goes_down_True_mab_virus_PGT121|4168,20.2584083986104,
e_goes_down_True_mab_virus_PGT121|Ce1176_A3,30.3329791661892,
e_goes_down_True_mab_virus_PGT121|PVO.4,6.34651291176141,
e_goes_down_True_mab_virus_PGT121|RHPA4259.7,29.7708590320148,
e_goes_down_True_mab_virus_PGT121|TRO.11,48.1734144596995,
e_goes_down_True_mab_virus_VRC07-523LS|1176,16.7049475185229,
e_goes_down_True_mab_virus_VRC07-523LS|1798,2.05353410987379,
e_goes_down_True_mab_virus_VRC07-523LS|2944,11.3858373770097,
e_goes_down_True_mab_virus_VRC07-523LS|2946,1.406111147734,
e_goes_down_True_mab_virus_VRC07-523LS|3430,19.4046486736096,
e_goes_down_True_mab_virus_VRC07-523LS|4166,37.8336444628871,
e_goes_down_True_mab_virus_VRC07-523LS|4168,6.74489492764789,
e_goes_down_True_mab_virus_VRC07-523LS|Ce1176_A3,2.70960831985778,
e_goes_down_True_mab_virus_VRC07-523LS|PVO.4,8.55263841165874,
e_goes_down_True_mab_virus_VRC07-523LS|RHPA4259.7,30.0708207112157,
e_goes_down_True_mab_virus_VRC07-523LS|TRO.11,8.64914684443715,
e_goes_down_True_mab_virus_nan|1176,5.45731011495614,
e_goes_down_True_mab_virus_nan|1798,1.23330605667431,
e_goes_down_True_mab_virus_nan|2944,2.83955097786858,
e_goes_down_True_mab_virus_nan|2946,2.74712579733542,
e_goes_down_True_mab_virus_nan|3430,7.85166779230147,
e_goes_down_True_mab_virus_nan|4166,0.535523686912956,
e_goes_down_True_mab_virus_nan|4168,2.29876376373498,
e_goes_down_True_mab_virus_nan|Ce1176_A3,1.46757300650602,
e_goes_down_True_mab_virus_nan|PVO.4,3.36204756181396,
e_goes_down_True_mab_virus_nan|RHPA4259.7,5.33017527132277,
e_goes_down_True_mab_virus_nan|TRO.11,3.85080396876103,
alpha_run_id_1200432,0.233168835029157,
alpha_run_id_1313842,0.30595364158708,
alpha_run_id_1313860,0.233168837262369,
alpha_run_id_1313884,0.244679939375809,
alpha_run_id_1313920,0.233168835059995,
