id,eta_U_SAEM,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_s_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_U_mode,eta_L_mode,eta_m_mode,eta_e_mode,eta_s_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
130_bNAb_Combinations|1313842|cc|1|1|nan|2946,0,0.208585,-2.49083e-09,0.132476,-0.311694,0,0,0,3.39696e-08,2.33147e-15,3.522e-08,-4.45973e-07,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|2|1|nan|2946,0,0.235603,-3.70385e-10,0.14721,0.420072,0,0,0,-6.43652e-07,-1.9984e-15,1.65547e-07,3.75936e-08,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|3|1|nan|2946,0,-0.466241,1.02423e-10,-0.4041,-0.858977,0,0,0,1.6796e-08,4.77396e-15,-4.06191e-08,-3.07134e-07,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|4|1|nan|2946,0,-0.617266,-1.27238e-09,-0.0227443,-0.698871,0,0,0,3.20228e-07,0,-1.16689e-07,1.95054e-07,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|5|1|nan|2946,0,-0.793761,-1.73229e-09,0.0716079,-0.217053,0,0,0,-4.46341e-08,3.10862e-15,-6.28846e-08,3.42391e-07,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|6|1|nan|2946,0,0.505746,8.71569e-09,0.0588257,0.837535,0,0,0,-5.86182e-07,-1.55431e-15,7.54463e-08,1.71347e-06,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|7|1|nan|2946,0,0.841185,-3.27667e-09,-0.0208396,1.73814,0,0,0,-1.46748e-07,-4.32987e-15,-3.23713e-09,-3.13171e-07,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|8|1|nan|2946,0,0.156074,-6.27837e-10,-0.0635926,0.0214556,0,0,0,3.7276e-07,-3.33067e-15,-2.57463e-08,2.42424e-07,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|sample|10|nan|2946,0,-10.2125,9.73053e-09,-1.27158,5.19155,0,0,0,-7.49262,5.21805e-15,-1.19102,4.64849,0,0,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|11|nan|2946,0,-12.3543,-5.50427e-11,-1.91782,6.6501,0,0,0,-7.74682,2.81997e-14,-1.91235,6.33925,0,0,True,VRC07-523LS|2946,1313842
