parameter,value,CV
L_goes_down_False_mab_virus_Clinical VRC01|PVO.4,0.00362868445700739,
L_goes_down_False_mab_virus_PGDM1400|1176,0.00362789332469367,
L_goes_down_False_mab_virus_PGDM1400|1798,0.00362868448823291,
L_goes_down_False_mab_virus_PGDM1400|2944,0.00362870283108532,
L_goes_down_False_mab_virus_PGDM1400|2946,0.00362892452939998,
L_goes_down_False_mab_virus_PGDM1400|3430,0.00362831200183504,
L_goes_down_False_mab_virus_PGDM1400|4166,0.00362804490642756,
L_goes_down_False_mab_virus_PGDM1400|4168,0.00362856230900864,
L_goes_down_False_mab_virus_PGDM1400|Ce1176_A3,0.00362875713508418,
L_goes_down_False_mab_virus_PGDM1400|PVO.4,0.00362867575783499,
L_goes_down_False_mab_virus_PGDM1400|RHPA4259.7,0.00362872622141816,
L_goes_down_False_mab_virus_PGDM1400|TRO.11,0.00363053980510654,
L_goes_down_False_mab_virus_PGT121|1176,0.00362867812555603,
L_goes_down_False_mab_virus_PGT121|1798,0.00362833838120895,
L_goes_down_False_mab_virus_PGT121|2944,0.00362870602001999,
L_goes_down_False_mab_virus_PGT121|2946,0.00362873818700003,
L_goes_down_False_mab_virus_PGT121|3430,0.0144506712031404,
L_goes_down_False_mab_virus_PGT121|4166,0.00362847928598227,
L_goes_down_False_mab_virus_PGT121|4168,0.00362864349023085,
L_goes_down_False_mab_virus_PGT121|Ce1176_A3,0.00362872215847515,
L_goes_down_False_mab_virus_PGT121|PVO.4,0.00362863717384888,
L_goes_down_False_mab_virus_PGT121|RHPA4259.7,0.00362792932606056,
L_goes_down_False_mab_virus_PGT121|TRO.11,5.5865641380088e-05,
L_goes_down_False_mab_virus_VRC07-523LS|1176,0.00362760723012444,
L_goes_down_False_mab_virus_VRC07-523LS|1798,0.00362844827983332,
L_goes_down_False_mab_virus_VRC07-523LS|2944,0.00363094225542632,
L_goes_down_False_mab_virus_VRC07-523LS|2946,0.00362916857750288,
L_goes_down_False_mab_virus_VRC07-523LS|3430,0.00363097054499632,
L_goes_down_False_mab_virus_VRC07-523LS|4166,0.00362857251427345,
L_goes_down_False_mab_virus_VRC07-523LS|4168,0.00362653656542325,
L_goes_down_False_mab_virus_VRC07-523LS|Ce1176_A3,0.00362839337970054,
L_goes_down_False_mab_virus_VRC07-523LS|PVO.4,0.00362828548974209,
L_goes_down_False_mab_virus_VRC07-523LS|RHPA4259.7,0.00362855729830027,
L_goes_down_False_mab_virus_VRC07-523LS|TRO.11,0.00362736783217853,
L_goes_down_False_mab_virus_nan|1176,0.00362868383387804,
L_goes_down_False_mab_virus_nan|1798,0.00362866157501808,
L_goes_down_False_mab_virus_nan|2944,0.00362867680280417,
L_goes_down_False_mab_virus_nan|2946,0.00362869418290857,
L_goes_down_False_mab_virus_nan|3430,0.00362868391717607,
L_goes_down_False_mab_virus_nan|4166,0.00362866770759923,
L_goes_down_False_mab_virus_nan|4168,0.00362867955931235,
L_goes_down_False_mab_virus_nan|Ce1176_A3,0.00362867888970759,
L_goes_down_False_mab_virus_nan|PVO.4,0.00362868019649316,
L_goes_down_False_mab_virus_nan|RHPA4259.7,0.00362868334960024,
L_goes_down_False_mab_virus_nan|TRO.11,0.0036286837915889,
L_goes_down_True_mab_virus_Clinical VRC01|PVO.4,0.00362867606088022,
L_goes_down_True_mab_virus_PGDM1400|1176,0.00362788493039704,
L_goes_down_True_mab_virus_PGDM1400|1798,0.00362867609210568,
L_goes_down_True_mab_virus_PGDM1400|2944,0.00362869443491564,
L_goes_down_True_mab_virus_PGDM1400|2946,0.00362891613271733,
L_goes_down_True_mab_virus_PGDM1400|3430,0.00362830360656967,
L_goes_down_True_mab_virus_PGDM1400|4166,0.0036280365117802,
L_goes_down_True_mab_virus_PGDM1400|4168,0.00362855391316411,
L_goes_down_True_mab_virus_PGDM1400|Ce1176_A3,0.00362874873878885,
L_goes_down_True_mab_virus_PGDM1400|PVO.4,0.00362866736172796,
L_goes_down_True_mab_virus_PGDM1400|RHPA4259.7,0.00362871782519436,
L_goes_down_True_mab_virus_PGDM1400|TRO.11,0.00363053140468643,
L_goes_down_True_mab_virus_PGT121|1176,0.00362866972944352,
L_goes_down_True_mab_virus_PGT121|1798,0.00362832998588254,
L_goes_down_True_mab_virus_PGT121|2944,0.00362869762384293,
L_goes_down_True_mab_virus_PGT121|2946,0.00362872979074854,
L_goes_down_True_mab_virus_PGT121|3430,0.0144506377668704,
L_goes_down_True_mab_virus_PGT121|4166,0.00362847089032984,
L_goes_down_True_mab_virus_PGT121|4168,0.00362863509419848,
L_goes_down_True_mab_virus_PGT121|Ce1176_A3,0.00362871376226076,
L_goes_down_True_mab_virus_PGT121|PVO.4,0.00362862877783112,
L_goes_down_True_mab_virus_PGT121|RHPA4259.7,0.00362792093168063,
L_goes_down_True_mab_virus_PGT121|TRO.11,5.58655121169805e-05,
L_goes_down_True_mab_virus_VRC07-523LS|1176,0.00362759883648979,
L_goes_down_True_mab_virus_VRC07-523LS|1798,0.00362843988425262,
L_goes_down_True_mab_virus_VRC07-523LS|2944,0.00363093385407501,
L_goes_down_True_mab_virus_VRC07-523LS|2946,0.00362916018025555,
L_goes_down_True_mab_virus_VRC07-523LS|3430,0.00363096214357956,
