parameter,value,CV
L_goes_down_False,0.00350578141195061,
L_goes_down_True,0.00350578446263847,
m_goes_down_False_mab_virus_Clinical VRC01|PVO.4,0.682984309597468,
m_goes_down_False_mab_virus_PGDM1400|1176,0.682984372947542,
m_goes_down_False_mab_virus_PGDM1400|1798,0.474956930912229,
m_goes_down_False_mab_virus_PGDM1400|2944,0.682987225708853,
m_goes_down_False_mab_virus_PGDM1400|2946,0.682984519429221,
m_goes_down_False_mab_virus_PGDM1400|3430,0.601734430036094,
m_goes_down_False_mab_virus_PGDM1400|4166,0.682984408600522,
m_goes_down_False_mab_virus_PGDM1400|4168,0.658293578312748,
m_goes_down_False_mab_virus_PGDM1400|Ce1176_A3,0.384421283783019,
m_goes_down_False_mab_virus_PGDM1400|PVO.4,0.682984590157054,
m_goes_down_False_mab_virus_PGDM1400|RHPA4259.7,0.682982544570022,
m_goes_down_False_mab_virus_PGDM1400|TRO.11,0.655344838952727,
m_goes_down_False_mab_virus_PGT121|1176,0.711047214586883,
m_goes_down_False_mab_virus_PGT121|1798,0.682983683993724,
m_goes_down_False_mab_virus_PGT121|2944,0.682976422094606,
m_goes_down_False_mab_virus_PGT121|2946,0.672928423542438,
m_goes_down_False_mab_virus_PGT121|3430,0.499146841553145,
m_goes_down_False_mab_virus_PGT121|4166,0.716717380237915,
m_goes_down_False_mab_virus_PGT121|4168,0.359580527674781,
m_goes_down_False_mab_virus_PGT121|Ce1176_A3,0.682983571464026,
m_goes_down_False_mab_virus_PGT121|PVO.4,0.682978146479768,
m_goes_down_False_mab_virus_PGT121|RHPA4259.7,0.757710079918751,
m_goes_down_False_mab_virus_PGT121|TRO.11,0.682983948992024,
m_goes_down_False_mab_virus_VRC07-523LS|1176,0.708372242978365,
m_goes_down_False_mab_virus_VRC07-523LS|1798,0.682982484331091,
m_goes_down_False_mab_virus_VRC07-523LS|2944,0.68966518339758,
m_goes_down_False_mab_virus_VRC07-523LS|2946,0.68298395289455,
m_goes_down_False_mab_virus_VRC07-523LS|3430,0.67514901913526,
m_goes_down_False_mab_virus_VRC07-523LS|4166,0.682984344624942,
m_goes_down_False_mab_virus_VRC07-523LS|4168,0.579316739340192,
m_goes_down_False_mab_virus_VRC07-523LS|Ce1176_A3,0.682983937900786,
m_goes_down_False_mab_virus_VRC07-523LS|PVO.4,0.682983504447476,
m_goes_down_False_mab_virus_VRC07-523LS|RHPA4259.7,0.697247160322026,
m_goes_down_False_mab_virus_VRC07-523LS|TRO.11,0.733645300307612,
m_goes_down_False_mab_virus_nan|1176,0.682983416830144,
m_goes_down_False_mab_virus_nan|1798,0.682984544653328,
m_goes_down_False_mab_virus_nan|2944,0.683066530663242,
m_goes_down_False_mab_virus_nan|2946,0.682985469848882,
m_goes_down_False_mab_virus_nan|3430,0.682986384480328,
m_goes_down_False_mab_virus_nan|4166,0.682988410924793,
m_goes_down_False_mab_virus_nan|4168,0.682984504064173,
m_goes_down_False_mab_virus_nan|Ce1176_A3,0.682979481710288,
m_goes_down_False_mab_virus_nan|PVO.4,0.68298389574451,
m_goes_down_False_mab_virus_nan|RHPA4259.7,0.682366605052635,
m_goes_down_False_mab_virus_nan|TRO.11,0.682977202924517,
m_goes_down_True_mab_virus_Clinical VRC01|PVO.4,0.683252808567669,
m_goes_down_True_mab_virus_PGDM1400|1176,0.683252871917744,
m_goes_down_True_mab_virus_PGDM1400|1798,0.47522542988243,
m_goes_down_True_mab_virus_PGDM1400|2944,0.683255724679054,
m_goes_down_True_mab_virus_PGDM1400|2946,0.683253018399422,
m_goes_down_True_mab_virus_PGDM1400|3430,0.602002929006296,
m_goes_down_True_mab_virus_PGDM1400|4166,0.683252907570724,
m_goes_down_True_mab_virus_PGDM1400|4168,0.658562077282949,
m_goes_down_True_mab_virus_PGDM1400|Ce1176_A3,0.38468978275322,
m_goes_down_True_mab_virus_PGDM1400|PVO.4,0.683253089127256,
m_goes_down_True_mab_virus_PGDM1400|RHPA4259.7,0.683251043540224,
m_goes_down_True_mab_virus_PGDM1400|TRO.11,0.655613337922928,
m_goes_down_True_mab_virus_PGT121|1176,0.711315713557085,
m_goes_down_True_mab_virus_PGT121|1798,0.683252182963925,
m_goes_down_True_mab_virus_PGT121|2944,0.683244921064807,
m_goes_down_True_mab_virus_PGT121|2946,0.67319692251264,
m_goes_down_True_mab_virus_PGT121|3430,0.499415340523347,
m_goes_down_True_mab_virus_PGT121|4166,0.716985879208117,
m_goes_down_True_mab_virus_PGT121|4168,0.359849026644983,
m_goes_down_True_mab_virus_PGT121|Ce1176_A3,0.683252070434227,
m_goes_down_True_mab_virus_PGT121|PVO.4,0.683246645449969,
m_goes_down_True_mab_virus_PGT121|RHPA4259.7,0.757978578888952,
m_goes_down_True_mab_virus_PGT121|TRO.11,0.683252447962225,
m_goes_down_True_mab_virus_VRC07-523LS|1176,0.708640741948566,
m_goes_down_True_mab_virus_VRC07-523LS|1798,0.683250983301292,
m_goes_down_True_mab_virus_VRC07-523LS|2944,0.689933682367781,
m_goes_down_True_mab_virus_VRC07-523LS|2946,0.683252451864752,
m_goes_down_True_mab_virus_VRC07-523LS|3430,0.675417518105461,
m_goes_down_True_mab_virus_VRC07-523LS|4166,0.683252843595143,
m_goes_down_True_mab_virus_VRC07-523LS|4168,0.579585238310393,
m_goes_down_True_mab_virus_VRC07-523LS|Ce1176_A3,0.683252436870987,
m_goes_down_True_mab_virus_VRC07-523LS|PVO.4,0.683252003417677,
m_goes_down_True_mab_virus_VRC07-523LS|RHPA4259.7,0.697515659292228,
m_goes_down_True_mab_virus_VRC07-523LS|TRO.11,0.733913799277813,
m_goes_down_True_mab_virus_nan|1176,0.683251915800345,
m_goes_down_True_mab_virus_nan|1798,0.683253043623529,
m_goes_down_True_mab_virus_nan|2944,0.683335029633444,
m_goes_down_True_mab_virus_nan|2946,0.683253968819084,
m_goes_down_True_mab_virus_nan|3430,0.68325488345053,
m_goes_down_True_mab_virus_nan|4166,0.683256909894994,
m_goes_down_True_mab_virus_nan|4168,0.683253003034375,
m_goes_down_True_mab_virus_nan|Ce1176_A3,0.683247980680489,
m_goes_down_True_mab_virus_nan|PVO.4,0.683252394714711,
m_goes_down_True_mab_virus_nan|RHPA4259.7,0.682635104022837,
m_goes_down_True_mab_virus_nan|TRO.11,0.683245701894718,
e_goes_down_False_mab_virus_Clinical VRC01|PVO.4,0.0286324305478926,
