rep,id,U,L,m,e,alpha,k,goes_down,mab_virus,run_id
1,130_bNAb_Combinations|1313842|cc|1|1|nan|2946,1,1.15142e-12,1.35438,0.219765,0.158934,1.39322e-08,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|2|1|nan|2946,1,1.15142e-12,1.35438,0.471912,0.158934,1.39322e-08,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|3|1|nan|2946,1,1.15142e-12,1.35438,7.44894,0.158934,1.39322e-08,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|4|1|nan|2946,1,1.15142e-12,1.35438,11.1219,0.158934,1.39322e-08,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|5|1|nan|2946,1,1.15142e-12,1.35438,13.0007,0.158934,1.39322e-08,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|6|1|nan|2946,1,1.15142e-12,1.35438,1.73843,0.158934,1.39322e-08,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|7|1|nan|2946,1,1.15142e-12,1.35438,1.41341,0.158934,1.39322e-08,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|8|1|nan|2946,1,1.15142e-12,1.35438,4.87432,0.158934,1.39322e-08,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|sample|10|nan|2946,1,1.15142e-12,1.35438,3.18825,0.158934,1.39322e-08,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|sample|11|nan|2946,1,1.15142e-12,1.35438,1.93841,0.158934,1.39322e-08,True,VRC07-523LS|2946,1313842
1,130_bNAb_Combinations|1313842|sample|12|nan|2946,1,1.15142e-12,1.35438,3.24908,0.158934,1.39322e-08,True,VRC07-523LS|2946,1313842
1,130_bNAb_Combinations|1313842|sample|3|nan|2946,1,1.15142e-12,1.35438,0.881949,0.158934,1.39322e-08,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|4|nan|2946,1,1.15142e-12,1.35438,0.879588,0.158934,1.39322e-08,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|5|nan|2946,1,1.15142e-12,1.35438,0.234245,0.158934,1.39322e-08,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|6|nan|2946,1,1.15142e-12,1.35438,0.271651,0.158934,1.39322e-08,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|7|nan|2946,1,1.15142e-12,1.35438,2.17493,0.158934,1.39322e-08,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|sample|8|nan|2946,1,1.15142e-12,1.35438,2.68137,0.158934,1.39322e-08,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|sample|9|nan|2946,1,1.15142e-12,1.35438,3.50465,0.158934,1.39322e-08,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|vc|1|2|nan|2946,1,1.15142e-12,1.35438,2.32138,0.158934,1.39322e-08,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|2|2|nan|2946,1,1.15142e-12,1.35438,2.92346,0.158934,1.39322e-08,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|3|2|nan|2946,1,1.15142e-12,1.35438,0.536663,0.158934,1.39322e-08,False,nan|2946,1313842
