parameter,value,CV
U_pop,1,
L_pop,0.00177706987581315,
beta_L_goes_down_True,7.28613874322404e-09,
m_pop,1.53141664183103,
beta_m_goes_down_True,-6.0149578840369e-09,
e_pop,48.9121212582705,
beta_e_goes_down_True,-1.72057152442648,
alpha_pop,0.211179032418001,
beta_alpha_run_id_1313842,1.21823391533549e-09,
beta_alpha_run_id_1313860,-8.01155557217728e-09,
beta_alpha_run_id_1313884,-6.71946358857632e-08,
beta_alpha_run_id_1313920,-3.72296574416201e-06,
beta_alpha_run_id_1313938,3.53185692301391e-05,
beta_alpha_run_id_1313956,-0.000118594084463431,
beta_alpha_run_id_1313974,0.506268247825057,
beta_alpha_run_id_1313992,0.21415020871699,
beta_alpha_run_id_1314016,-2.91321739216599e-05,
beta_alpha_run_id_1314040,-3.44448100785552e-08,
beta_alpha_run_id_1314058,9.85709611343849e-10,
beta_alpha_run_id_1342240,1.09002915707629e-09,
beta_alpha_run_id_1342258,-4.61363662751529e-06,
beta_alpha_run_id_1342276,2.60937541647412e-09,
beta_alpha_run_id_1342294,0.00412295222611366,
beta_alpha_run_id_1342312,-1.64726935970172e-05,
beta_alpha_run_id_1342336,-7.83285187838963e-05,
beta_alpha_run_id_1342348,3.17685416670002e-09,
beta_alpha_run_id_1342372,0.148210324598421,
beta_alpha_run_id_1342384,-1.13778393548053e-07,
beta_alpha_run_id_1342396,-2.96792001720246e-09,
beta_alpha_run_id_1342408,-2.72072842481893e-09,
k_pop,0.0730622736239288,
beta_k_run_id_1313842,-6.09619708085565e-10,
beta_k_run_id_1313860,7.07482884854943e-05,
beta_k_run_id_1313884,1.61672555050185e-09,
beta_k_run_id_1313920,0.000760641351683785,
beta_k_run_id_1313938,-0.00043537676900288,
beta_k_run_id_1313956,-1.73034727403161e-09,
beta_k_run_id_1313974,-1.90088037113707e-05,
beta_k_run_id_1313992,-0.00114833745476941,
beta_k_run_id_1314016,-5.03418606140056e-11,
beta_k_run_id_1314040,7.37192224103733e-06,
beta_k_run_id_1314058,7.66986432121222e-10,
beta_k_run_id_1342240,-7.01289274412022e-06,
beta_k_run_id_1342258,-1.21485570374276e-05,
beta_k_run_id_1342276,-1.62830716023162e-08,
beta_k_run_id_1342294,9.41547606768715e-06,
beta_k_run_id_1342312,-1.1945969257805e-08,
beta_k_run_id_1342336,-2.90894886175299e-08,
beta_k_run_id_1342348,9.11429847573722e-09,
beta_k_run_id_1342372,-4.00800778260214e-09,
beta_k_run_id_1342384,2.03546593951798e-09,
beta_k_run_id_1342396,6.57065834222842e-10,
beta_k_run_id_1342408,1.15258340818327e-08,
omega_e,1.86671042215442,562.224466814555
a,0.0025105276442982,
b,0.191883176128065,
