id,eta_U_SAEM,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_s_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_U_mode,eta_L_mode,eta_m_mode,eta_e_mode,eta_s_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
130_bNAb_Combinations|1313842|cc|1|1|nan|2946,0,-0.323844,-2.11971e-09,-0.102188,0,0,0,0,-4.44285e-07,-2.22045e-15,-9.81703e-08,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|2|1|nan|2946,0,0.392408,5.87141e-10,0.418848,0,0,0,0,-3.47423e-07,-4.44089e-16,8.22265e-08,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|3|1|nan|2946,0,-0.579653,2.17731e-09,-0.457707,0,0,0,0,-3.41775e-07,0,2.88414e-07,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|4|1|nan|2946,0,-0.986713,1.33254e-09,0.242295,0,0,0,0,6.28066e-07,-1.33227e-15,-2.54169e-07,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|5|1|nan|2946,0,-0.0593129,8.0971e-10,0.278691,0,0,0,0,-3.33644e-07,1.33227e-15,2.18961e-07,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|6|1|nan|2946,0,0.609685,2.13309e-09,0.00285954,0,0,0,0,-2.48727e-07,8.88178e-16,1.44383e-07,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|7|1|nan|2946,0,0.424873,1.49887e-09,0.123617,0,0,0,0,2.6002e-07,-1.55431e-15,-7.9316e-09,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|8|1|nan|2946,0,-0.122644,-9.71266e-10,-0.0493003,0,0,0,0,-3.49071e-07,-1.33227e-15,-2.0486e-07,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|sample|10|nan|2946,0,-4.39312,-1.05086e-09,-3.01601,0,0,0,0,-4.3923,-1.33227e-14,-2.95434,0,0,0,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|11|nan|2946,0,-4.32265,-1.69897e-11,-2.70758,0,0,0,0,-4.32111,-4.88498e-15,-2.67867,0,0,0,True,VRC07-523LS|2946,1313842
130_bNAb_Combinations|1313842|sample|12|nan|2946,0,-4.88185,9.45139e-10,-2.66765,0,0,0,0,-4.79266,1.33227e-15,-2.5956,0,0,0,True,VRC07-523LS|2946,1313842
130_bNAb_Combinations|1313842|sample|3|nan|2946,0,-2.82156,-1.67045e-10,-2.96917,0,0,0,0,-1.68567,2.57572e-14,-2.47355,0,0,0,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|4|nan|2946,0,-1.77949,1.8705e-09,-2.65702,0,0,0,0,-1.75966,-2.66454e-15,-2.44153,0,0,0,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|5|nan|2946,0,-2.38918,1.83246e-09,-3.39126,0,0,0,0,-2.28819,8.79297e-14,-2.92322,0,0,0,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|6|nan|2946,0,-2.22364,4.01355e-09,-3.54859,0,0,0,0,-1.95683,1.64313e-14,-2.95059,0,0,0,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|7|nan|2946,0,-4.41316,1.04645e-09,-3.15225,0,0,0,0,-4.26033,1.02141e-14,-3.06605,0,0,0,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|8|nan|2946,0,-3.95216,-8.16762e-10,-3.18169,0,0,0,0,-4.07218,1.82077e-14,-3.02226,0,0,0,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|9|nan|2946,0,-4.7277,-6.59293e-10,-2.99775,0,0,0,0,-4.70987,1.55431e-14,-2.96502,0,0,0,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|vc|1|2|nan|2946,0,-0.882586,-4.85983e-10,0.326713,0,0,0,0,3.98802e-07,0,1.95116e-08,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|2|2|nan|2946,0,-0.138385,2.21618e-09,-0.17258,0,0,0,0,1.797e-07,4.44089e-16,-1.46159e-07,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|3|2|nan|2946,0,0.142701,-7.45319e-11,-0.274099,0,0,0,0,-6.33267e-07,2.22045e-16,-1.91519e-07,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|4|2|nan|2946,0,0.834241,4.72284e-10,0.209619,0,0,0,0,7.71621e-08,1.11022e-15,2.46843e-07,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|5|2|nan|2946,0,-0.00481289,-7.70836e-10,-0.306423,0,0,0,0,1.58243e-07,1.9984e-15,7.69443e-08,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|6|2|nan|2946,0,-0.296654,5.25929e-10,-0.0890712,0,0,0,0,-2.03141e-07,2.22045e-16,-1.78388e-07,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|7|2|nan|2946,0,-0.51097,-2.87369e-10,-0.116432,0,0,0,0,1.50239e-06,8.88178e-16,5.90296e-07,0,0,0,False,nan|2946,1313842
