id,eta_U_SAEM,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_s_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_U_mode,eta_L_mode,eta_m_mode,eta_e_mode,eta_s_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
130_bNAb_Combinations|1313842|cc|1|1|nan|2946,0,-0.301285,-0.00136904,0,-4.38807e-09,0,0,0,-3.95595e-08,-6.40247e-09,0,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|2|1|nan|2946,0,-1.3888,0.0233938,0,-4.07359e-09,0,0,0,1.35874e-07,-9.44131e-09,0,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|3|1|nan|2946,0,0.548394,0.0315921,0,-2.01373e-09,0,0,0,2.74522e-07,-8.5527e-09,0,1.77636e-15,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|4|1|nan|2946,0,-0.159668,0.00567201,0,2.49908e-09,0,0,0,-2.10788e-07,-5.22036e-10,0,-3.55271e-15,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|5|1|nan|2946,0,-0.129592,0.0240539,0,5.95827e-09,0,0,0,5.44268e-07,1.16936e-08,0,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|6|1|nan|2946,0,-0.17491,0.0293314,0,3.81002e-10,0,0,0,5.77854e-07,-8.47838e-09,0,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|7|1|nan|2946,0,-1.32529,-0.00703861,0,-1.77465e-09,0,0,0,-3.1726e-07,-5.32801e-09,0,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|8|1|nan|2946,0,-0.446561,0.0332499,0,2.51997e-09,0,0,0,1.94093e-07,-2.31419e-08,0,3.55271e-15,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|sample|10|nan|2946,0,-11.7883,-0.0672916,0,2.8527e-09,0,0,0,-7.39877,-0.053776,0,-5.32907e-15,0,0,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|11|nan|2946,0,-6.47367,0.267774,0,8.20492e-10,0,0,0,-5.27273,0.232553,0,1.43885e-13,0,0,True,VRC07-523LS|2946,1313842
130_bNAb_Combinations|1313842|sample|12|nan|2946,0,-8.92164,0.200525,0,5.37989e-09,0,0,0,-5.70201,0.150323,0,2.66454e-14,0,0,True,VRC07-523LS|2946,1313842
130_bNAb_Combinations|1313842|sample|3|nan|2946,0,-8.42003,-0.0166197,0,2.34047e-09,0,0,0,-3.61916,-0.0574895,0,-5.32907e-15,0,0,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|4|nan|2946,0,-8.9251,-0.0569833,0,-2.26848e-09,0,0,0,-3.48562,-0.0829468,0,1.77636e-15,0,0,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|5|nan|2946,0,-2.83364,-0.111707,0,-1.90051e-09,0,0,0,-2.90248,-0.121188,0,1.13687e-13,0,0,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|6|nan|2946,0,-2.83008,-0.0626169,0,-7.65028e-09,0,0,0,-2.92401,-0.0528454,0,-4.44089e-14,0,0,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|7|nan|2946,0,-12.4287,-0.00950932,0,8.18968e-09,0,0,0,-6.59303,-0.0145774,0,1.77636e-14,0,0,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|8|nan|2946,0,-11.2936,-0.0154687,0,3.6163e-09,0,0,0,-5.6253,-0.0295431,0,0,0,0,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|9|nan|2946,0,-12.161,-0.0649275,0,-5.91696e-09,0,0,0,-7.73003,-0.0560497,0,3.55271e-15,0,0,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|vc|1|2|nan|2946,0,-0.373514,0.0223491,0,-7.29073e-10,0,0,0,2.97701e-07,4.45107e-09,0,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|2|2|nan|2946,0,-1.91437,-0.00227258,0,-3.28071e-09,0,0,0,1.06723e-07,1.19317e-08,0,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|3|2|nan|2946,0,-0.170673,0.0148227,0,4.14274e-09,0,0,0,2.3633e-07,-4.88381e-09,0,-3.55271e-15,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|4|2|nan|2946,0,1.34953,-0.0154369,0,1.74251e-09,0,0,0,-2.50663e-07,6.666e-09,0,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|5|2|nan|2946,0,0.605118,0.0234713,0,7.24913e-09,0,0,0,-4.68351e-07,-1.41538e-08,0,1.77636e-15,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|6|2|nan|2946,0,-0.87605,0.0141442,0,-3.24428e-09,0,0,0,3.24296e-07,-1.34366e-08,0,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|7|2|nan|2946,0,1.67869,-0.0230749,0,5.12847e-09,0,0,0,-5.78783e-07,-1.03429e-09,0,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|8|2|nan|2946,0,0.169902,0.0188107,0,6.26717e-09,0,0,0,2.38358e-07,-3.24878e-09,0,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313860|cc|1|1|PVO.4|5024,0,0.0378841,-0.026528,0,1.3864e-09,0,0,0,-2.55425e-08,1.27169e-08,0,0,0,0,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|2|1|PVO.4|5024,0,-1.59363,-0.0448122,0,1.77666e-09,0,0,0,2.75617e-07,-8.14735e-09,0,0,0,0,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|3|1|PVO.4|5024,0,0.524208,0.00578884,0,1.19014e-10,0,0,0,6.15884e-08,2.75945e-08,0,0,0,0,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|4|1|PVO.4|5024,0,0.187253,-0.0138524,0,2.43612e-09,0,0,0,4.66034e-07,-4.15017e-09,0,-3.55271e-15,0,0,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|5|1|PVO.4|5024,0,0.00260878,-0.00574138,0,3.35972e-09,0,0,0,0.0026512,-3.57584e-07,0,-1.45661e-13,0,0,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|6|1|PVO.4|5024,0,-0.0389186,0.0138539,0,-2.75289e-09,0,0,0,-5.58637e-07,-1.66756e-08,0,3.55271e-15,0,0,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|7|1|PVO.4|5024,0,-0.375925,0.0108906,0,-2.48928e-09,0,0,0,1.45502e-07,3.28728e-10,0,3.55271e-15,0,0,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|8|1|PVO.4|5024,0,-0.213426,-0.00720243,0,-2.39062e-09,0,0,0,8.20456e-08,1.59532e-09,0,3.55271e-15,0,0,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|sample|10|PVO.4|5024,0,-13.0998,0.0181464,0,-6.09696e-09,0,0,0,-7.80209,0.00158731,0,3.55271e-15,0,0,True,PGT121|PVO.4,1313860
130_bNAb_Combinations|1313860|sample|11|PVO.4|5024,0,-12.6576,-0.0605408,0,5.17484e-09,0,0,0,-8.20891,-0.0686573,0,-1.77636e-15,0,0,True,VRC07-523LS|PVO.4,1313860
