id,importanceSampling
130_bNAb_Combinations|1313842|cc|1|1|nan|2946,-9.832473
130_bNAb_Combinations|1313842|cc|2|1|nan|2946,-9.985149
130_bNAb_Combinations|1313842|cc|3|1|nan|2946,-9.848879
130_bNAb_Combinations|1313842|cc|4|1|nan|2946,-9.732468
130_bNAb_Combinations|1313842|cc|5|1|nan|2946,-9.685623
130_bNAb_Combinations|1313842|cc|6|1|nan|2946,-9.690016
130_bNAb_Combinations|1313842|cc|7|1|nan|2946,-9.644617
130_bNAb_Combinations|1313842|cc|8|1|nan|2946,-9.950542
130_bNAb_Combinations|1313842|sample|10|nan|2946,-29.783694
130_bNAb_Combinations|1313842|sample|11|nan|2946,-23.766943
130_bNAb_Combinations|1313842|sample|12|nan|2946,-24.930986
130_bNAb_Combinations|1313842|sample|3|nan|2946,3.346662
130_bNAb_Combinations|1313842|sample|4|nan|2946,4.444030
130_bNAb_Combinations|1313842|sample|5|nan|2946,30.979629
130_bNAb_Combinations|1313842|sample|6|nan|2946,54.343555
130_bNAb_Combinations|1313842|sample|7|nan|2946,-16.067132
130_bNAb_Combinations|1313842|sample|8|nan|2946,-20.739565
130_bNAb_Combinations|1313842|sample|9|nan|2946,-27.134431
130_bNAb_Combinations|1313842|vc|1|2|nan|2946,-2.221199
130_bNAb_Combinations|1313842|vc|2|2|nan|2946,-1.360309
130_bNAb_Combinations|1313842|vc|3|2|nan|2946,-1.202867
130_bNAb_Combinations|1313842|vc|4|2|nan|2946,-1.522486
130_bNAb_Combinations|1313842|vc|5|2|nan|2946,-1.315376
130_bNAb_Combinations|1313842|vc|6|2|nan|2946,-0.601136
130_bNAb_Combinations|1313842|vc|7|2|nan|2946,-2.054299
130_bNAb_Combinations|1313842|vc|8|2|nan|2946,-2.101038
130_bNAb_Combinations|1313860|cc|1|1|PVO.4|5024,-9.906096
130_bNAb_Combinations|1313860|cc|2|1|PVO.4|5024,-9.859190
130_bNAb_Combinations|1313860|cc|3|1|PVO.4|5024,-9.883626
130_bNAb_Combinations|1313860|cc|4|1|PVO.4|5024,-9.571693
130_bNAb_Combinations|1313860|cc|5|1|PVO.4|5024,-9.730329
130_bNAb_Combinations|1313860|cc|6|1|PVO.4|5024,-9.769109
130_bNAb_Combinations|1313860|cc|7|1|PVO.4|5024,-9.719200
130_bNAb_Combinations|1313860|cc|8|1|PVO.4|5024,-9.714053
130_bNAb_Combinations|1313860|sample|10|PVO.4|5024,-63.646987
130_bNAb_Combinations|1313860|sample|11|PVO.4|5024,-34.496446
130_bNAb_Combinations|1313860|sample|12|PVO.4|5024,-30.886781
130_bNAb_Combinations|1313860|sample|3|PVO.4|5024,-15.202118
130_bNAb_Combinations|1313860|sample|4|PVO.4|5024,-13.295118
130_bNAb_Combinations|1313860|sample|5|PVO.4|5024,-58.525148
130_bNAb_Combinations|1313860|sample|6|PVO.4|5024,-23.072347
130_bNAb_Combinations|1313860|sample|7|PVO.4|5024,-54.983434
130_bNAb_Combinations|1313860|sample|8|PVO.4|5024,-22.252478
130_bNAb_Combinations|1313860|sample|9|PVO.4|5024,-29.304275
130_bNAb_Combinations|1313860|vc|1|2|PVO.4|5024,-0.106578
130_bNAb_Combinations|1313860|vc|2|2|PVO.4|5024,-2.270559
130_bNAb_Combinations|1313860|vc|3|2|PVO.4|5024,-2.490375
130_bNAb_Combinations|1313860|vc|4|2|PVO.4|5024,-2.649321
130_bNAb_Combinations|1313860|vc|5|2|PVO.4|5024,-2.545092
130_bNAb_Combinations|1313860|vc|6|2|PVO.4|5024,-2.362115
130_bNAb_Combinations|1313860|vc|7|2|PVO.4|5024,-1.917951
130_bNAb_Combinations|1313860|vc|8|2|PVO.4|5024,-35.520934
130_bNAb_Combinations|1313884|cc|1|1|nan|4168,-10.007782
130_bNAb_Combinations|1313884|cc|2|1|nan|4168,-9.949826
130_bNAb_Combinations|1313884|cc|3|1|nan|4168,-9.996198
130_bNAb_Combinations|1313884|cc|4|1|nan|4168,-10.046819
130_bNAb_Combinations|1313884|cc|5|1|nan|4168,-43.003677
130_bNAb_Combinations|1313884|cc|6|1|nan|4168,-10.050256
