parameter,value,CV
L_goes_down_False,1,
L_goes_down_True,1,
m_goes_down_False_mab_virus_Clinical VRC01|PVO.4,1.30916081070447,
m_goes_down_False_mab_virus_PGDM1400|1176,1.00914481415624,
m_goes_down_False_mab_virus_PGDM1400|1798,1.16375856513559,
m_goes_down_False_mab_virus_PGDM1400|2944,1.00192810860866,
m_goes_down_False_mab_virus_PGDM1400|2946,2.66966330986152,
m_goes_down_False_mab_virus_PGDM1400|3430,1.25321983738048,
m_goes_down_False_mab_virus_PGDM1400|4166,-1.48361836459494,
m_goes_down_False_mab_virus_PGDM1400|4168,-3.15397284992719,
m_goes_down_False_mab_virus_PGDM1400|Ce1176_A3,1.00986698371499,
m_goes_down_False_mab_virus_PGDM1400|PVO.4,1.25393160894259,
m_goes_down_False_mab_virus_PGDM1400|RHPA4259.7,2.89037700331162,
m_goes_down_False_mab_virus_PGDM1400|TRO.11,1.17317976560228,
m_goes_down_False_mab_virus_PGT121|1176,2.12819320721924,
m_goes_down_False_mab_virus_PGT121|1798,1.4817346342933,
m_goes_down_False_mab_virus_PGT121|2944,1.26184759150336,
m_goes_down_False_mab_virus_PGT121|2946,1.19500731166337,
m_goes_down_False_mab_virus_PGT121|3430,1.07414406128175,
m_goes_down_False_mab_virus_PGT121|4166,1.36839016864038,
m_goes_down_False_mab_virus_PGT121|4168,1.33107919447695,
m_goes_down_False_mab_virus_PGT121|Ce1176_A3,1.3132102602263,
m_goes_down_False_mab_virus_PGT121|PVO.4,1.28471818103701,
m_goes_down_False_mab_virus_PGT121|RHPA4259.7,1.30313082019832,
m_goes_down_False_mab_virus_PGT121|TRO.11,1.33734781727447,
m_goes_down_False_mab_virus_VRC07-523LS|1176,1.20227542552497,
m_goes_down_False_mab_virus_VRC07-523LS|1798,1.42281231961091,
m_goes_down_False_mab_virus_VRC07-523LS|2944,1.22134621970168,
m_goes_down_False_mab_virus_VRC07-523LS|2946,1.31584152893005,
m_goes_down_False_mab_virus_VRC07-523LS|3430,1.32543152470828,
m_goes_down_False_mab_virus_VRC07-523LS|4166,1.2542378650149,
m_goes_down_False_mab_virus_VRC07-523LS|4168,1.03864854239036,
m_goes_down_False_mab_virus_VRC07-523LS|Ce1176_A3,1.30832472812303,
m_goes_down_False_mab_virus_VRC07-523LS|PVO.4,1.3450268157808,
m_goes_down_False_mab_virus_VRC07-523LS|RHPA4259.7,-1.70982121598172,
m_goes_down_False_mab_virus_VRC07-523LS|TRO.11,1.42223305145034,
m_goes_down_False_mab_virus_nan|1176,1.6913601604645,
m_goes_down_False_mab_virus_nan|1798,1.55932146282589,
m_goes_down_False_mab_virus_nan|2944,0.948841626985622,
m_goes_down_False_mab_virus_nan|2946,0.661399775275151,
m_goes_down_False_mab_virus_nan|3430,1.3870311141199,
m_goes_down_False_mab_virus_nan|4166,1.64093986674141,
m_goes_down_False_mab_virus_nan|4168,1.50184401362148,
m_goes_down_False_mab_virus_nan|Ce1176_A3,1.46710205657534,
m_goes_down_False_mab_virus_nan|PVO.4,1.72011508418831,
m_goes_down_False_mab_virus_nan|RHPA4259.7,1.16765459550157,
m_goes_down_False_mab_virus_nan|TRO.11,2.4875151408041,
m_goes_down_True_mab_virus_Clinical VRC01|PVO.4,0.785965642054956,
m_goes_down_True_mab_virus_PGDM1400|1176,0.485949645506722,
m_goes_down_True_mab_virus_PGDM1400|1798,0.640563396486077,
m_goes_down_True_mab_virus_PGDM1400|2944,0.478732939959144,
m_goes_down_True_mab_virus_PGDM1400|2946,2.146468141212,
m_goes_down_True_mab_virus_PGDM1400|3430,0.730024668730958,
m_goes_down_True_mab_virus_PGDM1400|4166,-2.00681353324446,
m_goes_down_True_mab_virus_PGDM1400|4168,-3.67716801857671,
m_goes_down_True_mab_virus_PGDM1400|Ce1176_A3,0.486671815065468,
m_goes_down_True_mab_virus_PGDM1400|PVO.4,0.730736440293074,
m_goes_down_True_mab_virus_PGDM1400|RHPA4259.7,2.3671818346621,
m_goes_down_True_mab_virus_PGDM1400|TRO.11,0.649984596952764,
m_goes_down_True_mab_virus_PGT121|1176,1.60499803856972,
m_goes_down_True_mab_virus_PGT121|1798,0.95853946564378,
m_goes_down_True_mab_virus_PGT121|2944,0.738652422853838,
m_goes_down_True_mab_virus_PGT121|2946,0.671812143013847,
m_goes_down_True_mab_virus_PGT121|3430,0.550948892632233,
m_goes_down_True_mab_virus_PGT121|4166,0.845194999990867,
m_goes_down_True_mab_virus_PGT121|4168,0.807884025827428,
m_goes_down_True_mab_virus_PGT121|Ce1176_A3,0.790015091576781,
m_goes_down_True_mab_virus_PGT121|PVO.4,0.761523012387492,
m_goes_down_True_mab_virus_PGT121|RHPA4259.7,0.779935651548798,
