id,U_SAEM,L_SAEM,m_SAEM,e_SAEM,s_SAEM,alpha_SAEM,k_SAEM,U_mode,L_mode,m_mode,e_mode,s_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
130_bNAb_Combinations|1313842|cc|1|1|nan|2946,1,1.59068,0.667151,0.0618771,92.9939,0.377435,0.797657,1,0.151019,0.667744,0.016856,93.0623,0.375238,0.791339,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|2|1|nan|2946,1,2.85391,0.667151,0.116538,92.9939,0.377435,0.797657,1,0.151019,0.667744,0.016856,93.0623,0.375238,0.791339,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|3|1|nan|2946,1,1.06027,0.667151,0.0901443,92.9939,0.377435,0.797657,1,0.151019,0.667744,0.016856,93.0623,0.375238,0.791339,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|4|1|nan|2946,1,2.5924,0.667151,0.090699,92.9939,0.377435,0.797657,1,0.151019,0.667744,0.016856,93.0623,0.375238,0.791339,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|5|1|nan|2946,1,1.83658,0.667151,0.0986706,92.9939,0.377435,0.797657,1,0.151019,0.667744,0.016856,93.0623,0.375238,0.791339,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|6|1|nan|2946,1,1.93382,0.667151,0.117544,92.9939,0.377435,0.797657,1,0.151019,0.667744,0.016856,93.0623,0.375238,0.791339,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|7|1|nan|2946,1,1.55142,0.667151,0.0814049,92.9939,0.377435,0.797657,1,0.151019,0.667744,0.016856,93.0623,0.375238,0.791339,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|8|1|nan|2946,1,2.61596,0.667151,0.0849162,92.9939,0.377435,0.797657,1,0.151019,0.667744,0.0168561,93.0623,0.375238,0.791339,False,nan|2946,1313842
130_bNAb_Combinations|1313842|sample|10|nan|2946,1,0.00161507,0.667151,0.00212497,92.9939,0.377435,0.797657,1,0.00318264,0.667744,0.0022148,93.0623,0.375238,0.791339,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|11|nan|2946,1,0.000754286,0.667151,0.00159799,92.9939,0.377435,0.797657,1,0.000748863,0.667744,0.00166501,93.0623,0.375238,0.791339,True,VRC07-523LS|2946,1313842
130_bNAb_Combinations|1313842|sample|12|nan|2946,1,0.00115912,0.667151,0.00196332,92.9939,0.377435,0.797657,1,0.00160593,0.667744,0.00200673,93.0623,0.375238,0.791339,True,VRC07-523LS|2946,1313842
130_bNAb_Combinations|1313842|sample|3|nan|2946,1,0.00645501,0.667151,0.000522113,92.9939,0.377435,0.797657,1,0.00247861,0.667744,0.000536019,93.0623,0.375238,0.791339,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|4|nan|2946,1,0.0320856,0.667151,0.000676944,92.9939,0.377435,0.797657,1,0.00265944,0.667744,0.000578707,93.0623,0.375238,0.791339,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|5|nan|2946,1,0.0578195,0.667151,0.000674833,92.9939,0.377435,0.797657,1,0.0711167,0.667744,0.000905151,93.0623,0.375238,0.791339,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|6|nan|2946,1,0.0506799,0.667151,0.000441376,92.9939,0.377435,0.797657,1,0.0521786,0.667744,0.000465301,93.0623,0.375238,0.791339,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|7|nan|2946,1,0.0021934,0.667151,0.00186555,92.9939,0.377435,0.797657,1,0.00461013,0.667744,0.00199345,93.0623,0.375238,0.791339,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|8|nan|2946,1,0.00616259,0.667151,0.00198994,92.9939,0.377435,0.797657,1,0.0102696,0.667744,0.00225466,93.0623,0.375238,0.791339,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|9|nan|2946,1,0.00161877,0.667151,0.00232735,92.9939,0.377435,0.797657,1,0.00217761,0.667744,0.0023053,93.0623,0.375238,0.791339,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|vc|1|2|nan|2946,1,2.52029,0.667151,0.120949,92.9939,0.377435,0.797657,1,0.151019,0.667744,0.016856,93.0623,0.375238,0.791339,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|2|2|nan|2946,1,2.11013,0.667151,0.111553,92.9939,0.377435,0.797657,1,0.151019,0.667744,0.016856,93.0623,0.375238,0.791339,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|3|2|nan|2946,1,3.14004,0.667151,0.0920353,92.9939,0.377435,0.797657,1,0.151019,0.667744,0.016856,93.0623,0.375238,0.791339,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|4|2|nan|2946,1,1.36485,0.667151,0.047835,92.9939,0.377435,0.797657,1,0.151019,0.667744,0.016856,93.0623,0.375238,0.791339,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|5|2|nan|2946,1,4.40183,0.667151,0.116348,92.9939,0.377435,0.797657,1,0.151019,0.667744,0.016856,93.0623,0.375238,0.791339,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|6|2|nan|2946,1,1.19189,0.667151,0.0650594,92.9939,0.377435,0.797657,1,0.151019,0.667744,0.016856,93.0623,0.375238,0.791339,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|7|2|nan|2946,1,5.24458,0.667151,0.050857,92.9939,0.377435,0.797657,1,0.151019,0.667744,0.016856,93.0623,0.375238,0.791339,False,nan|2946,1313842
