rep,id,U,L,m,e,alpha,k,goes_down,mab_virus,run_id
1,130_bNAb_Combinations|1313842|cc|1|1|nan|2946,1,0.00165441,1.32653,1.47991,0.206933,0.11028,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|2|1|nan|2946,1,0.00165441,1.32653,3.20561,0.206933,0.11028,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|3|1|nan|2946,1,0.00165441,1.32653,0.724447,0.206933,0.11028,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|4|1|nan|2946,1,0.00165441,1.32653,10.1753,0.206933,0.11028,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|5|1|nan|2946,1,0.00165441,1.32653,0.0362362,0.206933,0.11028,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|6|1|nan|2946,1,0.00165441,1.32653,0.253012,0.206933,0.11028,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|7|1|nan|2946,1,0.00165441,1.32653,0.0678982,0.206933,0.11028,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|8|1|nan|2946,1,0.00165441,1.32653,0.405823,0.206933,0.11028,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|sample|10|nan|2946,1,0.00165456,1.3268,3.37234,0.206933,0.11028,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|sample|11|nan|2946,1,0.00165446,1.90864,1.51097,0.206933,0.11028,True,VRC07-523LS|2946,1313842
1,130_bNAb_Combinations|1313842|sample|12|nan|2946,1,0.00165446,1.90864,2.15508,0.206933,0.11028,True,VRC07-523LS|2946,1313842
1,130_bNAb_Combinations|1313842|sample|3|nan|2946,1,0.00165435,1.32654,0.522118,0.206933,0.11028,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|4|nan|2946,1,0.00165435,1.32654,0.675781,0.206933,0.11028,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|5|nan|2946,1,0.00165435,1.32654,0.259692,0.206933,0.11028,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|6|nan|2946,1,0.00165435,1.32654,0.203384,0.206933,0.11028,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|7|nan|2946,1,0.00165456,1.3268,2.26935,0.206933,0.11028,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|sample|8|nan|2946,1,0.00165456,1.3268,2.36958,0.206933,0.11028,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|sample|9|nan|2946,1,0.00165456,1.3268,3.41349,0.206933,0.11028,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|vc|1|2|nan|2946,1,0.00165441,1.32653,1.25183,0.206933,0.11028,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|2|2|nan|2946,1,0.00165441,1.32653,0.204655,0.206933,0.11028,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|3|2|nan|2946,1,0.00165441,1.32653,0.0769567,0.206933,0.11028,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|4|2|nan|2946,1,0.00165441,1.32653,20.4834,0.206933,0.11028,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|5|2|nan|2946,1,0.00165441,1.32653,0.40622,0.206933,0.11028,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|6|2|nan|2946,1,0.00165441,1.32653,0.789048,0.206933,0.11028,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|7|2|nan|2946,1,0.00165441,1.32653,2.52407,0.206933,0.11028,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|8|2|nan|2946,1,0.00165441,1.32653,0.166117,0.206933,0.11028,False,nan|2946,1313842
1,130_bNAb_Combinations|1313860|cc|1|1|PVO.4|5024,1,0.0016544,1.32654,1.72075,0.206937,0.110276,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|2|1|PVO.4|5024,1,0.0016544,1.32654,0.21896,0.206937,0.110276,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|3|1|PVO.4|5024,1,0.0016544,1.32654,0.0403204,0.206937,0.110276,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|4|1|PVO.4|5024,1,0.0016544,1.32654,0.590841,0.206937,0.110276,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|5|1|PVO.4|5024,1,0.0016544,1.32654,0.0722874,0.206937,0.110276,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|6|1|PVO.4|5024,1,0.0016544,1.32654,6.02398,0.206937,0.110276,False,nan|PVO.4,1313860
