rep,id,U,L,m,e,s,alpha,k,goes_down,mab_virus,run_id
1,130_bNAb_Combinations|1313842|cc|1|1|nan|2946,1,0.0103059,0.824458,0.17742,13.0544,0.119806,6.43261e-12,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|2|1|nan|2946,1,0.0103059,0.858493,0.17742,13.0544,0.119806,6.43261e-12,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|3|1|nan|2946,1,0.0103059,-0.158998,0.17742,13.0544,0.119806,6.43261e-12,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|4|1|nan|2946,1,0.0103059,0.501002,0.17742,13.0544,0.119806,6.43261e-12,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|5|1|nan|2946,1,0.0103059,0.779534,0.17742,13.0544,0.119806,6.43261e-12,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|6|1|nan|2946,1,0.0103059,0.532471,0.17742,13.0544,0.119806,6.43261e-12,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|7|1|nan|2946,1,0.0103059,0.363695,0.17742,13.0544,0.119806,6.43261e-12,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|8|1|nan|2946,1,0.0103059,0.548467,0.17742,13.0544,0.119806,6.43261e-12,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|sample|10|nan|2946,1,0.0103059,1.07548,0.177508,10.5091,0.119806,6.43261e-12,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|sample|11|nan|2946,1,0.0103059,1.0837,0.177508,9.45905,0.119806,6.43261e-12,True,VRC07-523LS|2946,1313842
1,130_bNAb_Combinations|1313842|sample|12|nan|2946,1,0.0103059,0.952675,0.177508,9.45905,0.119806,6.43261e-12,True,VRC07-523LS|2946,1313842
1,130_bNAb_Combinations|1313842|sample|3|nan|2946,1,0.0103059,1.85768,0.177508,14.327,0.119806,6.43261e-12,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|4|nan|2946,1,0.0103059,1.67341,0.177508,14.327,0.119806,6.43261e-12,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|5|nan|2946,1,0.0103059,1.95761,0.177508,14.327,0.119806,6.43261e-12,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|6|nan|2946,1,0.0103059,1.85663,0.177508,14.327,0.119806,6.43261e-12,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|7|nan|2946,1,0.0103059,1.1093,0.177508,10.5091,0.119806,6.43261e-12,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|sample|8|nan|2946,1,0.0103059,1.06506,0.177508,10.5091,0.119806,6.43261e-12,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|sample|9|nan|2946,1,0.0103059,0.983935,0.177508,10.5091,0.119806,6.43261e-12,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|vc|1|2|nan|2946,1,0.0103059,0.484175,0.17742,13.0544,0.119806,6.43261e-12,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|2|2|nan|2946,1,0.0103059,0.788545,0.17742,13.0544,0.119806,6.43261e-12,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|3|2|nan|2946,1,0.0103059,0.742283,0.17742,13.0544,0.119806,6.43261e-12,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|4|2|nan|2946,1,0.0103059,0.828004,0.17742,13.0544,0.119806,6.43261e-12,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|5|2|nan|2946,1,0.0103059,0.81348,0.17742,13.0544,0.119806,6.43261e-12,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|6|2|nan|2946,1,0.0103059,1.10547,0.17742,13.0544,0.119806,6.43261e-12,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|7|2|nan|2946,1,0.0103059,0.424063,0.17742,13.0544,0.119806,6.43261e-12,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|8|2|nan|2946,1,0.0103059,0.707101,0.17742,13.0544,0.119806,6.43261e-12,False,nan|2946,1313842
1,130_bNAb_Combinations|1313860|cc|1|1|PVO.4|5024,1,0.0103059,0.7671,0.17742,11.2934,0.119823,6.43261e-12,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|2|1|PVO.4|5024,1,0.0103059,0.637155,0.17742,11.2934,0.119823,6.43261e-12,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|3|1|PVO.4|5024,1,0.0103059,1.15284,0.17742,11.2934,0.119823,6.43261e-12,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|4|1|PVO.4|5024,1,0.0103059,0.00587129,0.17742,11.2934,0.119823,6.43261e-12,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|5|1|PVO.4|5024,1,0.0103059,1.2916,0.17742,11.2934,0.119823,6.43261e-12,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|6|1|PVO.4|5024,1,0.0103059,0.757227,0.17742,11.2934,0.119823,6.43261e-12,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|7|1|PVO.4|5024,1,0.0103059,0.443891,0.17742,11.2934,0.119823,6.43261e-12,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|8|1|PVO.4|5024,1,0.0103059,0.446896,0.17742,11.2934,0.119823,6.43261e-12,False,nan|PVO.4,1313860
