rep,id,U,L,m,e,alpha,k,goes_down,mab_virus,run_id
1,130_bNAb_Combinations|1313842|cc|1|1|nan|2946,1,0.00177707,1.53142,50.4723,0.211179,0.0730623,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|2|1|nan|2946,1,0.00177707,1.53142,2175.84,0.211179,0.0730623,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|3|1|nan|2946,1,0.00177707,1.53142,241.097,0.211179,0.0730623,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|4|1|nan|2946,1,0.00177707,1.53142,72.6039,0.211179,0.0730623,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|5|1|nan|2946,1,0.00177707,1.53142,392.404,0.211179,0.0730623,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|6|1|nan|2946,1,0.00177707,1.53142,41.08,0.211179,0.0730623,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|7|1|nan|2946,1,0.00177707,1.53142,726.349,0.211179,0.0730623,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|8|1|nan|2946,1,0.00177707,1.53142,199.709,0.211179,0.0730623,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|sample|10|nan|2946,1,0.00177707,1.53142,2.18166,0.211179,0.0730623,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|sample|11|nan|2946,1,0.00177707,1.53142,1.95234,0.211179,0.0730623,True,VRC07-523LS|2946,1313842
1,130_bNAb_Combinations|1313842|sample|12|nan|2946,1,0.00177707,1.53142,2.32222,0.211179,0.0730623,True,VRC07-523LS|2946,1313842
1,130_bNAb_Combinations|1313842|sample|3|nan|2946,1,0.00177707,1.53142,0.573501,0.211179,0.0730623,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|4|nan|2946,1,0.00177707,1.53142,0.665407,0.211179,0.0730623,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|5|nan|2946,1,0.00177707,1.53142,0.179305,0.211179,0.0730623,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|6|nan|2946,1,0.00177707,1.53142,0.203594,0.211179,0.0730623,True,PGDM1400|2946,1313842
