parameter,value,CV
L_goes_down_False,1,
L_goes_down_True,1,
m_goes_down_False_mab_virus_Clinical VRC01|PVO.4,1.45115505940778,
m_goes_down_False_mab_virus_PGDM1400|1176,-2.8246755790768,
m_goes_down_False_mab_virus_PGDM1400|1798,-1.3448482864637,
m_goes_down_False_mab_virus_PGDM1400|2944,-3.13141813186405,
m_goes_down_False_mab_virus_PGDM1400|2946,1.25731436465687,
m_goes_down_False_mab_virus_PGDM1400|3430,-3.03094591666029,
m_goes_down_False_mab_virus_PGDM1400|4166,-3.0122340218775,
m_goes_down_False_mab_virus_PGDM1400|4168,0.972849596042568,
m_goes_down_False_mab_virus_PGDM1400|Ce1176_A3,-0.505083874121973,
m_goes_down_False_mab_virus_PGDM1400|PVO.4,1.19632709220446,
m_goes_down_False_mab_virus_PGDM1400|RHPA4259.7,-0.165507468502506,
m_goes_down_False_mab_virus_PGDM1400|TRO.11,0.311453176919235,
m_goes_down_False_mab_virus_PGT121|1176,-1.62199382572567,
m_goes_down_False_mab_virus_PGT121|1798,-2.39440751667456,
m_goes_down_False_mab_virus_PGT121|2944,-2.94250164488269,
m_goes_down_False_mab_virus_PGT121|2946,-1.55613063484732,
m_goes_down_False_mab_virus_PGT121|3430,-2.17619070087505,
m_goes_down_False_mab_virus_PGT121|4166,-2.91750613887914,
m_goes_down_False_mab_virus_PGT121|4168,-2.61105315339223,
m_goes_down_False_mab_virus_PGT121|Ce1176_A3,-2.81965349243518,
m_goes_down_False_mab_virus_PGT121|PVO.4,-1.83668078534071,
m_goes_down_False_mab_virus_PGT121|RHPA4259.7,-2.77547065556302,
m_goes_down_False_mab_virus_PGT121|TRO.11,-2.89511703768188,
m_goes_down_False_mab_virus_VRC07-523LS|1176,-2.37513780776283,
m_goes_down_False_mab_virus_VRC07-523LS|1798,-1.22960508737417,
m_goes_down_False_mab_virus_VRC07-523LS|2944,-2.23839642059822,
m_goes_down_False_mab_virus_VRC07-523LS|2946,-1.31931166495544,
m_goes_down_False_mab_virus_VRC07-523LS|3430,-2.55510784992405,
m_goes_down_False_mab_virus_VRC07-523LS|4166,-2.78616831497535,
m_goes_down_False_mab_virus_VRC07-523LS|4168,-1.86152885150537,
m_goes_down_False_mab_virus_VRC07-523LS|Ce1176_A3,-1.15118953154522,
m_goes_down_False_mab_virus_VRC07-523LS|PVO.4,-1.90288113792195,
m_goes_down_False_mab_virus_VRC07-523LS|RHPA4259.7,-2.78947631685709,
m_goes_down_False_mab_virus_VRC07-523LS|TRO.11,-2.05095773539762,
m_goes_down_False_mab_virus_nan|1176,1.82298398937564,
m_goes_down_False_mab_virus_nan|1798,2.12699087647884,
m_goes_down_False_mab_virus_nan|2944,0.772456153975161,
m_goes_down_False_mab_virus_nan|2946,1.0889884170312,
m_goes_down_False_mab_virus_nan|3430,2.3249833260686,
m_goes_down_False_mab_virus_nan|4166,1.0934419290718,
m_goes_down_False_mab_virus_nan|4168,0.671925350537579,
m_goes_down_False_mab_virus_nan|Ce1176_A3,0.904112287620183,
m_goes_down_False_mab_virus_nan|PVO.4,0.719907519398494,
m_goes_down_False_mab_virus_nan|RHPA4259.7,0.976580036631092,
m_goes_down_False_mab_virus_nan|TRO.11,1.3430178900135,
m_goes_down_True_mab_virus_Clinical VRC01|PVO.4,5.01962799610101,
m_goes_down_True_mab_virus_PGDM1400|1176,0.743797357616434,
m_goes_down_True_mab_virus_PGDM1400|1798,2.22362465022953,
m_goes_down_True_mab_virus_PGDM1400|2944,0.437054804829184,
m_goes_down_True_mab_virus_PGDM1400|2946,4.8257873013501,
m_goes_down_True_mab_virus_PGDM1400|3430,0.537527020032949,
m_goes_down_True_mab_virus_PGDM1400|4166,0.55623891481574,
m_goes_down_True_mab_virus_PGDM1400|4168,4.54132253273581,
m_goes_down_True_mab_virus_PGDM1400|Ce1176_A3,3.06338906257126,
m_goes_down_True_mab_virus_PGDM1400|PVO.4,4.7648000288977,
m_goes_down_True_mab_virus_PGDM1400|RHPA4259.7,3.40296546819073,
m_goes_down_True_mab_virus_PGDM1400|TRO.11,3.87992611361247,
m_goes_down_True_mab_virus_PGT121|1176,1.94647911096757,
m_goes_down_True_mab_virus_PGT121|1798,1.17406542001868,
m_goes_down_True_mab_virus_PGT121|2944,0.62597129181055,
m_goes_down_True_mab_virus_PGT121|2946,2.01234230184592,
m_goes_down_True_mab_virus_PGT121|3430,1.39228223581818,
m_goes_down_True_mab_virus_PGT121|4166,0.650966797814099,
m_goes_down_True_mab_virus_PGT121|4168,0.957419783301006,
m_goes_down_True_mab_virus_PGT121|Ce1176_A3,0.748819444258054,
m_goes_down_True_mab_virus_PGT121|PVO.4,1.73179215135253,
m_goes_down_True_mab_virus_PGT121|RHPA4259.7,0.79300228113022,
m_goes_down_True_mab_virus_PGT121|TRO.11,0.67335589901136,
m_goes_down_True_mab_virus_VRC07-523LS|1176,1.1933351289304,
m_goes_down_True_mab_virus_VRC07-523LS|1798,2.33886784931907,
m_goes_down_True_mab_virus_VRC07-523LS|2944,1.33007651609502,
m_goes_down_True_mab_virus_VRC07-523LS|2946,2.2491612717378,
m_goes_down_True_mab_virus_VRC07-523LS|3430,1.01336508676919,
