id,U_SAEM,L_SAEM,m_SAEM,e_SAEM,s_SAEM,alpha_SAEM,k_SAEM,U_mode,L_mode,m_mode,e_mode,s_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
130_bNAb_Combinations|1313842|cc|1|1|nan|2946,1,2.37049e+09,0.712788,9.26854,11.9383,0.541264,1.09529,1,1,0.712255,1,11.9383,0.53931,1.0922,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|2|1|nan|2946,1,8.15928e+07,0.712788,7.83917,11.9383,0.541264,1.09529,1,1,0.712255,1,11.9383,0.53931,1.0922,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|3|1|nan|2946,1,4.8924e+09,0.712788,7.77033,11.9383,0.541264,1.09529,1,1,0.712255,1,11.9383,0.53931,1.0922,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|4|1|nan|2946,1,1.95739e+08,0.712788,8.54842,11.9383,0.541264,1.09529,1,0.999999,0.712255,1,11.9383,0.53931,1.0922,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|5|1|nan|2946,1,1.20078e+08,0.712788,7.74771,11.9383,0.541264,1.09529,1,1,0.712255,1,11.9383,0.53931,1.0922,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|6|1|nan|2946,1,5.8417e+08,0.712788,6.31827,11.9383,0.541264,1.09529,1,1,0.712255,1,11.9383,0.53931,1.0922,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|7|1|nan|2946,1,3.04769e+08,0.712788,15.3105,11.9383,0.541264,1.09529,1,1,0.712255,1,11.9383,0.53931,1.0922,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|8|1|nan|2946,1,1.09169e+11,0.712788,7.65439,11.9383,0.541264,1.09529,1,1,0.712255,1,11.9383,0.53931,1.0922,False,nan|2946,1313842
130_bNAb_Combinations|1313842|sample|10|nan|2946,1,0.000948378,0.712186,0.0641249,11.6826,0.541264,1.09529,1,0.00350278,0.711658,0.0705644,11.6826,0.53931,1.0922,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|11|nan|2946,1,0.000277693,0.712186,0.0782374,8.96934,0.541264,1.09529,1,0.000295044,0.711658,0.0767822,8.96934,0.53931,1.0922,True,VRC07-523LS|2946,1313842
130_bNAb_Combinations|1313842|sample|12|nan|2946,1,0.000298247,0.712186,0.0925825,8.96934,0.541264,1.09529,1,0.00102037,0.711658,0.0902492,8.96934,0.53931,1.0922,True,VRC07-523LS|2946,1313842
130_bNAb_Combinations|1313842|sample|3|nan|2946,1,0.0553114,0.712186,0.0371165,8.60925,0.541264,1.09529,1,0.109674,0.711658,0.0427099,8.60925,0.53931,1.0922,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|4|nan|2946,1,0.0220005,0.712186,0.0298245,8.60925,0.541264,1.09529,1,0.115066,0.711658,0.0507202,8.60925,0.53931,1.0922,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|5|nan|2946,1,0.0616787,0.712186,0.0382822,8.60925,0.541264,1.09529,1,0.0715289,0.711658,0.046133,8.60925,0.53931,1.0922,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|6|nan|2946,1,0.0630224,0.712186,0.0253471,8.60925,0.541264,1.09529,1,0.0546739,0.711658,0.0235462,8.60925,0.53931,1.0922,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|7|nan|2946,1,0.00084163,0.712186,0.0533471,11.6826,0.541264,1.09529,1,0.00467615,0.711658,0.0606028,11.6826,0.53931,1.0922,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|8|nan|2946,1,0.0049533,0.712186,0.0620891,11.6826,0.541264,1.09529,1,0.0101242,0.711658,0.0681223,11.6826,0.53931,1.0922,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|9|nan|2946,1,0.000270471,0.712186,0.0646515,11.6826,0.541264,1.09529,1,0.00201338,0.711658,0.0712753,11.6826,0.53931,1.0922,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|vc|1|2|nan|2946,1,1.16702e+11,0.712788,10.175,11.9383,0.541264,1.09529,1,0.999999,0.712255,1,11.9383,0.53931,1.0922,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|2|2|nan|2946,1,4.49423e+07,0.712788,10.3626,11.9383,0.541264,1.09529,1,0.999999,0.712255,1,11.9383,0.53931,1.0922,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|3|2|nan|2946,1,1.01581e+09,0.712788,7.13677,11.9383,0.541264,1.09529,1,0.999999,0.712255,1,11.9383,0.53931,1.0922,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|4|2|nan|2946,1,4.80988e+08,0.712788,6.9606,11.9383,0.541264,1.09529,1,1,0.712255,1,11.9383,0.53931,1.0922,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|5|2|nan|2946,1,5.28272e+09,0.712788,11.4346,11.9383,0.541264,1.09529,1,1,0.712255,1,11.9383,0.53931,1.0922,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|6|2|nan|2946,1,2.76208e+09,0.712788,6.74413,11.9383,0.541264,1.09529,1,1,0.712255,1,11.9383,0.53931,1.0922,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|7|2|nan|2946,1,7.44385e+11,0.712788,7.04796,11.9383,0.541264,1.09529,1,1,0.712255,1,11.9383,0.53931,1.0922,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|8|2|nan|2946,1,9.14416e+11,0.712788,9.92491,11.9383,0.541264,1.09529,1,1,0.712255,1,11.9383,0.53931,1.0922,False,nan|2946,1313842
