id,eta_U_SAEM,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_s_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_U_mode,eta_L_mode,eta_m_mode,eta_e_mode,eta_s_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
130_bNAb_Combinations|1313842|cc|1|1|nan|2946,0,0,0.029043,-3.99749e-09,0,0,0,0,0,9.61053e-08,-4.3876e-13,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|2|1|nan|2946,0,0,0.0259093,1.0464e-08,0,0,0,0,0,7.17956e-07,-1.46105e-13,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|3|1|nan|2946,0,0,-0.0203204,-9.96104e-10,0,0,0,0,0,-4.44523e-07,-1.02141e-13,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|4|1|nan|2946,0,0,-0.00574627,5.44753e-09,0,0,0,0,0,-2.35464e-07,1.34559e-13,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|5|1|nan|2946,0,0,0.00927661,-1.10944e-08,0,0,0,0,0,-2.72877e-07,1.13243e-13,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|6|1|nan|2946,0,0,0.00403694,7.95682e-09,0,0,0,0,0,2.48221e-07,1.17684e-13,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|7|1|nan|2946,0,0,-0.00502298,5.90518e-09,0,0,0,0,0,4.2658e-07,-2.16271e-13,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|8|1|nan|2946,0,0,0.0214988,-5.75099e-09,0,0,0,0,0,2.68794e-07,-1.64313e-14,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|sample|10|nan|2946,0,0,0.0140278,2.39857e-09,0,0,0,0,0,0.0119846,6.25278e-13,0,0,0,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|11|nan|2946,0,0,-0.0685503,2.86139e-09,0,0,0,0,0,-0.073035,2.01617e-12,0,0,0,True,VRC07-523LS|2946,1313842
130_bNAb_Combinations|1313842|sample|12|nan|2946,0,0,-0.113734,-1.43265e-08,0,0,0,0,0,-0.111032,9.29923e-13,0,0,0,True,VRC07-523LS|2946,1313842
130_bNAb_Combinations|1313842|sample|3|nan|2946,0,0,-0.0525968,7.11153e-09,0,0,0,0,0,-0.0544193,-2.00906e-12,0,0,0,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|4|nan|2946,0,0,-0.0591364,-3.59329e-10,0,0,0,0,0,-0.0662071,-1.20259e-12,0,0,0,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|5|nan|2946,0,0,0.234665,7.74828e-09,0,0,0,0,0,0.250741,-6.83897e-13,0,0,0,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|6|nan|2946,0,0,0.213074,-2.00137e-08,0,0,0,0,0,0.221736,7.54952e-14,0,0,0,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|7|nan|2946,0,0,0.0454535,9.76233e-09,0,0,0,0,0,0.0377005,-4.22773e-13,0,0,0,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|8|nan|2946,0,0,0.0378131,-7.00348e-11,0,0,0,0,0,0.0326925,-7.35412e-13,0,0,0,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|9|nan|2946,0,0,0.0119226,1.12991e-09,0,0,0,0,0,0.00812827,-3.63265e-13,0,0,0,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|vc|1|2|nan|2946,0,0,-0.0172859,1.13994e-09,0,0,0,0,0,3.79759e-07,7.59393e-14,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|2|2|nan|2946,0,0,0.000180116,4.14984e-09,0,0,0,0,0,8.32838e-08,1.23901e-13,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|3|2|nan|2946,0,0,-0.0159933,1.4874e-09,0,0,0,0,0,2.68533e-07,3.68594e-14,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|4|2|nan|2946,0,0,-0.0104139,5.51632e-09,0,0,0,0,0,-1.53144e-07,1.21236e-13,0,0,0,False,nan|2946,1313842
