parameter,value,CV
L_goes_down_False,1,
L_goes_down_True,1,
m_goes_down_False_mab_virus_Clinical VRC01|PVO.4,1.57750960702314,
m_goes_down_False_mab_virus_PGDM1400|1176,1.57756246117444,
m_goes_down_False_mab_virus_PGDM1400|1798,0.64155272016564,
m_goes_down_False_mab_virus_PGDM1400|2944,1.5775255907143,
m_goes_down_False_mab_virus_PGDM1400|2946,0.947315774211746,
m_goes_down_False_mab_virus_PGDM1400|3430,1.57750006706417,
m_goes_down_False_mab_virus_PGDM1400|4166,1.57750237942776,
m_goes_down_False_mab_virus_PGDM1400|4168,1.57752613411801,
m_goes_down_False_mab_virus_PGDM1400|Ce1176_A3,1.57754331114852,
m_goes_down_False_mab_virus_PGDM1400|PVO.4,1.57768681125448,
m_goes_down_False_mab_virus_PGDM1400|RHPA4259.7,1.57748772138327,
m_goes_down_False_mab_virus_PGDM1400|TRO.11,1.5775211410288,
m_goes_down_False_mab_virus_PGT121|1176,1.47229818486918,
m_goes_down_False_mab_virus_PGT121|1798,1.57750320019212,
m_goes_down_False_mab_virus_PGT121|2944,1.57743346462181,
m_goes_down_False_mab_virus_PGT121|2946,1.57754014638109,
m_goes_down_False_mab_virus_PGT121|3430,0.984498516554149,
m_goes_down_False_mab_virus_PGT121|4166,1.6612216968902,
m_goes_down_False_mab_virus_PGT121|4168,1.57754432601959,
m_goes_down_False_mab_virus_PGT121|Ce1176_A3,1.57749488793068,
m_goes_down_False_mab_virus_PGT121|PVO.4,1.57752559696643,
m_goes_down_False_mab_virus_PGT121|RHPA4259.7,1.57744575693696,
m_goes_down_False_mab_virus_PGT121|TRO.11,1.57749232411467,
m_goes_down_False_mab_virus_VRC07-523LS|1176,1.57744023506698,
m_goes_down_False_mab_virus_VRC07-523LS|1798,1.57749272108665,
m_goes_down_False_mab_virus_VRC07-523LS|2944,1.54824809839864,
m_goes_down_False_mab_virus_VRC07-523LS|2946,1.57752301164955,
m_goes_down_False_mab_virus_VRC07-523LS|3430,1.57749821458857,
m_goes_down_False_mab_virus_VRC07-523LS|4166,1.57732095725562,
m_goes_down_False_mab_virus_VRC07-523LS|4168,1.17687119866386,
m_goes_down_False_mab_virus_VRC07-523LS|Ce1176_A3,1.57740892687175,
m_goes_down_False_mab_virus_VRC07-523LS|PVO.4,1.57755280950445,
m_goes_down_False_mab_virus_VRC07-523LS|RHPA4259.7,1.57747794905898,
m_goes_down_False_mab_virus_VRC07-523LS|TRO.11,1.57748842546092,
m_goes_down_False_mab_virus_nan|1176,1.57699720457356,
m_goes_down_False_mab_virus_nan|1798,1.57736935801713,
m_goes_down_False_mab_virus_nan|2944,1.57737018696305,
m_goes_down_False_mab_virus_nan|2946,1.57750087725901,
m_goes_down_False_mab_virus_nan|3430,1.57731569783112,
m_goes_down_False_mab_virus_nan|4166,1.57748772555063,
m_goes_down_False_mab_virus_nan|4168,1.57714982881827,
m_goes_down_False_mab_virus_nan|Ce1176_A3,1.57786884301484,
m_goes_down_False_mab_virus_nan|PVO.4,1.57520379198499,
m_goes_down_False_mab_virus_nan|RHPA4259.7,1.57746124660266,
m_goes_down_False_mab_virus_nan|TRO.11,1.57750470069178,
m_goes_down_True_mab_virus_Clinical VRC01|PVO.4,1.57752605439052,
m_goes_down_True_mab_virus_PGDM1400|1176,1.57757890909289,
m_goes_down_True_mab_virus_PGDM1400|1798,0.641559409096875,
m_goes_down_True_mab_virus_PGDM1400|2944,1.57754203824833,
m_goes_down_True_mab_virus_PGDM1400|2946,0.947325651077469,
m_goes_down_True_mab_virus_PGDM1400|3430,1.57751651433209,
m_goes_down_True_mab_virus_PGDM1400|4166,1.57751882671979,
m_goes_down_True_mab_virus_PGDM1400|4168,1.57754258165771,
m_goes_down_True_mab_virus_PGDM1400|Ce1176_A3,1.5775597588673,
m_goes_down_True_mab_virus_PGDM1400|PVO.4,1.57770326046943,
m_goes_down_True_mab_virus_PGDM1400|RHPA4259.7,1.57750416852247,
m_goes_down_True_mab_virus_PGDM1400|TRO.11,1.57753758851644,
m_goes_down_True_mab_virus_PGT121|1176,1.47231353528545,
m_goes_down_True_mab_virus_PGT121|1798,1.57751964749271,
m_goes_down_True_mab_virus_PGT121|2944,1.57744991119532,
m_goes_down_True_mab_virus_PGT121|2946,1.57755659406689,
m_goes_down_True_mab_virus_PGT121|3430,0.984508781093088,
m_goes_down_True_mab_virus_PGT121|4166,1.66123901705322,
m_goes_down_True_mab_virus_PGT121|4168,1.57756077374896,
m_goes_down_True_mab_virus_PGT121|Ce1176_A3,1.5775113351446,
m_goes_down_True_mab_virus_PGT121|PVO.4,1.57754204450053,
m_goes_down_True_mab_virus_PGT121|RHPA4259.7,1.57746220363863,
m_goes_down_True_mab_virus_PGT121|TRO.11,1.57750877130185,
m_goes_down_True_mab_virus_VRC07-523LS|1176,1.57745668171108,
m_goes_down_True_mab_virus_VRC07-523LS|1798,1.57750916827798,
m_goes_down_True_mab_virus_VRC07-523LS|2944,1.54826424068086,
m_goes_down_True_mab_virus_VRC07-523LS|2946,1.57753945915669,
m_goes_down_True_mab_virus_VRC07-523LS|3430,1.57751466183717,
m_goes_down_True_mab_virus_VRC07-523LS|4166,1.57733740265611,
m_goes_down_True_mab_virus_VRC07-523LS|4168,1.17688346891114,
m_goes_down_True_mab_virus_VRC07-523LS|Ce1176_A3,1.57742537318942,
m_goes_down_True_mab_virus_VRC07-523LS|PVO.4,1.57756925732227,
m_goes_down_True_mab_virus_VRC07-523LS|RHPA4259.7,1.5774943960963,
m_goes_down_True_mab_virus_VRC07-523LS|TRO.11,1.57750487260746,
m_goes_down_True_mab_virus_nan|1176,1.57701364659855,
m_goes_down_True_mab_virus_nan|1798,1.57738580392225,
m_goes_down_True_mab_virus_nan|2944,1.57738663287682,
m_goes_down_True_mab_virus_nan|2946,1.57751732453537,
m_goes_down_True_mab_virus_nan|3430,1.57733214317677,
m_goes_down_True_mab_virus_nan|4166,1.57750417268987,
m_goes_down_True_mab_virus_nan|4168,1.57716627243455,
m_goes_down_True_mab_virus_nan|Ce1176_A3,1.57788529412768,
m_goes_down_True_mab_virus_nan|PVO.4,1.57522021531158,
m_goes_down_True_mab_virus_nan|RHPA4259.7,1.57747769346583,
m_goes_down_True_mab_virus_nan|TRO.11,1.577521148008,
e_goes_down_False_mab_virus_Clinical VRC01|PVO.4,14.5116488701424,
e_goes_down_False_mab_virus_PGDM1400|1176,72.6779002716155,
e_goes_down_False_mab_virus_PGDM1400|1798,31.1068220164424,
e_goes_down_False_mab_virus_PGDM1400|2944,4651.13484793702,
e_goes_down_False_mab_virus_PGDM1400|2946,8.17557974304309,
