id,U_SAEM,L_SAEM,m_SAEM,e_SAEM,alpha_SAEM,k_SAEM,U_mode,L_mode,m_mode,e_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
130_bNAb_Combinations|1313842|cc|1|1|nan|2946,1,0.00137882,1.32599,27.8654,0.28847,0.374894,1,0.00137893,1.2625,27.8654,0.28913,0.376436,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|2|1|nan|2946,1,0.00137882,1.35438,27.8654,0.28847,0.374894,1,0.00137893,1.2625,27.8654,0.28913,0.376436,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|3|1|nan|2946,1,0.00137882,1.33468,27.8654,0.28847,0.374894,1,0.00137893,1.2625,27.8654,0.28913,0.376436,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|4|1|nan|2946,1,0.00137882,1.32481,27.8654,0.28847,0.374894,1,0.00137893,1.2625,27.8654,0.28913,0.376436,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|5|1|nan|2946,1,0.00137882,1.33181,27.8654,0.28847,0.374894,1,0.00137893,1.2625,27.8654,0.28913,0.376436,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|6|1|nan|2946,1,0.00137882,1.3168,27.8654,0.28847,0.374894,1,0.00137893,1.2625,27.8654,0.28913,0.376436,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|7|1|nan|2946,1,0.00137882,1.38906,27.8654,0.28847,0.374894,1,0.00137893,1.2625,27.8654,0.28913,0.376436,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|8|1|nan|2946,1,0.00137882,1.29952,27.8654,0.28847,0.374894,1,0.00137893,1.2625,27.8654,0.28913,0.376436,False,nan|2946,1313842
130_bNAb_Combinations|1313842|sample|10|nan|2946,1,0.00137882,1.44658,2.88529,0.28847,0.374894,1,0.00137893,1.46112,2.88529,0.28913,0.376436,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|11|nan|2946,1,0.00137882,1.80351,1.54371,0.28847,0.374894,1,0.00137893,1.83632,1.54371,0.28913,0.376436,True,VRC07-523LS|2946,1313842
130_bNAb_Combinations|1313842|sample|12|nan|2946,1,0.00137882,1.99464,1.54371,0.28847,0.374894,1,0.00137893,2.03078,1.54371,0.28913,0.376436,True,VRC07-523LS|2946,1313842
130_bNAb_Combinations|1313842|sample|3|nan|2946,1,0.00137882,1.02406,0.864173,0.28847,0.374894,1,0.00137893,1.04989,0.864173,0.28913,0.376436,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|4|nan|2946,1,0.00137882,1.06189,0.864173,0.28847,0.374894,1,0.00137893,1.08959,0.864173,0.28913,0.376436,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|5|nan|2946,1,0.00137882,0.815534,0.864173,0.28847,0.374894,1,0.00137893,0.801363,0.864173,0.28913,0.376436,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|6|nan|2946,1,0.00137882,0.797566,0.864173,0.28847,0.374894,1,0.00137893,0.802572,0.864173,0.28913,0.376436,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|7|nan|2946,1,0.00137882,1.29405,2.88529,0.28847,0.374894,1,0.00137893,1.29318,2.88529,0.28913,0.376436,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|8|nan|2946,1,0.00137882,1.34149,2.88529,0.28847,0.374894,1,0.00137893,1.34062,2.88529,0.28913,0.376436,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|9|nan|2946,1,0.00137882,1.47798,2.88529,0.28847,0.374894,1,0.00137893,1.49217,2.88529,0.28913,0.376436,True,PGT121|2946,1313842
