id,eta_U_SAEM,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_U_mode,eta_L_mode,eta_m_mode,eta_e_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
130_bNAb_Combinations|1313842|cc|1|1|nan|2946,0,-2.90611e-09,2.29081e-09,0.0957773,0,0,0,-7.10543e-15,7.10543e-15,-1.72609e-07,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|2|1|nan|2946,0,3.85073e-09,4.72279e-10,-0.183493,0,0,0,0,-1.77636e-15,-4.49309e-07,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|3|1|nan|2946,0,-1.15033e-09,1.10407e-10,0.0880172,0,0,0,3.55271e-15,-1.04361e-14,-2.31984e-07,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|4|1|nan|2946,0,1.42903e-10,3.94361e-09,-0.00975339,0,0,0,-1.77636e-15,-4.21885e-15,-2.94356e-07,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|5|1|nan|2946,0,4.16503e-10,1.2355e-09,-0.128804,0,0,0,0,-1.55431e-15,4.37188e-07,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|6|1|nan|2946,0,1.14971e-09,4.6228e-09,-0.0426216,0,0,0,-7.10543e-15,8.88178e-16,6.4814e-07,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|7|1|nan|2946,0,-5.98581e-10,-1.60662e-09,0.25805,0,0,0,3.55271e-15,-7.32747e-15,1.95696e-07,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|8|1|nan|2946,0,2.28785e-09,4.82625e-09,0.164085,0,0,0,3.55271e-15,-8.88178e-16,-2.67479e-07,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|sample|10|nan|2946,0,2.23607e-09,-2.37942e-09,1.10011,0,0,0,-3.01981e-14,-5.91749e-14,1.07773,0,0,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|11|nan|2946,0,2.41552e-09,1.03013e-09,0.558156,0,0,0,-1.29674e-13,-4.95604e-13,0.591297,0,0,True,VRC07-523LS|2946,1313842
130_bNAb_Combinations|1313842|sample|12|nan|2946,0,1.16272e-09,6.3959e-09,0.77359,0,0,0,-3.37508e-14,2.67786e-13,0.802725,0,0,True,VRC07-523LS|2946,1313842
130_bNAb_Combinations|1313842|sample|3|nan|2946,0,-3.14872e-09,-2.93615e-09,-1.55285,0,0,0,-9.41469e-13,-1.48059e-12,-1.55258,0,0,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|4|nan|2946,0,5.98022e-09,-4.57566e-09,-1.5424,0,0,0,-1.25233e-12,3.88134e-13,-1.54898,0,0,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|5|nan|2946,0,3.14773e-09,9.97448e-09,-3.76413,0,0,0,-1.44595e-12,0,-3.76373,0,0,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|6|nan|2946,0,4.89645e-10,-7.67943e-10,-3.76353,0,0,0,3.16192e-13,-4.01901e-12,-3.75711,0,0,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|7|nan|2946,0,1.923e-10,3.5636e-09,0.848837,0,0,0,4.79616e-14,2.48968e-13,0.852181,0,0,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|8|nan|2946,0,4.38806e-09,-2.10487e-09,0.891079,0,0,0,-5.86198e-14,-3.61378e-14,0.924201,0,0,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|9|nan|2946,0,-6.68294e-10,9.12614e-10,1.08728,0,0,0,-5.50671e-14,-1.67699e-13,1.08805,0,0,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|vc|1|2|nan|2946,0,2.15527e-09,-2.30804e-10,-0.167891,0,0,0,7.10543e-15,1.34337e-14,2.66859e-07,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|2|2|nan|2946,0,3.01927e-09,3.70853e-09,0.0442757,0,0,0,-3.55271e-15,9.4369e-15,6.71157e-08,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|3|2|nan|2946,0,2.87934e-09,-1.17977e-09,0.0604272,0,0,0,0,-1.9984e-15,2.34712e-07,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|4|2|nan|2946,0,-6.53982e-10,3.06665e-09,-0.185427,0,0,0,-3.55271e-15,3.55271e-15,-1.04542e-07,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|5|2|nan|2946,0,7.59113e-10,1.55538e-09,-0.0741252,0,0,0,-3.55271e-15,2.88658e-15,-2.66916e-07,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|6|2|nan|2946,0,-1.21924e-09,-6.89047e-10,0.133945,0,0,0,-3.55271e-15,-2.66454e-15,-5.69864e-07,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|7|2|nan|2946,0,2.17475e-09,6.01518e-11,0.318791,0,0,0,7.10543e-15,-3.55271e-15,3.89227e-07,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|8|2|nan|2946,0,-1.49656e-09,-1.66636e-09,-0.0818437,0,0,0,-3.55271e-15,8.88178e-16,-2.93745e-07,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313860|cc|1|1|PVO.4|5024,0,4.86908e-09,3.99791e-09,-0.0970195,0,0,0,-1.77636e-15,-5.13478e-15,-3.05053e-07,0,0,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|2|1|PVO.4|5024,0,4.39938e-10,2.04818e-10,0.115166,0,0,0,1.77636e-15,3.69149e-15,-5.56978e-07,0,0,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|3|1|PVO.4|5024,0,-6.51048e-10,-3.20021e-09,0.249049,0,0,0,1.77636e-15,-4.4964e-15,-3.14671e-07,0,0,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|4|1|PVO.4|5024,0,4.18518e-09,4.16498e-10,-0.0216896,0,0,0,0,-1.47105e-15,3.31452e-07,0,0,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|5|1|PVO.4|5024,0,1.87619e-09,4.94964e-09,0.209723,0,0,0,5.32907e-15,-7.52176e-15,-1.08701e-07,0,0,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|6|1|PVO.4|5024,0,6.98835e-10,-4.21445e-09,0.0290815,0,0,0,1.77636e-15,-1.58207e-15,-2.42148e-07,0,0,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|7|1|PVO.4|5024,0,2.42705e-09,-3.15288e-09,0.288923,0,0,0,5.32907e-15,4.63518e-15,-5.79095e-07,0,0,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|8|1|PVO.4|5024,0,-6.97315e-10,6.03608e-09,-0.408995,0,0,0,-7.10543e-15,-9.71445e-16,-6.25075e-07,0,0,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|sample|10|PVO.4|5024,0,2.16077e-09,1.72834e-09,1.98585,0,0,0,9.59233e-14,-3.19023e-13,1.97035,0,0,True,PGT121|PVO.4,1313860
130_bNAb_Combinations|1313860|sample|11|PVO.4|5024,0,-1.42978e-09,-9.86221e-09,1.99496,0,0,0,-4.79616e-14,-1.64091e-13,1.99382,0,0,True,VRC07-523LS|PVO.4,1313860
130_bNAb_Combinations|1313860|sample|12|PVO.4|5024,0,-5.68892e-09,2.65712e-09,2.00134,0,0,0,-1.20792e-13,2.52465e-13,2.05165,0,0,True,VRC07-523LS|PVO.4,1313860
130_bNAb_Combinations|1313860|sample|3|PVO.4|5024,0,2.13465e-09,5.58337e-09,-0.121706,0,0,0,2.13163e-14,2.05391e-13,-0.119915,0,0,True,PGDM1400|PVO.4,1313860
130_bNAb_Combinations|1313860|sample|4|PVO.4|5024,0,2.97645e-09,-3.207e-09,-0.170502,0,0,0,-2.84217e-14,1.08802e-14,-0.150661,0,0,True,PGDM1400|PVO.4,1313860
130_bNAb_Combinations|1313860|sample|5|PVO.4|5024,0,-2.26187e-09,-1.26653e-10,-0.0279084,0,0,0,-6.39488e-14,-3.05866e-14,-0.0212166,0,0,True,PGDM1400|PVO.4,1313860
130_bNAb_Combinations|1313860|sample|6|PVO.4|5024,0,-1.34466e-09,-1.31249e-09,0.109371,0,0,0,1.1724e-13,1.24845e-13,0.096392,0,0,True,PGDM1400|PVO.4,1313860
130_bNAb_Combinations|1313860|sample|7|PVO.4|5024,0,3.47284e-09,-3.43442e-09,1.93957,0,0,0,-8.88178e-14,-2.65288e-13,1.94309,0,0,True,PGT121|PVO.4,1313860
130_bNAb_Combinations|1313860|sample|8|PVO.4|5024,0,-3.46826e-09,2.94142e-09,1.96586,0,0,0,7.10543e-14,2.06002e-13,1.9582,0,0,True,PGT121|PVO.4,1313860
130_bNAb_Combinations|1313860|sample|9|PVO.4|5024,0,-1.41969e-09,3.80401e-09,2.00319,0,0,0,8.17124e-14,1.58373e-13,2.00815,0,0,True,PGT121|PVO.4,1313860
130_bNAb_Combinations|1313860|vc|1|2|PVO.4|5024,0,-9.57422e-10,-2.964e-09,-0.167145,0,0,0,5.32907e-15,1.37668e-14,3.16688e-07,0,0,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|vc|2|2|PVO.4|5024,0,-1.49204e-09,-4.05789e-10,0.512678,0,0,0,-1.77636e-15,5.07927e-15,-8.98177e-08,0,0,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|vc|3|2|PVO.4|5024,0,2.44872e-09,4.8547e-10,0.0743197,0,0,0,-1.77636e-15,4.16334e-15,4.61261e-07,0,0,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|vc|4|2|PVO.4|5024,0,4.41176e-09,-3.38697e-09,0.0416389,0,0,0,5.32907e-15,5.82867e-16,-8.9186e-08,0,0,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|vc|5|2|PVO.4|5024,0,-5.70448e-09,-3.36944e-09,0.0685838,0,0,0,3.55271e-15,3.08087e-15,2.46925e-07,0,0,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|vc|6|2|PVO.4|5024,0,2.4628e-10,-2.0401e-09,-0.152891,0,0,0,7.10543e-15,-4.52416e-15,1.6799e-07,0,0,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|vc|7|2|PVO.4|5024,0,3.76719e-10,3.81716e-10,-0.551361,0,0,0,5.32907e-15,2.96985e-15,-1.33155e-08,0,0,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|vc|8|2|PVO.4|5024,0,1.18231e-09,1.45523e-09,-0.248884,0,0,0,1.77636e-15,3.83027e-15,-2.81581e-07,0,0,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313884|cc|1|1|nan|4168,0,2.174e-09,3.70228e-10,0.639072,0,0,0,-3.55271e-15,-5.44009e-15,-4.61004e-08,0,0,False,nan|4168,1313884
130_bNAb_Combinations|1313884|cc|2|1|nan|4168,0,2.88569e-09,6.48811e-10,0.434575,0,0,0,-3.55271e-15,6.77236e-15,4.04148e-07,0,0,False,nan|4168,1313884
130_bNAb_Combinations|1313884|cc|3|1|nan|4168,0,1.49678e-09,4.00808e-10,-0.0520535,0,0,0,-7.10543e-15,1.11022e-15,-2.13274e-07,0,0,False,nan|4168,1313884
130_bNAb_Combinations|1313884|cc|4|1|nan|4168,0,-3.30869e-10,1.54745e-09,0.138143,0,0,0,5.32907e-15,-6.66134e-15,-6.25004e-07,0,0,False,nan|4168,1313884
