id,U_SAEM,L_SAEM,m_SAEM,e_SAEM,alpha_SAEM,k_SAEM,U_mode,L_mode,m_mode,e_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
130_bNAb_Combinations|1313842|cc|1|1|nan|2946,1,5.1687e-07,0.599465,220.341,0.296567,0.262743,1,5.1687e-07,0.599465,1,0.296836,0.265584,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|2|1|nan|2946,1,5.1687e-07,0.599465,25.9139,0.296567,0.262743,1,5.1687e-07,0.599465,1,0.296836,0.265584,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|3|1|nan|2946,1,5.1687e-07,0.599465,50.4076,0.296567,0.262743,1,5.1687e-07,0.599465,1,0.296836,0.265584,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|4|1|nan|2946,1,5.1687e-07,0.599465,43.073,0.296567,0.262743,1,5.1687e-07,0.599465,1,0.296836,0.265584,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|5|1|nan|2946,1,5.1687e-07,0.599465,34.4424,0.296567,0.262743,1,5.1687e-07,0.599465,1,0.296836,0.265584,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|6|1|nan|2946,1,5.1687e-07,0.599465,118.172,0.296567,0.262743,1,5.1687e-07,0.599465,1,0.296836,0.265584,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|7|1|nan|2946,1,5.1687e-07,0.599465,129.456,0.296567,0.262743,1,5.1687e-07,0.599465,1,0.296836,0.265584,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|8|1|nan|2946,1,5.1687e-07,0.599465,47.0543,0.296567,0.262743,1,5.1687e-07,0.599465,1,0.296836,0.265584,False,nan|2946,1313842
130_bNAb_Combinations|1313842|sample|10|nan|2946,1,3.81396e-07,1.37994,3.01973,0.296567,0.262743,1,3.81396e-07,1.37994,2.93799,0.296836,0.265584,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|11|nan|2946,1,6.57016e-05,1.51403,1.75749,0.296567,0.262743,1,6.57016e-05,1.51403,1.80633,0.296836,0.265584,True,VRC07-523LS|2946,1313842
130_bNAb_Combinations|1313842|sample|12|nan|2946,1,6.57016e-05,1.51403,2.1779,0.296567,0.262743,1,6.57016e-05,1.51403,2.23161,0.296836,0.265584,True,VRC07-523LS|2946,1313842
130_bNAb_Combinations|1313842|sample|3|nan|2946,1,2.52004e-06,25.193,0.211647,0.296567,0.262743,1,2.52004e-06,25.193,0.211701,0.296836,0.265584,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|4|nan|2946,1,2.52004e-06,25.193,0.213869,0.296567,0.262743,1,2.52004e-06,25.193,0.212466,0.296836,0.265584,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|5|nan|2946,1,2.52004e-06,25.193,0.0231886,0.296567,0.262743,1,2.52004e-06,25.193,0.023197,0.296836,0.265584,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|6|nan|2946,1,2.52004e-06,25.193,0.0232021,0.296567,0.262743,1,2.52004e-06,25.193,0.0233512,0.296836,0.265584,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|7|nan|2946,1,3.81396e-07,1.37994,2.34565,0.296567,0.262743,1,3.81396e-07,1.37994,2.34475,0.296836,0.265584,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|8|nan|2946,1,3.81396e-07,1.37994,2.44813,0.296567,0.262743,1,3.81396e-07,1.37994,2.51985,0.296836,0.265584,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|9|nan|2946,1,3.81396e-07,1.37994,2.98102,0.296567,0.262743,1,3.81396e-07,1.37994,2.96849,0.296836,0.265584,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|vc|1|2|nan|2946,1,5.1687e-07,0.599465,120.07,0.296567,0.262743,1,5.1687e-07,0.599465,1,0.296836,0.265584,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|2|2|nan|2946,1,5.1687e-07,0.599465,34.8731,0.296567,0.262743,1,5.1687e-07,0.599465,1,0.296836,0.265584,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|3|2|nan|2946,1,5.1687e-07,0.599465,25.8086,0.296567,0.262743,1,5.1687e-07,0.599465,1,0.296836,0.265584,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|4|2|nan|2946,1,5.1687e-07,0.599465,30.008,0.296567,0.262743,1,5.1687e-07,0.599465,1,0.296836,0.265584,False,nan|2946,1313842
