id,eta_U_SAEM,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_s_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_U_mode,eta_L_mode,eta_m_mode,eta_e_mode,eta_s_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
130_bNAb_Combinations|1313842|cc|1|1|nan|2946,0,-0.0547454,0,-0.0619787,0,0,0,0,-1.54334e-07,0,1.27791e-07,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|2|1|nan|2946,0,0.17492,0,0.343205,0,0,0,0,3.49972e-07,0,4.14977e-07,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|3|1|nan|2946,0,-0.125223,0,0.108595,0,0,0,0,-2.45934e-07,0,1.87177e-07,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|4|1|nan|2946,0,0.13736,0,0.136736,0,0,0,0,-3.21381e-07,0,-3.28339e-07,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|5|1|nan|2946,0,-0.108893,0,0.181999,0,0,0,0,3.26652e-07,0,-1.70761e-07,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|6|1|nan|2946,0,0.222357,0,0.0943094,0,0,0,0,-9.26426e-08,0,-2.91151e-07,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|7|1|nan|2946,0,-0.0158432,0,0.283289,0,0,0,0,2.0455e-07,0,-3.94163e-07,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|8|1|nan|2946,0,-0.134797,0,-0.125111,0,0,0,0,3.37739e-08,0,-2.20392e-07,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|sample|10|nan|2946,0,-0.439207,0,-1.37266,0,0,0,0,0.498273,0,-1.29403,0,0,0,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|11|nan|2946,0,-2.00631,0,-1.6641,0,0,0,0,-1.06032,0,-1.61631,0,0,0,True,VRC07-523LS|2946,1313842
130_bNAb_Combinations|1313842|sample|12|nan|2946,0,-1.48417,0,-1.44589,0,0,0,0,-0.371131,0,-1.44951,0,0,0,True,VRC07-523LS|2946,1313842
130_bNAb_Combinations|1313842|sample|3|nan|2946,0,0.125342,0,-2.73828,0,0,0,0,0.155143,0,-2.76044,0,0,0,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|4|nan|2946,0,1.02326,0,-2.51576,0,0,0,0,0.240074,0,-2.68479,0,0,0,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|5|nan|2946,0,3.41419,0,-2.20584,0,0,0,0,3.39192,0,-2.17118,0,0,0,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|6|nan|2946,0,3.05976,0,-2.89754,0,0,0,0,3.07572,0,-2.87573,0,0,0,True,PGDM1400|2946,1313842
