parameter,value,CV
L_goes_down_False_mab_virus_Clinical VRC01|PVO.4,0.0558820552586463,
L_goes_down_False_mab_virus_PGDM1400|1176,0.0558820295371013,
L_goes_down_False_mab_virus_PGDM1400|1798,0.0558820534883334,
L_goes_down_False_mab_virus_PGDM1400|2944,0.055882055454725,
L_goes_down_False_mab_virus_PGDM1400|2946,0.0558820165286416,
L_goes_down_False_mab_virus_PGDM1400|3430,0.0558820780912042,
L_goes_down_False_mab_virus_PGDM1400|4166,0.0130248818507989,
L_goes_down_False_mab_virus_PGDM1400|4168,0.0558820409230292,
L_goes_down_False_mab_virus_PGDM1400|Ce1176_A3,0.0558820499243639,
L_goes_down_False_mab_virus_PGDM1400|PVO.4,0.0558820684009575,
L_goes_down_False_mab_virus_PGDM1400|RHPA4259.7,0.0558811137970472,
L_goes_down_False_mab_virus_PGDM1400|TRO.11,0.0603035470915487,
L_goes_down_False_mab_virus_PGT121|1176,0.196154218481655,
L_goes_down_False_mab_virus_PGT121|1798,0.00645095992354361,
L_goes_down_False_mab_virus_PGT121|2944,1.60861228924104e-14,
L_goes_down_False_mab_virus_PGT121|2946,0.088465208254031,
L_goes_down_False_mab_virus_PGT121|3430,0.0558821173884378,
L_goes_down_False_mab_virus_PGT121|4166,2.30028502965369e-15,
L_goes_down_False_mab_virus_PGT121|4168,0.11847063884379,
L_goes_down_False_mab_virus_PGT121|Ce1176_A3,0,
L_goes_down_False_mab_virus_PGT121|PVO.4,0.023490859744151,
L_goes_down_False_mab_virus_PGT121|RHPA4259.7,0.00356902220856709,
L_goes_down_False_mab_virus_PGT121|TRO.11,0.0558821192569238,
L_goes_down_False_mab_virus_VRC07-523LS|1176,0.0106115231752114,
L_goes_down_False_mab_virus_VRC07-523LS|1798,0.055882058915211,
L_goes_down_False_mab_virus_VRC07-523LS|2944,0.00788068805643471,
L_goes_down_False_mab_virus_VRC07-523LS|2946,0.0558820554922828,
L_goes_down_False_mab_virus_VRC07-523LS|3430,0.0558821750890197,
L_goes_down_False_mab_virus_VRC07-523LS|4166,0.00537040347986999,
L_goes_down_False_mab_virus_VRC07-523LS|4168,0.0558819684570201,
L_goes_down_False_mab_virus_VRC07-523LS|Ce1176_A3,0.0558820554371627,
L_goes_down_False_mab_virus_VRC07-523LS|PVO.4,0.0558820576831121,
L_goes_down_False_mab_virus_VRC07-523LS|RHPA4259.7,0.00393623315608884,
L_goes_down_False_mab_virus_VRC07-523LS|TRO.11,0.00651999239936686,
L_goes_down_False_mab_virus_nan|1176,0.0558824701008414,
L_goes_down_False_mab_virus_nan|1798,0.0558820710057539,
L_goes_down_False_mab_virus_nan|2944,0.0558822737212054,
L_goes_down_False_mab_virus_nan|2946,0.0558820572406535,
L_goes_down_False_mab_virus_nan|3430,0.0558817935608135,
L_goes_down_False_mab_virus_nan|4166,0.0558823105535127,
L_goes_down_False_mab_virus_nan|4168,0.055882117801665,
L_goes_down_False_mab_virus_nan|Ce1176_A3,0.0558820995342119,
L_goes_down_False_mab_virus_nan|PVO.4,0.0558820645123764,
L_goes_down_False_mab_virus_nan|RHPA4259.7,0.0558824345539843,
L_goes_down_False_mab_virus_nan|TRO.11,0.055882097353018,
L_goes_down_True_mab_virus_Clinical VRC01|PVO.4,0.0558817606165173,
L_goes_down_True_mab_virus_PGDM1400|1176,0.055881734895108,
L_goes_down_True_mab_virus_PGDM1400|1798,0.0558817588462138,
L_goes_down_True_mab_virus_PGDM1400|2944,0.055881760812595,
