parameter,value,CV
L_goes_down_False_mab_virus_Clinical VRC01|PVO.4,0.0112360186054395,
L_goes_down_False_mab_virus_PGDM1400|1176,0.00256615840757835,
L_goes_down_False_mab_virus_PGDM1400|1798,0.125884705826298,
L_goes_down_False_mab_virus_PGDM1400|2944,0.138676208106879,
L_goes_down_False_mab_virus_PGDM1400|2946,0.0987292567664316,
L_goes_down_False_mab_virus_PGDM1400|3430,0.0503743798760227,
L_goes_down_False_mab_virus_PGDM1400|4166,0.0577131403645042,
L_goes_down_False_mab_virus_PGDM1400|4168,0.706572281901531,
L_goes_down_False_mab_virus_PGDM1400|Ce1176_A3,0.00355938444809203,
L_goes_down_False_mab_virus_PGDM1400|PVO.4,0.335858607447931,
L_goes_down_False_mab_virus_PGDM1400|RHPA4259.7,0.00289131900936996,
L_goes_down_False_mab_virus_PGDM1400|TRO.11,0.009852628742949,
L_goes_down_False_mab_virus_PGT121|1176,1.09899127550771,
L_goes_down_False_mab_virus_PGT121|1798,1.91310363409747,
L_goes_down_False_mab_virus_PGT121|2944,0.073592228512835,
L_goes_down_False_mab_virus_PGT121|2946,0.437278003878608,
L_goes_down_False_mab_virus_PGT121|3430,0.000772983843285023,
L_goes_down_False_mab_virus_PGT121|4166,0.181633435100417,
L_goes_down_False_mab_virus_PGT121|4168,0.610893967075044,
L_goes_down_False_mab_virus_PGT121|Ce1176_A3,0.004399062631122,
L_goes_down_False_mab_virus_PGT121|PVO.4,0.0522069693864116,
L_goes_down_False_mab_virus_PGT121|RHPA4259.7,0.0334114198550046,
L_goes_down_False_mab_virus_PGT121|TRO.11,0.00789271504958979,
L_goes_down_False_mab_virus_VRC07-523LS|1176,0.205555643792716,
L_goes_down_False_mab_virus_VRC07-523LS|1798,0.00177342137807341,
L_goes_down_False_mab_virus_VRC07-523LS|2944,0.0151358536688731,
L_goes_down_False_mab_virus_VRC07-523LS|2946,0.00860916072873644,
L_goes_down_False_mab_virus_VRC07-523LS|3430,0.0156310822351557,
L_goes_down_False_mab_virus_VRC07-523LS|4166,0.144275650037121,
L_goes_down_False_mab_virus_VRC07-523LS|4168,0.432796892154871,
L_goes_down_False_mab_virus_VRC07-523LS|Ce1176_A3,0.00549886922853521,
L_goes_down_False_mab_virus_VRC07-523LS|PVO.4,0.0053221886431744,
L_goes_down_False_mab_virus_VRC07-523LS|RHPA4259.7,0.0471654242205742,
L_goes_down_False_mab_virus_VRC07-523LS|TRO.11,0.0554180477932259,
L_goes_down_False_mab_virus_nan|1176,0.00939868184197299,
L_goes_down_False_mab_virus_nan|1798,0.00191603036345526,
L_goes_down_False_mab_virus_nan|2944,0.00542552122305071,
L_goes_down_False_mab_virus_nan|2946,0.0252889184698005,
L_goes_down_False_mab_virus_nan|3430,0.0272175287290021,
L_goes_down_False_mab_virus_nan|4166,0.0120913690059903,
L_goes_down_False_mab_virus_nan|4168,0.00850402411627701,
L_goes_down_False_mab_virus_nan|Ce1176_A3,0.0159761883049184,
L_goes_down_False_mab_virus_nan|PVO.4,0.00208048712783225,
L_goes_down_False_mab_virus_nan|RHPA4259.7,0.00571181968889641,
L_goes_down_False_mab_virus_nan|TRO.11,0.0127475625557096,
L_goes_down_True_mab_virus_Clinical VRC01|PVO.4,0.00271851850779094,
L_goes_down_True_mab_virus_PGDM1400|1176,0.00062087376052829,
L_goes_down_True_mab_virus_PGDM1400|1798,0.0304573990711386,
L_goes_down_True_mab_virus_PGDM1400|2944,0.0335522618435599,
L_goes_down_True_mab_virus_PGDM1400|2946,0.0238872256450387,
L_goes_down_True_mab_virus_PGDM1400|3430,0.0121879189435627,
L_goes_down_True_mab_virus_PGDM1400|4166,0.0139635084039186,
L_goes_down_True_mab_virus_PGDM1400|4168,0.170952887574562,
L_goes_down_True_mab_virus_PGDM1400|Ce1176_A3,0.000861181601621502,
L_goes_down_True_mab_virus_PGDM1400|PVO.4,0.081259908194356,
L_goes_down_True_mab_virus_PGDM1400|RHPA4259.7,0.000699545320714831,
L_goes_down_True_mab_virus_PGDM1400|TRO.11,0.00238381178677766,
L_goes_down_True_mab_virus_PGT121|1176,0.265897399005918,
L_goes_down_True_mab_virus_PGT121|1798,0.462869261723924,
L_goes_down_True_mab_virus_PGT121|2944,0.0178054026312193,
L_goes_down_True_mab_virus_PGT121|2946,0.105798004465601,
L_goes_down_True_mab_virus_PGT121|3430,0.000187020950924413,
L_goes_down_True_mab_virus_PGT121|4166,0.0439456245395574,
L_goes_down_True_mab_virus_PGT121|4168,0.147803827504108,
L_goes_down_True_mab_virus_PGT121|Ce1176_A3,0.00106433903320943,
L_goes_down_True_mab_virus_PGT121|PVO.4,0.0126313080724098,
L_goes_down_True_mab_virus_PGT121|RHPA4259.7,0.0080837854080654,
L_goes_down_True_mab_virus_PGT121|TRO.11,0.0019096169820013,
L_goes_down_True_mab_virus_VRC07-523LS|1176,0.0497335258737336,
L_goes_down_True_mab_virus_VRC07-523LS|1798,0.000429073589827514,
L_goes_down_True_mab_virus_VRC07-523LS|2944,0.00366207103912474,
L_goes_down_True_mab_virus_VRC07-523LS|2946,0.00208295870623484,
L_goes_down_True_mab_virus_VRC07-523LS|3430,0.00378188999549193,
L_goes_down_True_mab_virus_VRC07-523LS|4166,0.0349070287814942,
L_goes_down_True_mab_virus_VRC07-523LS|4168,0.104713813918733,
