parameter,value,CV
U_goes_down_False_mab_virus_Clinical VRC01|PVO.4,1,
L_goes_down_False_mab_virus_VRC07-523LS|4166,3.52723732169813e-08,
L_goes_down_False_mab_virus_VRC07-523LS|4168,4.47104217370322e-08,
L_goes_down_False_mab_virus_VRC07-523LS|Ce1176_A3,1.74327010398739e-07,
L_goes_down_False_mab_virus_VRC07-523LS|PVO.4,2.26826803667339e-07,
L_goes_down_False_mab_virus_VRC07-523LS|RHPA4259.7,1.0441091580872e-06,
L_goes_down_False_mab_virus_VRC07-523LS|TRO.11,3.16098846025158e-05,
L_goes_down_False_mab_virus_nan|1176,5.13175038084928e-08,
L_goes_down_False_mab_virus_nan|1798,9.46012099258625e-08,
L_goes_down_False_mab_virus_nan|2944,1.12506212030708e-07,
L_goes_down_False_mab_virus_nan|2946,1.18488750128373e-07,
L_goes_down_False_mab_virus_nan|3430,3.29495084928972e-08,
L_goes_down_False_mab_virus_nan|4166,2.11762386814002e-08,
L_goes_down_False_mab_virus_nan|4168,1.21311483431849e-07,
L_goes_down_False_mab_virus_nan|Ce1176_A3,2.44033804480073e-08,
L_goes_down_False_mab_virus_nan|PVO.4,6.52137134634737e-08,
L_goes_down_False_mab_virus_nan|RHPA4259.7,2.30630465203664e-08,
L_goes_down_False_mab_virus_nan|TRO.11,3.43265164268089e-08,
L_goes_down_True_mab_virus_Clinical VRC01|PVO.4,1.11722283344249e-08,
L_goes_down_True_mab_virus_PGDM1400|1176,7.84791293447554e-08,
L_goes_down_True_mab_virus_PGDM1400|1798,2.9969439900031e-09,
L_goes_down_True_mab_virus_PGDM1400|2944,2.04982556441789e-05,
L_goes_down_True_mab_virus_PGDM1400|2946,3.64221531666173e-10,
L_goes_down_True_mab_virus_PGDM1400|3430,2.99291090688892e-06,
L_goes_down_True_mab_virus_PGDM1400|4166,4.55198526583847e-07,
L_goes_down_True_mab_virus_PGDM1400|4168,2.95407738419157e-08,
L_goes_down_True_mab_virus_PGDM1400|Ce1176_A3,1.99381336926521e-06,
L_goes_down_True_mab_virus_PGDM1400|PVO.4,7.45405495103101e-08,
L_goes_down_True_mab_virus_PGDM1400|RHPA4259.7,4.44848265760552e-08,
L_goes_down_True_mab_virus_PGDM1400|TRO.11,6.78925076931857e-08,
L_goes_down_True_mab_virus_PGT121|1176,7.06649191881036e-07,
L_goes_down_True_mab_virus_PGT121|1798,9.34882330752495e-09,
L_goes_down_True_mab_virus_PGT121|2944,2.92730337040051e-08,
L_goes_down_True_mab_virus_PGT121|2946,3.02653464010299e-08,
