parameter,value,CV
L_goes_down_False_mab_virus_Clinical VRC01|PVO.4,0.00487267004041878,
L_goes_down_False_mab_virus_PGDM1400|1176,0.00487266430465512,
L_goes_down_False_mab_virus_PGDM1400|1798,0.00487267014310206,
L_goes_down_False_mab_virus_PGDM1400|2944,0.00552163267449319,
L_goes_down_False_mab_virus_PGDM1400|2946,0.00487271739519801,
L_goes_down_False_mab_virus_PGDM1400|3430,0.00487266714529114,
L_goes_down_False_mab_virus_PGDM1400|4166,0.00487266775062146,
L_goes_down_False_mab_virus_PGDM1400|4168,0.00487265144063049,
L_goes_down_False_mab_virus_PGDM1400|Ce1176_A3,0.00487267203787182,
L_goes_down_False_mab_virus_PGDM1400|PVO.4,0.00487264804058493,
L_goes_down_False_mab_virus_PGDM1400|RHPA4259.7,0.00487268869548434,
L_goes_down_False_mab_virus_PGDM1400|TRO.11,0.00856254854943158,
L_goes_down_False_mab_virus_PGT121|1176,0.00487266836198131,
L_goes_down_False_mab_virus_PGT121|1798,3.78854988600355e-11,
L_goes_down_False_mab_virus_PGT121|2944,0.00487267366718242,
L_goes_down_False_mab_virus_PGT121|2946,0.00487268362316106,
L_goes_down_False_mab_virus_PGT121|3430,0.00995937165596456,
L_goes_down_False_mab_virus_PGT121|4166,0.00079106864834273,
L_goes_down_False_mab_virus_PGT121|4168,0.00487265390917631,
L_goes_down_False_mab_virus_PGT121|Ce1176_A3,0.00487268730826754,
L_goes_down_False_mab_virus_PGT121|PVO.4,0.00487266524850823,
L_goes_down_False_mab_virus_PGT121|RHPA4259.7,0.000747236755921191,
L_goes_down_False_mab_virus_PGT121|TRO.11,1.19243013538304e-07,
L_goes_down_False_mab_virus_VRC07-523LS|1176,0.0048726319197489,
L_goes_down_False_mab_virus_VRC07-523LS|1798,0.00487266335552022,
L_goes_down_False_mab_virus_VRC07-523LS|2944,0.00487268498496728,
L_goes_down_False_mab_virus_VRC07-523LS|2946,0.0048727080347184,
L_goes_down_False_mab_virus_VRC07-523LS|3430,0.00487268270566244,
L_goes_down_False_mab_virus_VRC07-523LS|4166,0.000443963490630903,
L_goes_down_False_mab_virus_VRC07-523LS|4168,0.00487264807616151,
L_goes_down_False_mab_virus_VRC07-523LS|Ce1176_A3,0.00487160991892502,
L_goes_down_False_mab_virus_VRC07-523LS|PVO.4,3.26040474844222e-08,
L_goes_down_False_mab_virus_VRC07-523LS|RHPA4259.7,0.00078366766770474,
L_goes_down_False_mab_virus_VRC07-523LS|TRO.11,9.46359567032922e-08,
L_goes_down_False_mab_virus_nan|1176,0.0048726693028158,
L_goes_down_False_mab_virus_nan|1798,0.00487266021003928,
L_goes_down_False_mab_virus_nan|2944,0.00487266714863864,
L_goes_down_False_mab_virus_nan|2946,0.00487267236635308,
L_goes_down_False_mab_virus_nan|3430,0.00487266938391002,
L_goes_down_False_mab_virus_nan|4166,0.00487265778664196,
L_goes_down_False_mab_virus_nan|4168,0.00487265850709473,
L_goes_down_False_mab_virus_nan|Ce1176_A3,0.00487266550769816,
L_goes_down_False_mab_virus_nan|PVO.4,0.00487266918012267,
L_goes_down_False_mab_virus_nan|RHPA4259.7,0.00487266549984743,
L_goes_down_False_mab_virus_nan|TRO.11,0.0048726678553334,
L_goes_down_True_mab_virus_Clinical VRC01|PVO.4,0.00487260144908716,
L_goes_down_True_mab_virus_PGDM1400|1176,0.00487259571340424,
L_goes_down_True_mab_virus_PGDM1400|1798,0.004872601551769,
L_goes_down_True_mab_virus_PGDM1400|2944,0.00552155494788032,
L_goes_down_True_mab_virus_PGDM1400|2946,0.00487264880319978,
L_goes_down_True_mab_virus_PGDM1400|3430,0.00487259855400027,
L_goes_down_True_mab_virus_PGDM1400|4166,0.00487259915932207,
L_goes_down_True_mab_virus_PGDM1400|4168,0.0048725828495607,
L_goes_down_True_mab_virus_PGDM1400|Ce1176_A3,0.00487260344651208,
L_goes_down_True_mab_virus_PGDM1400|PVO.4,0.00487257944956299,
L_goes_down_True_mab_virus_PGDM1400|RHPA4259.7,0.00487262010389012,
L_goes_down_True_mab_virus_PGDM1400|TRO.11,0.00856242801662263,
L_goes_down_True_mab_virus_PGT121|1176,0.00487259977067331,
L_goes_down_True_mab_virus_PGT121|1798,3.78849655555445e-11,
L_goes_down_True_mab_virus_PGT121|2944,0.00487260507579974,
L_goes_down_True_mab_virus_PGT121|2946,0.00487261503163824,
L_goes_down_True_mab_virus_PGT121|3430,0.0099592314604335,
L_goes_down_True_mab_virus_PGT121|4166,0.000791057512671416,
L_goes_down_True_mab_virus_PGT121|4168,0.00487258531807176,
L_goes_down_True_mab_virus_PGT121|Ce1176_A3,0.00487261871669285,
L_goes_down_True_mab_virus_PGT121|PVO.4,0.00487259665724407,
L_goes_down_True_mab_virus_PGT121|RHPA4259.7,0.000747226237260231,
L_goes_down_True_mab_virus_PGT121|TRO.11,1.19241334984858e-07,
