id,U_SAEM,L_SAEM,m_SAEM,e_SAEM,s_SAEM,alpha_SAEM,k_SAEM,U_mode,L_mode,m_mode,e_mode,s_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
130_bNAb_Combinations|1313842|cc|1|1|nan|2946,1,0.00349066,0.995891,0.348174,0.674614,0.184814,0.000103864,1,0.00349382,0.995891,0.353033,1.17174e-07,0.184164,0.000103219,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|2|1|nan|2946,1,0.00349066,0.995891,0.348174,0.871711,0.184814,0.000103864,1,0.00349382,0.995891,0.353033,3.79954e-07,0.184164,0.000103219,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|3|1|nan|2946,1,0.00349066,0.995891,0.348174,-0.232621,0.184814,0.000103864,1,0.00349382,0.995891,0.353033,2.80404e-07,0.184164,0.000103219,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|4|1|nan|2946,1,0.00349066,0.995891,0.348174,-1.05418,0.184814,0.000103864,1,0.00349382,0.995891,0.353033,-1.21971e-08,0.184164,0.000103219,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|5|1|nan|2946,1,0.00349066,0.995891,0.348174,0.483921,0.184814,0.000103864,1,0.00349382,0.995891,0.353033,3.51756e-07,0.184164,0.000103219,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|6|1|nan|2946,1,0.00349066,0.995891,0.348174,-0.699716,0.184814,0.000103864,1,0.00349382,0.995891,0.353033,2.91024e-07,0.184164,0.000103219,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|7|1|nan|2946,1,0.00349066,0.995891,0.348174,1.28387,0.184814,0.000103864,1,0.00349382,0.995891,0.353033,-6.64245e-07,0.184164,0.000103219,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|8|1|nan|2946,1,0.00349066,0.995891,0.348174,-0.67829,0.184814,0.000103864,1,0.00349382,0.995891,0.353033,-1.17915e-06,0.184164,0.000103219,False,nan|2946,1313842
130_bNAb_Combinations|1313842|sample|10|nan|2946,1,0.00349027,1.49575,0.348188,3.69514,0.184814,0.000103864,1,0.00349343,1.49575,0.353047,3.4277,0.184164,0.000103219,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|11|nan|2946,1,0.00349027,4.33821,0.348191,2.21564,0.184814,0.000103864,1,0.00349343,4.33821,0.353049,1.3692,0.184164,0.000103219,True,VRC07-523LS|2946,1313842
130_bNAb_Combinations|1313842|sample|12|nan|2946,1,0.00349027,4.33821,0.348191,20.7797,0.184814,0.000103864,1,0.00349343,4.33821,0.353049,18.3973,0.184164,0.000103219,True,VRC07-523LS|2946,1313842
130_bNAb_Combinations|1313842|sample|3|nan|2946,1,0.00349027,2.89021,0.348189,0.903074,0.184814,0.000103864,1,0.00349343,2.89021,0.353047,0.969034,0.184164,0.000103219,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|4|nan|2946,1,0.00349027,2.89021,0.348189,1.03769,0.184814,0.000103864,1,0.00349343,2.89021,0.353047,1.01076,0.184164,0.000103219,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|5|nan|2946,1,0.00349027,2.89021,0.348189,0.395633,0.184814,0.000103864,1,0.00349343,2.89021,0.353047,0.378139,0.184164,0.000103219,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|6|nan|2946,1,0.00349027,2.89021,0.348189,0.411519,0.184814,0.000103864,1,0.00349343,2.89021,0.353047,0.397499,0.184164,0.000103219,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|7|nan|2946,1,0.00349027,1.49575,0.348188,4.58356,0.184814,0.000103864,1,0.00349343,1.49575,0.353047,3.54543,0.184164,0.000103219,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|8|nan|2946,1,0.00349027,1.49575,0.348188,3.63537,0.184814,0.000103864,1,0.00349343,1.49575,0.353047,3.28792,0.184164,0.000103219,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|9|nan|2946,1,0.00349027,1.49575,0.348188,6.35233,0.184814,0.000103864,1,0.00349343,1.49575,0.353047,7.59983,0.184164,0.000103219,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|vc|1|2|nan|2946,1,0.00349066,0.995891,0.348174,0.976586,0.184814,0.000103864,1,0.00349382,0.995891,0.353033,2.26584e-07,0.184164,0.000103219,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|2|2|nan|2946,1,0.00349066,0.995891,0.348174,-1.0041,0.184814,0.000103864,1,0.00349382,0.995891,0.353033,3.33355e-07,0.184164,0.000103219,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|3|2|nan|2946,1,0.00349066,0.995891,0.348174,-1.13453,0.184814,0.000103864,1,0.00349382,0.995891,0.353033,-4.57709e-07,0.184164,0.000103219,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|4|2|nan|2946,1,0.00349066,0.995891,0.348174,-0.064246,0.184814,0.000103864,1,0.00349382,0.995891,0.353033,7.51741e-09,0.184164,0.000103219,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|5|2|nan|2946,1,0.00349066,0.995891,0.348174,0.928116,0.184814,0.000103864,1,0.00349382,0.995891,0.353033,-2.08606e-07,0.184164,0.000103219,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|6|2|nan|2946,1,0.00349066,0.995891,0.348174,-2.49963,0.184814,0.000103864,1,0.00349382,0.995891,0.353033,-2.18319e-07,0.184164,0.000103219,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|7|2|nan|2946,1,0.00349066,0.995891,0.348174,2.94151,0.184814,0.000103864,1,0.00349382,0.995891,0.353033,2.01953e-07,0.184164,0.000103219,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|8|2|nan|2946,1,0.00349066,0.995891,0.348174,1.54098,0.184814,0.000103864,1,0.00349382,0.995891,0.353033,-1.04326e-07,0.184164,0.000103219,False,nan|2946,1313842
130_bNAb_Combinations|1313860|cc|1|1|PVO.4|5024,1,0.00349066,1.39853,0.34819,1.11694,0.206254,0.000103877,1,0.00349382,1.39853,0.353049,-4.00138e-07,0.207226,0.000103232,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|2|1|PVO.4|5024,1,0.00349066,1.39853,0.34819,1.04286,0.206254,0.000103877,1,0.00349382,1.39853,0.353049,-7.99208e-07,0.207226,0.000103232,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|3|1|PVO.4|5024,1,0.00349066,1.39853,0.34819,-0.289428,0.206254,0.000103877,1,0.00349382,1.39853,0.353049,-4.90911e-07,0.207226,0.000103232,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|4|1|PVO.4|5024,1,0.00349066,1.39853,0.34819,0.608048,0.206254,0.000103877,1,0.00349382,1.39853,0.353049,4.94366e-07,0.207226,0.000103232,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|5|1|PVO.4|5024,1,0.00349066,1.39853,0.34819,0.770916,0.206254,0.000103877,1,0.00349382,1.39853,0.353049,-4.14127e-07,0.207226,0.000103232,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|6|1|PVO.4|5024,1,0.00349066,1.39853,0.34819,-0.725881,0.206254,0.000103877,1,0.00349382,1.39853,0.353049,4.97795e-07,0.207226,0.000103232,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|7|1|PVO.4|5024,1,0.00349066,1.39853,0.34819,-0.173664,0.206254,0.000103877,1,0.00349382,1.39853,0.353049,-6.69729e-07,0.207226,0.000103232,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|8|1|PVO.4|5024,1,0.00349066,1.39853,0.34819,1.70163,0.206254,0.000103877,1,0.00349382,1.39853,0.353049,-5.26512e-07,0.207226,0.000103232,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|sample|10|PVO.4|5024,1,0.00349027,1.09581,0.348192,10.2205,0.206254,0.000103877,1,0.00349343,1.09581,0.35305,10.4628,0.207226,0.000103232,True,PGT121|PVO.4,1313860
130_bNAb_Combinations|1313860|sample|11|PVO.4|5024,1,0.00349027,0.939159,0.348192,11.2704,0.206254,0.000103877,1,0.00349343,0.939159,0.35305,11.5118,0.207226,0.000103232,True,VRC07-523LS|PVO.4,1313860
