parameter,value,CV
L_goes_down_False_mab_virus_Clinical VRC01|PVO.4,0.011718837774068,
L_goes_down_False_mab_virus_PGDM1400|1176,6.1578810026832e-05,
L_goes_down_False_mab_virus_PGDM1400|1798,0.197750081424249,
L_goes_down_False_mab_virus_PGDM1400|2944,0.0142871761835873,
L_goes_down_False_mab_virus_PGDM1400|2946,0.122508216201022,
L_goes_down_False_mab_virus_PGDM1400|3430,0.00121291368093531,
L_goes_down_False_mab_virus_PGDM1400|4166,0.012533130194212,
L_goes_down_False_mab_virus_PGDM1400|4168,0.0750918688231947,
L_goes_down_False_mab_virus_PGDM1400|Ce1176_A3,0.0114542974953961,
L_goes_down_False_mab_virus_PGDM1400|PVO.4,0.10742987167543,
L_goes_down_False_mab_virus_PGDM1400|RHPA4259.7,7.94335765764768e-05,
L_goes_down_False_mab_virus_PGDM1400|TRO.11,0.0106772445083012,
L_goes_down_False_mab_virus_PGT121|1176,0.191772751712372,
L_goes_down_False_mab_virus_PGT121|1798,0.00610656469898692,
L_goes_down_False_mab_virus_PGT121|2944,0.0128920169866707,
L_goes_down_False_mab_virus_PGT121|2946,0.0898429868227879,
L_goes_down_False_mab_virus_PGT121|3430,0.00103509927333221,
L_goes_down_False_mab_virus_PGT121|4166,0.0264112180015548,
L_goes_down_False_mab_virus_PGT121|4168,0.139862510276764,
L_goes_down_False_mab_virus_PGT121|Ce1176_A3,0.0025661727221406,
L_goes_down_False_mab_virus_PGT121|PVO.4,0.00263610766920455,
L_goes_down_False_mab_virus_PGT121|RHPA4259.7,0.0311690353919933,
L_goes_down_False_mab_virus_PGT121|TRO.11,0.000279480783241607,
L_goes_down_False_mab_virus_VRC07-523LS|1176,0.0398844452646698,
L_goes_down_False_mab_virus_VRC07-523LS|1798,0.000476264131850675,
L_goes_down_False_mab_virus_VRC07-523LS|2944,0.0509652447388437,
L_goes_down_False_mab_virus_VRC07-523LS|2946,0.000200426204611582,
L_goes_down_False_mab_virus_VRC07-523LS|3430,0.00826482610131711,
L_goes_down_False_mab_virus_VRC07-523LS|4166,0.00798240907657354,
L_goes_down_False_mab_virus_VRC07-523LS|4168,0.404452539217838,
L_goes_down_False_mab_virus_VRC07-523LS|Ce1176_A3,0.000913779402301591,
L_goes_down_False_mab_virus_VRC07-523LS|PVO.4,0.00345699560896884,
L_goes_down_False_mab_virus_VRC07-523LS|RHPA4259.7,0.00218829814146781,
L_goes_down_False_mab_virus_VRC07-523LS|TRO.11,0.0187557633532128,
L_goes_down_False_mab_virus_nan|1176,0.0126603054477732,
L_goes_down_False_mab_virus_nan|1798,0.00271532663006382,
L_goes_down_False_mab_virus_nan|2944,0.00414843507307413,
L_goes_down_False_mab_virus_nan|2946,0.0237057962938083,
L_goes_down_False_mab_virus_nan|3430,0.0177659165040997,
L_goes_down_False_mab_virus_nan|4166,0.0122863563734165,
L_goes_down_False_mab_virus_nan|4168,0.00657144306988686,
L_goes_down_False_mab_virus_nan|Ce1176_A3,0.00822507299015438,
