parameter,value,CV
L_goes_down_False_mab_virus_Clinical VRC01|PVO.4,0.0104624962880731,
L_goes_down_False_mab_virus_PGDM1400|1176,0.00182411498022603,
L_goes_down_False_mab_virus_PGDM1400|1798,0.622377810798388,
L_goes_down_False_mab_virus_PGDM1400|2944,0.0279869466329769,
L_goes_down_False_mab_virus_PGDM1400|2946,0.40160825468083,
L_goes_down_False_mab_virus_PGDM1400|3430,0.0613306976877109,
L_goes_down_False_mab_virus_PGDM1400|4166,0.0516096433557547,
L_goes_down_False_mab_virus_PGDM1400|4168,0.149385264748522,
L_goes_down_False_mab_virus_PGDM1400|Ce1176_A3,0.183134139414785,
L_goes_down_False_mab_virus_PGDM1400|PVO.4,0.0222986100623938,
L_goes_down_False_mab_virus_PGDM1400|RHPA4259.7,0.00544690125952716,
L_goes_down_False_mab_virus_PGDM1400|TRO.11,0.0535740929660609,
L_goes_down_False_mab_virus_PGT121|1176,0.508596120223301,
L_goes_down_False_mab_virus_PGT121|1798,0.00194237942490399,
L_goes_down_False_mab_virus_PGT121|2944,0.0117266863696063,
L_goes_down_False_mab_virus_PGT121|2946,0.0118071374706592,
L_goes_down_False_mab_virus_PGT121|3430,0.0635616329535294,
L_goes_down_False_mab_virus_PGT121|4166,0.00770605960755407,
L_goes_down_False_mab_virus_PGT121|4168,0.55385367541351,
L_goes_down_False_mab_virus_PGT121|Ce1176_A3,0.00479033758102277,
L_goes_down_False_mab_virus_PGT121|PVO.4,0.00486043364109478,
L_goes_down_False_mab_virus_PGT121|RHPA4259.7,0.00690654230216346,
L_goes_down_False_mab_virus_PGT121|TRO.11,0.00560133020569529,
L_goes_down_False_mab_virus_VRC07-523LS|1176,0.0270088701061291,
L_goes_down_False_mab_virus_VRC07-523LS|1798,0.00335572109981578,
L_goes_down_False_mab_virus_VRC07-523LS|2944,0.00654975264490262,
L_goes_down_False_mab_virus_VRC07-523LS|2946,0.00620398981446268,
L_goes_down_False_mab_virus_VRC07-523LS|3430,0.00659964849281205,
L_goes_down_False_mab_virus_VRC07-523LS|4166,0.00450417566767632,
L_goes_down_False_mab_virus_VRC07-523LS|4168,0.00266327162381285,
L_goes_down_False_mab_virus_VRC07-523LS|Ce1176_A3,0.00539018313974411,
L_goes_down_False_mab_virus_VRC07-523LS|PVO.4,0.00263179024141404,
L_goes_down_False_mab_virus_VRC07-523LS|RHPA4259.7,0.00512368596460828,
L_goes_down_False_mab_virus_VRC07-523LS|TRO.11,0.00391656956291061,
L_goes_down_False_mab_virus_nan|1176,0.0119321488687306,
L_goes_down_False_mab_virus_nan|1798,0.00614024253757907,
L_goes_down_False_mab_virus_nan|2944,0.00482419359412095,
L_goes_down_False_mab_virus_nan|2946,0.027618016529315,
L_goes_down_False_mab_virus_nan|3430,0.0345432959269505,
L_goes_down_False_mab_virus_nan|4166,0.00795328486057477,
