id,U_SAEM,L_SAEM,m_SAEM,e_SAEM,alpha_SAEM,k_SAEM,U_mode,L_mode,m_mode,e_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
130_bNAb_Combinations|1313842|cc|1|1|nan|2946,1,0.00143628,0.995727,1.7403,0.414686,0.837823,1,0.00143631,0.995744,1.74021,0.414684,0.837829,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|2|1|nan|2946,1,0.00143628,0.995727,1.7403,0.414686,0.837823,1,0.00143631,0.995744,1.74021,0.414684,0.837829,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|3|1|nan|2946,1,0.00143628,0.995727,1.7403,0.414686,0.837823,1,0.00143631,0.995744,1.74021,0.414684,0.837829,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|4|1|nan|2946,1,0.00143628,0.995727,1.7403,0.414686,0.837823,1,0.00143631,0.995744,1.74021,0.414684,0.837829,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|5|1|nan|2946,1,0.00143628,0.995727,1.7403,0.414686,0.837823,1,0.00143631,0.995744,1.74021,0.414684,0.837829,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|6|1|nan|2946,1,0.00143628,0.995727,1.7403,0.414686,0.837823,1,0.00143631,0.995744,1.74021,0.414684,0.837829,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|7|1|nan|2946,1,0.00143628,0.995727,1.7403,0.414686,0.837823,1,0.00143631,0.995744,1.74021,0.414684,0.837829,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|8|1|nan|2946,1,0.00143628,0.995727,1.7403,0.414686,0.837823,1,0.00143631,0.995744,1.74021,0.414684,0.837829,False,nan|2946,1313842
130_bNAb_Combinations|1313842|sample|10|nan|2946,1,0.00143629,0.99583,7.19607,0.414686,0.837823,1,0.00143631,0.995847,7.19579,0.414684,0.837829,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|11|nan|2946,1,0.00143629,0.99583,4.62431,0.414686,0.837823,1,0.00143631,0.995847,4.62413,0.414684,0.837829,True,VRC07-523LS|2946,1313842
130_bNAb_Combinations|1313842|sample|12|nan|2946,1,0.00143629,0.99583,4.62431,0.414686,0.837823,1,0.00143631,0.995847,4.62413,0.414684,0.837829,True,VRC07-523LS|2946,1313842
130_bNAb_Combinations|1313842|sample|3|nan|2946,1,0.00143629,0.99583,1.74029,0.414686,0.837823,1,0.00143631,0.995847,1.7402,0.414684,0.837829,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|4|nan|2946,1,0.00143629,0.99583,1.74029,0.414686,0.837823,1,0.00143631,0.995847,1.7402,0.414684,0.837829,True,PGDM1400|2946,1313842
