rep,id,U,L,m,e,alpha,k,goes_down,mab_virus,run_id
1,130_bNAb_Combinations|1313842|cc|1|1|nan|2946,1,2.40293e-16,0.539418,1.67096,0.320704,0.434286,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|2|1|nan|2946,1,2.40293e-16,0.539418,40.396,0.320704,0.434286,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|3|1|nan|2946,1,2.40293e-16,0.539418,0.0198698,0.320704,0.434286,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|4|1|nan|2946,1,2.40293e-16,0.539418,51.8232,0.320704,0.434286,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|5|1|nan|2946,1,2.40293e-16,0.539418,0.0269717,0.320704,0.434286,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|6|1|nan|2946,1,2.40293e-16,0.539418,0.88057,0.320704,0.434286,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|7|1|nan|2946,1,2.40293e-16,0.539418,0.0381864,0.320704,0.434286,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|8|1|nan|2946,1,2.40293e-16,0.539418,0.188627,0.320704,0.434286,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|sample|10|nan|2946,1,2.40279e-16,1.38777,2.75717,0.320704,0.434286,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|sample|11|nan|2946,1,2.40279e-16,1.91689,1.61011,0.320704,0.434286,True,VRC07-523LS|2946,1313842
1,130_bNAb_Combinations|1313842|sample|12|nan|2946,1,2.40279e-16,1.91689,1.45885,0.320704,0.434286,True,VRC07-523LS|2946,1313842
1,130_bNAb_Combinations|1313842|sample|3|nan|2946,1,2.40279e-16,0.771797,0.893616,0.320704,0.434286,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|4|nan|2946,1,2.40279e-16,0.771798,1.17175,0.320704,0.434286,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|5|nan|2946,1,2.40279e-16,0.771797,1.11532,0.320704,0.434286,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|6|nan|2946,1,2.40279e-16,0.771797,0.919054,0.320704,0.434286,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|7|nan|2946,1,2.40279e-16,1.38777,2.47378,0.320704,0.434286,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|sample|8|nan|2946,1,2.40279e-16,1.38777,2.58433,0.320704,0.434286,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|sample|9|nan|2946,1,2.40279e-16,1.38777,2.62575,0.320704,0.434286,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|vc|1|2|nan|2946,1,2.40293e-16,0.539418,1.2987,0.320704,0.434286,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|2|2|nan|2946,1,2.40293e-16,0.539418,78.217,0.320704,0.434286,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|3|2|nan|2946,1,2.40293e-16,0.539418,9.15728,0.320704,0.434286,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|4|2|nan|2946,1,2.40293e-16,0.539418,3.85821,0.320704,0.434286,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|5|2|nan|2946,1,2.40293e-16,0.539418,0.00304401,0.320704,0.434286,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|6|2|nan|2946,1,2.40293e-16,0.539418,0.65785,0.320704,0.434286,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|7|2|nan|2946,1,2.40293e-16,0.539418,0.203615,0.320704,0.434286,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|8|2|nan|2946,1,2.40293e-16,0.539418,0.0331683,0.320704,0.434286,False,nan|2946,1313842
1,130_bNAb_Combinations|1313860|cc|1|1|PVO.4|5024,1,2.40293e-16,0.427543,1.24181,0.215954,0.367845,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|2|1|PVO.4|5024,1,2.40293e-16,0.427543,9.02838,0.215954,0.367845,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|3|1|PVO.4|5024,1,2.40293e-16,0.427543,1.82159,0.215954,0.367845,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|4|1|PVO.4|5024,1,2.40293e-16,0.427543,2.7411,0.215954,0.367845,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|5|1|PVO.4|5024,1,2.40293e-16,0.427543,0.759537,0.215954,0.367845,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|6|1|PVO.4|5024,1,2.40293e-16,0.427543,3.53516,0.215954,0.367845,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|7|1|PVO.4|5024,1,2.40293e-16,0.427543,11.8612,0.215954,0.367845,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|8|1|PVO.4|5024,1,2.40293e-16,0.427543,0.833495,0.215954,0.367845,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|sample|10|PVO.4|5024,1,2.40279e-16,1.53294,7.77711,0.215954,0.367845,True,PGT121|PVO.4,1313860
1,130_bNAb_Combinations|1313860|sample|11|PVO.4|5024,1,2.40279e-16,1.8021,6.61369,0.215954,0.367845,True,VRC07-523LS|PVO.4,1313860
1,130_bNAb_Combinations|1313860|sample|12|PVO.4|5024,1,2.40279e-16,1.8021,7.73355,0.215954,0.367845,True,VRC07-523LS|PVO.4,1313860
1,130_bNAb_Combinations|1313860|sample|3|PVO.4|5024,1,2.40279e-16,1.29349,1.01361,0.215954,0.367845,True,PGDM1400|PVO.4,1313860
1,130_bNAb_Combinations|1313860|sample|4|PVO.4|5024,1,2.40279e-16,1.29349,0.979579,0.215954,0.367845,True,PGDM1400|PVO.4,1313860
1,130_bNAb_Combinations|1313860|sample|5|PVO.4|5024,1,2.40279e-16,1.29349,1.03554,0.215954,0.367845,True,PGDM1400|PVO.4,1313860
1,130_bNAb_Combinations|1313860|sample|6|PVO.4|5024,1,2.40279e-16,1.29349,1.39438,0.215954,0.367845,True,PGDM1400|PVO.4,1313860
1,130_bNAb_Combinations|1313860|sample|7|PVO.4|5024,1,2.40279e-16,1.53294,7.43917,0.215954,0.367845,True,PGT121|PVO.4,1313860
1,130_bNAb_Combinations|1313860|sample|8|PVO.4|5024,1,2.40279e-16,1.53294,7.44733,0.215954,0.367845,True,PGT121|PVO.4,1313860
1,130_bNAb_Combinations|1313860|sample|9|PVO.4|5024,1,2.40279e-16,1.53294,7.45883,0.215954,0.367845,True,PGT121|PVO.4,1313860
1,130_bNAb_Combinations|1313860|vc|1|2|PVO.4|5024,1,2.40293e-16,0.427543,2.20054,0.215954,0.367845,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|vc|2|2|PVO.4|5024,1,2.40293e-16,0.427543,594.278,0.215954,0.367845,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|vc|3|2|PVO.4|5024,1,2.40293e-16,0.427543,0.0401343,0.215954,0.367845,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|vc|4|2|PVO.4|5024,1,2.40293e-16,0.427543,0.563828,0.215954,0.367845,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|vc|5|2|PVO.4|5024,1,2.40293e-16,0.427543,1.72512,0.215954,0.367845,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|vc|6|2|PVO.4|5024,1,2.40293e-16,0.427543,0.798569,0.215954,0.367845,False,nan|PVO.4,1313860
