id,U_SAEM,L_SAEM,m_SAEM,e_SAEM,alpha_SAEM,k_SAEM,U_mode,L_mode,m_mode,e_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
130_bNAb_Combinations|1313842|cc|1|1|nan|2946,1,2.37014e-16,0.539418,53.4305,0.31997,0.411768,1,2.40293e-16,0.539418,1,0.320704,0.434286,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|2|1|nan|2946,1,2.37014e-16,0.539418,21.762,0.31997,0.411768,1,2.40293e-16,0.539418,1,0.320704,0.434286,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|3|1|nan|2946,1,2.37014e-16,0.539418,53.3768,0.31997,0.411768,1,2.40293e-16,0.539418,1,0.320704,0.434286,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|4|1|nan|2946,1,2.37014e-16,0.539418,147.926,0.31997,0.411768,1,2.40293e-16,0.539418,1,0.320704,0.434286,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|5|1|nan|2946,1,2.37014e-16,0.539418,36.3052,0.31997,0.411768,1,2.40293e-16,0.539418,1,0.320704,0.434286,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|6|1|nan|2946,1,2.37014e-16,0.539418,62.0388,0.31997,0.411768,1,2.40293e-16,0.539418,1,0.320704,0.434286,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|7|1|nan|2946,1,2.37014e-16,0.539418,34.4573,0.31997,0.411768,1,2.40293e-16,0.539418,1,0.320704,0.434286,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|8|1|nan|2946,1,2.37014e-16,0.539418,69.4069,0.31997,0.411768,1,2.40293e-16,0.539418,1,0.320704,0.434286,False,nan|2946,1313842
130_bNAb_Combinations|1313842|sample|10|nan|2946,1,2.37e-16,1.38777,3.04807,0.31997,0.411768,1,2.40279e-16,1.38777,3.05582,0.320704,0.434286,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|11|nan|2946,1,2.37e-16,1.91689,1.48078,0.31997,0.411768,1,2.40279e-16,1.91689,1.46776,0.320704,0.434286,True,VRC07-523LS|2946,1313842
