rep,id,U,L,m,e,s,alpha,k,goes_down,mab_virus,run_id
1,130_bNAb_Combinations|1313842|cc|1|1|nan|2946,1,0.00413619,0.724129,0.077641,44.8064,0.140835,6.29176e-08,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|2|1|nan|2946,1,0.00413619,0.587466,0.077641,44.8064,0.140835,6.29176e-08,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|3|1|nan|2946,1,0.00413619,0.514318,0.077641,44.8064,0.140835,6.29176e-08,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|4|1|nan|2946,1,0.00413619,0.429499,0.077641,44.8064,0.140835,6.29176e-08,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|5|1|nan|2946,1,0.00413619,0.578496,0.077641,44.8064,0.140835,6.29176e-08,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|6|1|nan|2946,1,0.00413619,0.669667,0.077641,44.8064,0.140835,6.29176e-08,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|7|1|nan|2946,1,0.00413619,0.621018,0.077641,44.8064,0.140835,6.29176e-08,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|8|1|nan|2946,1,0.00413619,0.396001,0.077641,44.8064,0.140835,6.29176e-08,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|sample|10|nan|2946,1,0.00413436,0.77863,0.010715,44.8063,0.140835,6.29176e-08,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|sample|11|nan|2946,1,0.00413436,0.605942,0.00240981,44.8064,0.140835,6.29176e-08,True,VRC07-523LS|2946,1313842
1,130_bNAb_Combinations|1313842|sample|12|nan|2946,1,0.00413436,0.548705,0.00240981,44.8064,0.140835,6.29176e-08,True,VRC07-523LS|2946,1313842
1,130_bNAb_Combinations|1313842|sample|3|nan|2946,1,0.00413436,0.725698,0.00254387,44.8093,0.140835,6.29176e-08,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|4|nan|2946,1,0.00413436,0.717544,0.00254387,44.8093,0.140835,6.29176e-08,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|5|nan|2946,1,0.00413436,1.19919,0.00254387,44.8093,0.140835,6.29176e-08,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|6|nan|2946,1,0.00413436,1.16621,0.00254387,44.8093,0.140835,6.29176e-08,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|7|nan|2946,1,0.00413436,0.767594,0.010715,44.8063,0.140835,6.29176e-08,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|sample|8|nan|2946,1,0.00413436,0.74515,0.010715,44.8063,0.140835,6.29176e-08,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|sample|9|nan|2946,1,0.00413436,0.805351,0.010715,44.8063,0.140835,6.29176e-08,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|vc|1|2|nan|2946,1,0.00413619,0.68091,0.077641,44.8064,0.140835,6.29176e-08,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|2|2|nan|2946,1,0.00413619,0.494663,0.077641,44.8064,0.140835,6.29176e-08,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|3|2|nan|2946,1,0.00413619,0.553225,0.077641,44.8064,0.140835,6.29176e-08,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|4|2|nan|2946,1,0.00413619,0.902269,0.077641,44.8064,0.140835,6.29176e-08,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|5|2|nan|2946,1,0.00413619,0.564036,0.077641,44.8064,0.140835,6.29176e-08,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|6|2|nan|2946,1,0.00413619,0.536471,0.077641,44.8064,0.140835,6.29176e-08,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|7|2|nan|2946,1,0.00413619,0.666735,0.077641,44.8064,0.140835,6.29176e-08,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|8|2|nan|2946,1,0.00413619,0.782544,0.077641,44.8064,0.140835,6.29176e-08,False,nan|2946,1313842
1,130_bNAb_Combinations|1313860|cc|1|1|PVO.4|5024,1,0.00413619,0.599921,0.0426485,44.8064,0.104431,6.29175e-08,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|2|1|PVO.4|5024,1,0.00413619,0.750733,0.0426485,44.8064,0.104431,6.29175e-08,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|3|1|PVO.4|5024,1,0.00413619,0.498797,0.0426485,44.8064,0.104431,6.29175e-08,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|4|1|PVO.4|5024,1,0.00413619,0.743917,0.0426485,44.8064,0.104431,6.29175e-08,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|5|1|PVO.4|5024,1,0.00413619,0.461143,0.0426485,44.8064,0.104431,6.29175e-08,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|6|1|PVO.4|5024,1,0.00413619,0.656415,0.0426485,44.8064,0.104431,6.29175e-08,False,nan|PVO.4,1313860
