rep,id,U,L,m,e,s,alpha,k,goes_down,mab_virus,run_id
1,130_bNAb_Combinations|1313842|cc|1|1|nan|2946,1,0.00333457,0.681427,0.208053,8.95769,0.229259,0.278601,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|2|1|nan|2946,1,0.00333457,0.681427,1.29825,11.1382,0.229259,0.278601,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|3|1|nan|2946,1,0.00333457,0.681427,0.0641867,9.06429,0.229259,0.278601,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|4|1|nan|2946,1,0.00333457,0.681427,8.39451,6.02773,0.229259,0.278601,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|5|1|nan|2946,1,0.00333457,0.681427,0.247166,10.8833,0.229259,0.278601,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|6|1|nan|2946,1,0.00333457,0.681427,0.0919728,16.2294,0.229259,0.278601,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|7|1|nan|2946,1,0.00333457,0.681427,0.0775049,14.5313,0.229259,0.278601,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|8|1|nan|2946,1,0.00333457,0.681427,0.30852,7.35285,0.229259,0.278601,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|sample|10|nan|2946,1,0.00333472,0.681335,0.0596226,13.0861,0.229259,0.278601,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|sample|11|nan|2946,1,0.00333472,0.681303,0.0309582,16.0402,0.229259,0.278601,True,VRC07-523LS|2946,1313842
1,130_bNAb_Combinations|1313842|sample|12|nan|2946,1,0.00333472,0.681303,0.0259454,16.296,0.229259,0.278601,True,VRC07-523LS|2946,1313842
1,130_bNAb_Combinations|1313842|sample|3|nan|2946,1,0.00333472,0.68142,0.00634843,18.4116,0.229259,0.278601,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|4|nan|2946,1,0.00333472,0.68142,0.00751177,14.4468,0.229259,0.278601,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|5|nan|2946,1,0.00333472,0.68142,0.00255112,15.1275,0.229259,0.278601,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|6|nan|2946,1,0.00333472,0.68142,0.00198717,17.7085,0.229259,0.278601,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|7|nan|2946,1,0.00333472,0.681335,0.0288496,17.5264,0.229259,0.278601,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|sample|8|nan|2946,1,0.00333472,0.681335,0.0916784,10.3254,0.229259,0.278601,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|sample|9|nan|2946,1,0.00333472,0.681335,0.0296126,18.2652,0.229259,0.278601,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|vc|1|2|nan|2946,1,0.00333457,0.681427,0.242353,16.2007,0.229259,0.278601,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|2|2|nan|2946,1,0.00333457,0.681427,3.72638,9.88491,0.229259,0.278601,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|3|2|nan|2946,1,0.00333457,0.681427,1.22777,13.7541,0.229259,0.278601,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|4|2|nan|2946,1,0.00333457,0.681427,9.25165,8.75105,0.229259,0.278601,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|5|2|nan|2946,1,0.00333457,0.681427,0.0523979,11.2615,0.229259,0.278601,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|6|2|nan|2946,1,0.00333457,0.681427,0.0740429,10.9795,0.229259,0.278601,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|7|2|nan|2946,1,0.00333457,0.681427,0.689202,6.47374,0.229259,0.278601,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|8|2|nan|2946,1,0.00333457,0.681427,0.0223885,11.6729,0.229259,0.278601,False,nan|2946,1313842
1,130_bNAb_Combinations|1313860|cc|1|1|PVO.4|5024,1,0.00333457,0.681404,0.225396,11.1208,0.229742,0.278636,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|2|1|PVO.4|5024,1,0.00333457,0.681404,0.0130394,10.1638,0.229742,0.278636,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|3|1|PVO.4|5024,1,0.00333457,0.681404,0.325678,12.897,0.229742,0.278636,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|4|1|PVO.4|5024,1,0.00333457,0.681404,0.0126019,10.5888,0.229742,0.278636,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|5|1|PVO.4|5024,1,0.00333457,0.681404,0.192261,8.27692,0.229742,0.278636,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|6|1|PVO.4|5024,1,0.00333457,0.681404,8.72453,12.8028,0.229742,0.278636,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|7|1|PVO.4|5024,1,0.00333457,0.681404,1.01512,10.5795,0.229742,0.278636,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|8|1|PVO.4|5024,1,0.00333457,0.681404,4.98782,9.15832,0.229742,0.278636,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|sample|10|PVO.4|5024,1,0.00333472,0.681371,0.0795118,16.6626,0.229742,0.278636,True,PGT121|PVO.4,1313860
1,130_bNAb_Combinations|1313860|sample|11|PVO.4|5024,1,0.00333472,0.681354,0.149073,15.0902,0.229742,0.278636,True,VRC07-523LS|PVO.4,1313860
1,130_bNAb_Combinations|1313860|sample|12|PVO.4|5024,1,0.00333472,0.681354,0.190337,14.2723,0.229742,0.278636,True,VRC07-523LS|PVO.4,1313860
1,130_bNAb_Combinations|1313860|sample|3|PVO.4|5024,1,0.00333472,0.68141,0.0145986,13.3571,0.229742,0.278636,True,PGDM1400|PVO.4,1313860
