rep,id,U,L,m,e,s,alpha,k,goes_down,mab_virus,run_id
1,130_bNAb_Combinations|1313842|cc|1|1|nan|2946,1,0.00564037,1.9935,0.224194,50.4576,0.311574,0.241037,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|2|1|nan|2946,1,5.83553,1.9935,0.224194,50.4576,0.311574,0.241037,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|3|1|nan|2946,1,2.48151e-05,1.9935,0.224194,50.4576,0.311574,0.241037,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|4|1|nan|2946,1,10203.7,1.9935,0.224194,50.4576,0.311574,0.241037,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|5|1|nan|2946,1,2.44103,1.9935,0.224194,50.4576,0.311574,0.241037,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|6|1|nan|2946,1,73.7181,1.9935,0.224194,50.4576,0.311574,0.241037,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|7|1|nan|2946,1,30.6305,1.9935,0.224194,50.4576,0.311574,0.241037,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|8|1|nan|2946,1,0.220345,1.9935,0.224194,50.4576,0.311574,0.241037,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|sample|10|nan|2946,1,0.0150644,2.59508,0.227112,50.4576,0.311574,0.241037,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|sample|11|nan|2946,1,0.0114932,2.64703,0.227112,50.4576,0.311574,0.241037,True,VRC07-523LS|2946,1313842
1,130_bNAb_Combinations|1313842|sample|12|nan|2946,1,0.0115282,2.64703,0.227112,50.4576,0.311574,0.241037,True,VRC07-523LS|2946,1313842
1,130_bNAb_Combinations|1313842|sample|3|nan|2946,1,0.210863,4.64602,0.227112,50.4576,0.311574,0.241037,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|4|nan|2946,1,0.124235,4.64602,0.227112,50.4576,0.311574,0.241037,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|5|nan|2946,1,0.0965136,4.64602,0.227112,50.4576,0.311574,0.241037,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|6|nan|2946,1,0.150254,4.64602,0.227112,50.4576,0.311574,0.241037,True,PGDM1400|2946,1313842
