id,U_SAEM,L_SAEM,m_SAEM,e_SAEM,alpha_SAEM,k_SAEM,U_mode,L_mode,m_mode,e_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
130_bNAb_Combinations|1313842|cc|1|1|nan|2946,1,0.00140983,0.744819,6.98637,1.15288,1.2099,1,0.00140979,0.744819,6.9863,1.1533,1.21024,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|2|1|nan|2946,1,0.00140983,0.744819,6.98637,1.15288,1.2099,1,0.00140979,0.744819,6.9863,1.1533,1.21024,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|3|1|nan|2946,1,0.00140983,0.744819,6.98637,1.15288,1.2099,1,0.00140979,0.744819,6.9863,1.1533,1.21024,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|4|1|nan|2946,1,0.00140983,0.744819,6.98637,1.15288,1.2099,1,0.00140979,0.744819,6.9863,1.1533,1.21024,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|5|1|nan|2946,1,0.00140983,0.744819,6.98637,1.15288,1.2099,1,0.00140979,0.744819,6.9863,1.1533,1.21024,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|6|1|nan|2946,1,0.00140983,0.744819,6.98637,1.15288,1.2099,1,0.00140979,0.744819,6.9863,1.1533,1.21024,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|7|1|nan|2946,1,0.00140983,0.744819,6.98637,1.15288,1.2099,1,0.00140979,0.744819,6.9863,1.1533,1.21024,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|8|1|nan|2946,1,0.00140983,0.744819,6.98637,1.15288,1.2099,1,0.00140979,0.744819,6.9863,1.1533,1.21024,False,nan|2946,1313842
130_bNAb_Combinations|1313842|sample|10|nan|2946,1,0.00140957,0.930855,6.35948,1.15288,1.2099,1,0.00140953,0.930855,6.35971,1.1533,1.21024,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|11|nan|2946,1,0.00140957,0.85554,4.48572,1.15288,1.2099,1,0.00140953,0.85554,4.48585,1.1533,1.21024,True,VRC07-523LS|2946,1313842
130_bNAb_Combinations|1313842|sample|12|nan|2946,1,0.00140957,0.85554,4.48572,1.15288,1.2099,1,0.00140953,0.85554,4.48585,1.1533,1.21024,True,VRC07-523LS|2946,1313842
130_bNAb_Combinations|1313842|sample|3|nan|2946,1,0.00140957,0.499239,2.83274,1.15288,1.2099,1,0.00140953,0.499239,2.83296,1.1533,1.21024,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|4|nan|2946,1,0.00140957,0.499239,2.83274,1.15288,1.2099,1,0.00140953,0.499239,2.83296,1.1533,1.21024,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|5|nan|2946,1,0.00140957,0.499239,2.83274,1.15288,1.2099,1,0.00140953,0.499239,2.83296,1.1533,1.21024,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|6|nan|2946,1,0.00140957,0.499239,2.83274,1.15288,1.2099,1,0.00140953,0.499239,2.83296,1.1533,1.21024,True,PGDM1400|2946,1313842
