id,eta_U_SAEM,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_U_mode,eta_L_mode,eta_m_mode,eta_e_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
130_bNAb_Combinations|1313842|cc|1|1|nan|2946,0,0,3.43866e-09,0,0,0,0,0,-2.14956e-11,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|2|1|nan|2946,0,0,-2.26601e-10,0,0,0,0,0,-1.00434e-11,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|3|1|nan|2946,0,0,3.75249e-09,0,0,0,0,0,1.79554e-11,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|4|1|nan|2946,0,0,-4.29083e-09,0,0,0,0,0,-1.34278e-11,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|5|1|nan|2946,0,0,-1.29873e-09,0,0,0,0,0,1.53569e-11,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|6|1|nan|2946,0,0,-1.32648e-09,0,0,0,0,0,-1.24001e-11,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|7|1|nan|2946,0,0,5.03685e-09,0,0,0,0,0,-1.47151e-11,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|8|1|nan|2946,0,0,-3.82678e-10,0,0,0,0,0,5.33849e-11,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|sample|10|nan|2946,0,0,8.51654e-10,0,0,0,0,0,-1.7269e-11,0,0,0,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|11|nan|2946,0,0,3.85649e-09,0,0,0,0,0,2.03674e-11,0,0,0,True,VRC07-523LS|2946,1313842
130_bNAb_Combinations|1313842|sample|12|nan|2946,0,0,2.06234e-09,0,0,0,0,0,2.80263e-11,0,0,0,True,VRC07-523LS|2946,1313842
130_bNAb_Combinations|1313842|sample|3|nan|2946,0,0,6.95894e-10,0,0,0,0,0,6.05374e-11,0,0,0,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|4|nan|2946,0,0,8.80954e-10,0,0,0,0,0,-1.3188e-11,0,0,0,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|5|nan|2946,0,0,3.27277e-10,0,0,0,0,0,1.54015e-11,0,0,0,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|6|nan|2946,0,0,-7.62324e-10,0,0,0,0,0,2.5637e-11,0,0,0,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|7|nan|2946,0,0,-8.19302e-10,0,0,0,0,0,2.00911e-11,0,0,0,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|8|nan|2946,0,0,-1.83777e-09,0,0,0,0,0,1.5936e-11,0,0,0,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|9|nan|2946,0,0,-3.67319e-10,0,0,0,0,0,4.4995e-11,0,0,0,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|vc|1|2|nan|2946,0,0,3.51453e-09,0,0,0,0,0,1.09254e-10,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|2|2|nan|2946,0,0,-3.82263e-09,0,0,0,0,0,1.57654e-11,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|3|2|nan|2946,0,0,3.16911e-10,0,0,0,0,0,-1.52947e-11,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|4|2|nan|2946,0,0,-1.31677e-09,0,0,0,0,0,1.07067e-10,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|5|2|nan|2946,0,0,-4.33188e-09,0,0,0,0,0,-5.44793e-11,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|6|2|nan|2946,0,0,-5.00794e-09,0,0,0,0,0,-1.71526e-11,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|7|2|nan|2946,0,0,8.82236e-10,0,0,0,0,0,-1.08484e-10,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|8|2|nan|2946,0,0,-2.69169e-09,0,0,0,0,0,4.91781e-11,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313860|cc|1|1|PVO.4|5024,0,0,7.49541e-10,0,0,0,0,0,-1.48977e-11,0,0,0,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|2|1|PVO.4|5024,0,0,9.3543e-10,0,0,0,0,0,-2.6827e-11,0,0,0,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|3|1|PVO.4|5024,0,0,-2.2461e-09,0,0,0,0,0,2.26892e-11,0,0,0,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|4|1|PVO.4|5024,0,0,5.04353e-09,0,0,0,0,0,5.89498e-11,0,0,0,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|5|1|PVO.4|5024,0,0,-2.12967e-09,0,0,0,0,0,7.23843e-12,0,0,0,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|6|1|PVO.4|5024,0,0,-3.28125e-09,0,0,0,0,0,-2.33626e-11,0,0,0,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|7|1|PVO.4|5024,0,0,6.31612e-09,0,0,0,0,0,1.27439e-11,0,0,0,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|8|1|PVO.4|5024,0,0,5.79763e-09,0,0,0,0,0,2.17744e-11,0,0,0,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|sample|10|PVO.4|5024,0,0,-5.26953e-10,0,0,0,0,0,1.7093e-11,0,0,0,True,PGT121|PVO.4,1313860
130_bNAb_Combinations|1313860|sample|11|PVO.4|5024,0,0,-5.09127e-09,0,0,0,0,0,3.01934e-11,0,0,0,True,VRC07-523LS|PVO.4,1313860
130_bNAb_Combinations|1313860|sample|12|PVO.4|5024,0,0,2.03214e-09,0,0,0,0,0,1.51366e-11,0,0,0,True,VRC07-523LS|PVO.4,1313860
130_bNAb_Combinations|1313860|sample|3|PVO.4|5024,0,0,-3.68076e-09,0,0,0,0,0,-2.51705e-11,0,0,0,True,PGDM1400|PVO.4,1313860
130_bNAb_Combinations|1313860|sample|4|PVO.4|5024,0,0,9.09364e-10,0,0,0,0,0,5.46567e-11,0,0,0,True,PGDM1400|PVO.4,1313860
130_bNAb_Combinations|1313860|sample|5|PVO.4|5024,0,0,1.91312e-09,0,0,0,0,0,-5.37159e-11,0,0,0,True,PGDM1400|PVO.4,1313860
130_bNAb_Combinations|1313860|sample|6|PVO.4|5024,0,0,-1.56078e-09,0,0,0,0,0,5.59036e-11,0,0,0,True,PGDM1400|PVO.4,1313860
130_bNAb_Combinations|1313860|sample|7|PVO.4|5024,0,0,-3.25349e-09,0,0,0,0,0,-4.42877e-11,0,0,0,True,PGT121|PVO.4,1313860
130_bNAb_Combinations|1313860|sample|8|PVO.4|5024,0,0,6.10289e-09,0,0,0,0,0,-3.93452e-11,0,0,0,True,PGT121|PVO.4,1313860
130_bNAb_Combinations|1313860|sample|9|PVO.4|5024,0,0,3.11375e-09,0,0,0,0,0,-3.60265e-11,0,0,0,True,PGT121|PVO.4,1313860
130_bNAb_Combinations|1313860|vc|1|2|PVO.4|5024,0,0,-3.03729e-09,0,0,0,0,0,2.27738e-11,0,0,0,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|vc|2|2|PVO.4|5024,0,0,7.78792e-10,0,0,0,0,0,1.4354e-11,0,0,0,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|vc|3|2|PVO.4|5024,0,0,3.72159e-10,0,0,0,0,0,3.3592e-12,0,0,0,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|vc|4|2|PVO.4|5024,0,0,3.57205e-09,0,0,0,0,0,-2.77964e-11,0,0,0,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|vc|5|2|PVO.4|5024,0,0,-5.85689e-10,0,0,0,0,0,-3.13332e-11,0,0,0,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|vc|6|2|PVO.4|5024,0,0,-1.07976e-11,0,0,0,0,0,1.60406e-11,0,0,0,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|vc|7|2|PVO.4|5024,0,0,-1.03024e-09,0,0,0,0,0,-1.43077e-11,0,0,0,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|vc|8|2|PVO.4|5024,0,0,1.21689e-09,0,0,0,0,0,5.68143e-11,0,0,0,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313884|cc|1|1|nan|4168,0,0,3.44851e-09,0,0,0,0,0,-2.63307e-11,0,0,0,False,nan|4168,1313884
130_bNAb_Combinations|1313884|cc|2|1|nan|4168,0,0,-1.16259e-09,0,0,0,0,0,1.11131e-11,0,0,0,False,nan|4168,1313884
130_bNAb_Combinations|1313884|cc|3|1|nan|4168,0,0,1.67208e-09,0,0,0,0,0,-2.53765e-11,0,0,0,False,nan|4168,1313884
130_bNAb_Combinations|1313884|cc|4|1|nan|4168,0,0,-4.69937e-09,0,0,0,0,0,2.90996e-11,0,0,0,False,nan|4168,1313884
130_bNAb_Combinations|1313884|cc|5|1|nan|4168,0,0,-1.00809e-09,0,0,0,0,0,2.88866e-11,0,0,0,False,nan|4168,1313884
