"id","U","L","m","e","alpha","k"
"130_bNAb_Combinations|1313842|cc|1|1|nan|2946",1,0.00140983269719424,0.744818523238897,6.98636726695669,1.15288016872253,1.20990018097322
"130_bNAb_Combinations|1313842|cc|2|1|nan|2946",1,0.00140983269719424,0.744818520508945,6.98636726695669,1.15288016872253,1.20990018097322
"130_bNAb_Combinations|1313842|cc|3|1|nan|2946",1,0.00140983269719424,0.744818523472645,6.98636726695669,1.15288016872253,1.20990018097322
"130_bNAb_Combinations|1313842|cc|4|1|nan|2946",1,0.00140983269719424,0.744818517481833,6.98636726695669,1.15288016872253,1.20990018097322
"130_bNAb_Combinations|1313842|cc|5|1|nan|2946",1,0.00140983269719424,0.744818519710407,6.98636726695669,1.15288016872253,1.20990018097322
"130_bNAb_Combinations|1313842|cc|6|1|nan|2946",1,0.00140983269719424,0.744818519689732,6.98636726695669,1.15288016872253,1.20990018097322
"130_bNAb_Combinations|1313842|cc|7|1|nan|2946",1,0.00140983269719424,0.744818524429259,6.98636726695669,1.15288016872253,1.20990018097322
"130_bNAb_Combinations|1313842|cc|8|1|nan|2946",1,0.00140983269719424,0.744818520392697,6.98636726695669,1.15288016872253,1.20990018097322
"130_bNAb_Combinations|1313842|sample|10|nan|2946",1,0.00140956703653507,0.930854800717667,6.35947808537662,1.15288016872253,1.20990018097322
"130_bNAb_Combinations|1313842|sample|11|nan|2946",1,0.00140956703653507,0.85554025711337,4.4857190351402,1.15288016872253,1.20990018097322
"130_bNAb_Combinations|1313842|sample|12|nan|2946",1,0.00140956703653507,0.855540255578405,4.4857190351402,1.15288016872253,1.20990018097322
"130_bNAb_Combinations|1313842|sample|3|nan|2946",1,0.00140956703653507,0.499238679473706,2.83273505810568,1.15288016872253,1.20990018097322
"130_bNAb_Combinations|1313842|sample|4|nan|2946",1,0.00140956703653507,0.499238679566095,2.83273505810568,1.15288016872253,1.20990018097322
"130_bNAb_Combinations|1313842|sample|5|nan|2946",1,0.00140956703653507,0.499238679289678,2.83273505810568,1.15288016872253,1.20990018097322
"130_bNAb_Combinations|1313842|sample|6|nan|2946",1,0.00140956703653507,0.499238678745707,2.83273505810568,1.15288016872253,1.20990018097322
"130_bNAb_Combinations|1313842|sample|7|nan|2946",1,0.00140956703653507,0.93085479916225,6.35947808537662,1.15288016872253,1.20990018097322
"130_bNAb_Combinations|1313842|sample|8|nan|2946",1,0.00140956703653507,0.930854798214204,6.35947808537662,1.15288016872253,1.20990018097322
"130_bNAb_Combinations|1313842|sample|9|nan|2946",1,0.00140956703653507,0.93085479958298,6.35947808537662,1.15288016872253,1.20990018097322
"130_bNAb_Combinations|1313842|vc|1|2|nan|2946",1,0.00140983269719424,0.744818523295409,6.98636726695669,1.15288016872253,1.20990018097322
"130_bNAb_Combinations|1313842|vc|2|2|nan|2946",1,0.00140983269719424,0.74481851783056,6.98636726695669,1.15288016872253,1.20990018097322
"130_bNAb_Combinations|1313842|vc|3|2|nan|2946",1,0.00140983269719424,0.744818520913763,6.98636726695669,1.15288016872253,1.20990018097322
"130_bNAb_Combinations|1313842|vc|4|2|nan|2946",1,0.00140983269719424,0.744818519696968,6.98636726695669,1.15288016872253,1.20990018097322
"130_bNAb_Combinations|1313842|vc|5|2|nan|2946",1,0.00140983269719424,0.744818517451257,6.98636726695669,1.15288016872253,1.20990018097322
"130_bNAb_Combinations|1313842|vc|6|2|nan|2946",1,0.00140983269719424,0.744818516947712,6.98636726695669,1.15288016872253,1.20990018097322
"130_bNAb_Combinations|1313842|vc|7|2|nan|2946",1,0.00140983269719424,0.744818521334827,6.98636726695669,1.15288016872253,1.20990018097322
