id,eta_U_SAEM,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_U_mode,eta_L_mode,eta_m_mode,eta_e_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
130_bNAb_Combinations|1313842|cc|1|1|nan|2946,0,0,0,0.12027,0,0,0,0,0,-1.34087e-07,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|2|1|nan|2946,0,0,0,0.374326,0,0,0,0,0,-1.18684e-07,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|3|1|nan|2946,0,0,0,0.171964,0,0,0,0,0,-2.32056e-07,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|4|1|nan|2946,0,0,0,-0.22273,0,0,0,0,0,2.45063e-07,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|5|1|nan|2946,0,0,0,-0.112,0,0,0,0,0,-1.84473e-07,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|6|1|nan|2946,0,0,0,-0.280535,0,0,0,0,0,1.16212e-07,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|7|1|nan|2946,0,0,0,-0.133276,0,0,0,0,0,2.52021e-07,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|8|1|nan|2946,0,0,0,0.0181503,0,0,0,0,0,6.65169e-08,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|sample|10|nan|2946,0,0,0,-0.84242,0,0,0,0,0,-0.864949,0,0,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|11|nan|2946,0,0,0,-1.68772,0,0,0,0,0,-1.63692,0,0,True,VRC07-523LS|2946,1313842
130_bNAb_Combinations|1313842|sample|12|nan|2946,0,0,0,-1.47516,0,0,0,0,0,-1.42368,0,0,True,VRC07-523LS|2946,1313842
130_bNAb_Combinations|1313842|sample|3|nan|2946,0,0,0,-2.49084,0,0,0,0,0,-2.42998,0,0,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|4|nan|2946,0,0,0,-2.46201,0,0,0,0,0,-2.35119,0,0,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|5|nan|2946,0,0,0,-3.50516,0,0,0,0,0,-3.49964,0,0,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|6|nan|2946,0,0,0,-3.40962,0,0,0,0,0,-3.37605,0,0,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|7|nan|2946,0,0,0,-1.10309,0,0,0,0,0,-1.08217,0,0,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|8|nan|2946,0,0,0,-1.05447,0,0,0,0,0,-1.00726,0,0,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|9|nan|2946,0,0,0,-0.865956,0,0,0,0,0,-0.861785,0,0,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|vc|1|2|nan|2946,0,0,0,-0.192211,0,0,0,0,0,8.65607e-08,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|2|2|nan|2946,0,0,0,0.0947549,0,0,0,0,0,-5.9633e-08,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|3|2|nan|2946,0,0,0,-0.0300112,0,0,0,0,0,3.25457e-07,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|4|2|nan|2946,0,0,0,0.0551743,0,0,0,0,0,-1.30101e-07,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|5|2|nan|2946,0,0,0,0.0402707,0,0,0,0,0,-4.67922e-08,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|6|2|nan|2946,0,0,0,-0.0685396,0,0,0,0,0,2.58491e-08,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|7|2|nan|2946,0,0,0,0.0130269,0,0,0,0,0,-1.61883e-07,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|8|2|nan|2946,0,0,0,-0.202033,0,0,0,0,0,1.10161e-08,0,0,False,nan|2946,1313842
