id,importanceSampling
130_bNAb_Combinations|1313842|cc|1|1|nan|2946,-10.009863
130_bNAb_Combinations|1313842|cc|2|1|nan|2946,-10.052275
130_bNAb_Combinations|1313842|cc|3|1|nan|2946,-10.012717
130_bNAb_Combinations|1313842|cc|4|1|nan|2946,-9.917945
130_bNAb_Combinations|1313842|cc|5|1|nan|2946,-9.786014
130_bNAb_Combinations|1313842|cc|6|1|nan|2946,-9.820087
130_bNAb_Combinations|1313842|cc|7|1|nan|2946,-9.819815
130_bNAb_Combinations|1313842|cc|8|1|nan|2946,-10.083958
130_bNAb_Combinations|1313842|sample|10|nan|2946,-25.796218
130_bNAb_Combinations|1313842|sample|11|nan|2946,-23.145382
130_bNAb_Combinations|1313842|sample|12|nan|2946,-27.813019
130_bNAb_Combinations|1313842|sample|3|nan|2946,-10.375093
130_bNAb_Combinations|1313842|sample|4|nan|2946,-10.843253
130_bNAb_Combinations|1313842|sample|5|nan|2946,3.797898
130_bNAb_Combinations|1313842|sample|6|nan|2946,-3.496051
130_bNAb_Combinations|1313842|sample|7|nan|2946,-17.435303
130_bNAb_Combinations|1313842|sample|8|nan|2946,-18.039588
130_bNAb_Combinations|1313842|sample|9|nan|2946,-25.652811
130_bNAb_Combinations|1313842|vc|1|2|nan|2946,-1.703131
130_bNAb_Combinations|1313842|vc|2|2|nan|2946,-1.254244
130_bNAb_Combinations|1313842|vc|3|2|nan|2946,-1.261592
130_bNAb_Combinations|1313842|vc|4|2|nan|2946,-1.392702
130_bNAb_Combinations|1313842|vc|5|2|nan|2946,-1.253769
130_bNAb_Combinations|1313842|vc|6|2|nan|2946,-0.996747
130_bNAb_Combinations|1313842|vc|7|2|nan|2946,-1.569822
130_bNAb_Combinations|1313842|vc|8|2|nan|2946,-1.530147
130_bNAb_Combinations|1313860|cc|1|1|PVO.4|5024,-10.104169
130_bNAb_Combinations|1313860|cc|2|1|PVO.4|5024,-10.062494
130_bNAb_Combinations|1313860|cc|3|1|PVO.4|5024,-9.970974
130_bNAb_Combinations|1313860|cc|4|1|PVO.4|5024,-9.740525
130_bNAb_Combinations|1313860|cc|5|1|PVO.4|5024,-9.869736
130_bNAb_Combinations|1313860|cc|6|1|PVO.4|5024,-42.066472
130_bNAb_Combinations|1313860|cc|7|1|PVO.4|5024,-41.969418
130_bNAb_Combinations|1313860|cc|8|1|PVO.4|5024,-9.830697
130_bNAb_Combinations|1313860|sample|10|PVO.4|5024,-29.053541
130_bNAb_Combinations|1313860|sample|11|PVO.4|5024,-29.789460
130_bNAb_Combinations|1313860|sample|12|PVO.4|5024,-26.974045
130_bNAb_Combinations|1313860|sample|3|PVO.4|5024,-12.141389
130_bNAb_Combinations|1313860|sample|4|PVO.4|5024,-11.826956
130_bNAb_Combinations|1313860|sample|5|PVO.4|5024,-23.175688
130_bNAb_Combinations|1313860|sample|6|PVO.4|5024,-23.366821
130_bNAb_Combinations|1313860|sample|7|PVO.4|5024,-54.945478
130_bNAb_Combinations|1313860|sample|8|PVO.4|5024,-22.914297
130_bNAb_Combinations|1313860|sample|9|PVO.4|5024,-29.389520
130_bNAb_Combinations|1313860|vc|1|2|PVO.4|5024,-33.522162
130_bNAb_Combinations|1313860|vc|2|2|PVO.4|5024,-1.663019
130_bNAb_Combinations|1313860|vc|3|2|PVO.4|5024,-1.620527
130_bNAb_Combinations|1313860|vc|4|2|PVO.4|5024,-1.623026
130_bNAb_Combinations|1313860|vc|5|2|PVO.4|5024,-1.694243
130_bNAb_Combinations|1313860|vc|6|2|PVO.4|5024,-1.607120
130_bNAb_Combinations|1313860|vc|7|2|PVO.4|5024,-1.272324
130_bNAb_Combinations|1313860|vc|8|2|PVO.4|5024,-1.467789
