parameter,value,CV
L_goes_down_False_mab_virus_Clinical VRC01|PVO.4,0.0889780808448074,
L_goes_down_False_mab_virus_PGDM1400|1176,0.088978116594137,
L_goes_down_False_mab_virus_PGDM1400|1798,0.088977845555964,
L_goes_down_False_mab_virus_PGDM1400|2944,0.0889781094155745,
L_goes_down_False_mab_virus_PGDM1400|2946,0.0889777014388014,
L_goes_down_False_mab_virus_PGDM1400|3430,0.0889783080631263,
L_goes_down_False_mab_virus_PGDM1400|4166,0.0889781136399361,
L_goes_down_False_mab_virus_PGDM1400|4168,0.0889779386182249,
L_goes_down_False_mab_virus_PGDM1400|Ce1176_A3,0.0889780695704545,
L_goes_down_False_mab_virus_PGDM1400|PVO.4,0.0889780633771088,
L_goes_down_False_mab_virus_PGDM1400|RHPA4259.7,0.0889775484469243,
L_goes_down_False_mab_virus_PGDM1400|TRO.11,0.0889780702397574,
L_goes_down_False_mab_virus_PGT121|1176,0.0889798690121131,
L_goes_down_False_mab_virus_PGT121|1798,0.501429174393233,
L_goes_down_False_mab_virus_PGT121|2944,0.0889781566826487,
L_goes_down_False_mab_virus_PGT121|2946,0.0889780346563653,
L_goes_down_False_mab_virus_PGT121|3430,0.0889776824184838,
L_goes_down_False_mab_virus_PGT121|4166,0.0253812373742321,
L_goes_down_False_mab_virus_PGT121|4168,0.088977948617385,
L_goes_down_False_mab_virus_PGT121|Ce1176_A3,0.0889780786068421,
L_goes_down_False_mab_virus_PGT121|PVO.4,0.0567531601997554,
L_goes_down_False_mab_virus_PGT121|RHPA4259.7,0.397178166583517,
L_goes_down_False_mab_virus_PGT121|TRO.11,0.0889781051741196,
L_goes_down_False_mab_virus_VRC07-523LS|1176,0.0889782266612974,
L_goes_down_False_mab_virus_VRC07-523LS|1798,0.0889780860864859,
L_goes_down_False_mab_virus_VRC07-523LS|2944,0.0889781512552074,
L_goes_down_False_mab_virus_VRC07-523LS|2946,0.0626180506404165,
L_goes_down_False_mab_virus_VRC07-523LS|3430,0.0889783811385206,
L_goes_down_False_mab_virus_VRC07-523LS|4166,0.0889783243795904,
L_goes_down_False_mab_virus_VRC07-523LS|4168,0.0889779653104189,
L_goes_down_False_mab_virus_VRC07-523LS|Ce1176_A3,0.0889783509155848,
L_goes_down_False_mab_virus_VRC07-523LS|PVO.4,0.00127256377476705,
L_goes_down_False_mab_virus_VRC07-523LS|RHPA4259.7,0.0889781025203599,
L_goes_down_False_mab_virus_VRC07-523LS|TRO.11,0.0889782080269183,
L_goes_down_False_mab_virus_nan|1176,0.0889777667119501,
L_goes_down_False_mab_virus_nan|1798,0.0889780700637858,
L_goes_down_False_mab_virus_nan|2944,0.0889757310113558,
L_goes_down_False_mab_virus_nan|2946,0.0889780660075615,
L_goes_down_False_mab_virus_nan|3430,0.0889780745580428,
L_goes_down_False_mab_virus_nan|4166,0.0889780003517132,
L_goes_down_False_mab_virus_nan|4168,0.0889779836943769,
L_goes_down_False_mab_virus_nan|Ce1176_A3,0.0889780498982696,
L_goes_down_False_mab_virus_nan|PVO.4,0.0889779875665838,
L_goes_down_False_mab_virus_nan|RHPA4259.7,0.0889776901573415,
L_goes_down_False_mab_virus_nan|TRO.11,0.0889775465266778,
L_goes_down_True_mab_virus_Clinical VRC01|PVO.4,0.088977309138942,
L_goes_down_True_mab_virus_PGDM1400|1176,0.0889773448879616,
L_goes_down_True_mab_virus_PGDM1400|1798,0.0889770738521393,
L_goes_down_True_mab_virus_PGDM1400|2944,0.0889773377094614,
L_goes_down_True_mab_virus_PGDM1400|2946,0.0889769297362266,
L_goes_down_True_mab_virus_PGDM1400|3430,0.0889775363552903,
L_goes_down_True_mab_virus_PGDM1400|4166,0.0889773419337864,
L_goes_down_True_mab_virus_PGDM1400|4168,0.0889771669135931,
L_goes_down_True_mab_virus_PGDM1400|Ce1176_A3,0.0889772978646869,
L_goes_down_True_mab_virus_PGDM1400|PVO.4,0.0889772916713949,
L_goes_down_True_mab_virus_PGDM1400|RHPA4259.7,0.0889767767456764,
L_goes_down_True_mab_virus_PGDM1400|TRO.11,0.088977298533984,
L_goes_down_True_mab_virus_PGT121|1176,0.088979097290739,
L_goes_down_True_mab_virus_PGT121|1798,0.501424825503807,
L_goes_down_True_mab_virus_PGT121|2944,0.0889773849761256,
L_goes_down_True_mab_virus_PGT121|2946,0.0889772629509006,
L_goes_down_True_mab_virus_PGT121|3430,0.0889769107160739,
L_goes_down_True_mab_virus_PGT121|4166,0.0253810172430541,
